scenario_id,p,config,seed,spawned,passed,avg_travel_time,p95_travel_time,n_completed,avg_gate_wait,p95_gate_wait,avg_post_gate,p95_post_gate,avg_esc_wait_precise,p95_esc_wait_precise,n_esc_precise,n_exit1,n_exit4,exit1_share,zone1_avg_density,zone1_max_density,zone2_avg_density,zone2_max_density,zone3a_avg_density,zone3a_max_density,zone3b_avg_density,zone3b_max_density,zone3c_avg_density,zone3c_max_density,zone4a_avg_density,zone4a_max_density,zone4b_avg_density,zone4b_max_density,zone4c_avg_density,zone4c_max_density
p50_cfg1_s43,0.5,1,43,823,723,82.72943661971833,209.48250000000004,710,51.759806629834245,178.97,26.741549295774657,37.450000000000045,22.86729957805908,33.650000000000006,711,211,499,0.2971830985915493,0.09348,0.1712,2.8458333333333337,5.25,0.23124999999999998,0.8333333333333334,0.075,0.6666666666666666,0.020277777777777777,0.06666666666666667,0.7423611111111111,1.4583333333333333,0.5916666666666667,1.8333333333333333,0.0475,0.06666666666666667
p50_cfg1_s46,0.5,1,46,811,731,72.77905027932962,172.0625,716,39.804445964432276,136.24999999999997,26.92283519553074,38.450000000000045,23.05341701534171,35.06000000000006,717,216,500,0.3016759776536313,0.07909333333333333,0.1544,2.1651785714285716,4.178571428571429,0.24756944444444443,0.9583333333333334,0.07916666666666666,0.6666666666666666,0.01972222222222222,0.06666666666666667,0.7482638888888888,1.4583333333333333,0.5791666666666667,1.8333333333333333,0.0475,0.06666666666666667
p50_cfg1_s45,0.5,1,45,857,781,69.41068152031455,163.99000000000007,763,34.61344430217669,127.64999999999998,28.77575360419399,44.33000000000002,24.87274509803923,40.400000000000034,765,235,528,0.30799475753604194,0.08006666666666666,0.1616,2.0541666666666667,4.678571428571429,0.26458333333333334,0.9166666666666666,0.08611111111111112,0.6666666666666666,0.02138888888888889,0.06666666666666667,0.8624999999999999,1.7083333333333333,0.7569444444444445,2.0,0.049444444444444444,0.06666666666666667
p50_cfg2_s42,0.5,2,42,794,794,49.29420654911839,77.81999999999998,794,13.138287153652387,42.774999999999956,28.734382871536535,42.217500000000015,25.00428211586902,38.87000000000003,794,360,434,0.4534005037783375,0.050480000000000004,0.1296,0.6869047619047619,2.9642857142857144,0.4607638888888889,1.2083333333333333,0.3263888888888889,1.5,0.035,0.06666666666666667,0.6586805555555556,1.5833333333333333,0.7180555555555556,1.8333333333333333,0.04111111111111111,0.06666666666666667
p50_cfg2_s43,0.5,2,43,823,823,49.49003645200487,78.43999999999998,823,14.20844471445929,46.885000000000005,27.93268529769139,41.53500000000001,24.23614823815311,37.930000000000014,823,385,438,0.46780072904009723,0.05247333333333334,0.124,0.7622023809523809,2.8214285714285716,0.4777777777777778,1.0833333333333333,0.3138888888888889,1.6666666666666667,0.03638888888888889,0.06666666666666667,0.6576388888888889,1.5,0.6875,1.8333333333333333,0.04138888888888889,0.06666666666666667
p50_cfg2_s44,0.5,2,44,807,807,49.139116517285544,75.94999999999999,781,13.790706319702595,43.32499999999996,28.405697823303477,41.450000000000045,24.74904458598727,38.180000000000035,785,365,416,0.4673495518565941,0.05196,0.136,0.725297619047619,3.142857142857143,0.4774305555555556,1.125,0.2972222222222222,1.5,0.035833333333333335,0.06666666666666667,0.6826388888888889,1.75,0.6583333333333333,2.0,0.03972222222222222,0.06666666666666667
p50_cfg2_s45,0.5,2,45,857,857,50.149462365591404,80.85,837,15.186172695449239,48.53999999999997,28.50477897252092,42.959999999999994,24.80267857142858,39.15500000000008,840,385,452,0.45997610513739545,0.056113333333333335,0.1296,0.8467261904761905,3.0,0.4982638888888889,1.125,0.2833333333333333,1.6666666666666667,0.03611111111111111,0.06666666666666667,0.7159722222222222,1.5833333333333333,0.7597222222222223,1.8333333333333333,0.04388888888888889,0.06666666666666667
p50_cfg2_s46,0.5,2,46,811,811,49.03549618320612,81.13750000000007,786,14.889395807644872,51.42500000000001,27.802099236641237,40.58750000000002,24.06527249683144,37.100000000000016,789,362,424,0.46055979643765904,0.052020000000000004,0.1312,0.7910714285714285,3.25,0.47430555555555554,1.1666666666666667,0.2986111111111111,1.6666666666666667,0.035,0.06666666666666667,0.63125,1.4166666666666667,0.6486111111111111,1.8333333333333333,0.03972222222222222,0.06666666666666667
p50_cfg3_s42,0.5,3,42,794,794,47.28457178841311,77.20749999999997,794,7.595340050377829,18.799999999999994,30.815869017632256,52.81749999999999,27.16542821158691,49.404999999999966,794,335,459,0.42191435768261965,0.04843333333333333,0.1224,0.44226190476190474,2.1785714285714284,0.4076388888888889,1.125,0.3180555555555556,1.6666666666666667,0.0325,0.06666666666666667,0.7916666666666666,2.2083333333333335,0.8847222222222223,2.0,0.043611111111111114,0.06666666666666667
p50_cfg3_s43,0.5,3,43,823,823,48.4127892813642,75.65,821,7.902916160388815,20.55000000000001,31.62722289890379,53.450000000000045,28.046354799513985,49.5,823,348,473,0.4238733252131547,0.0515,0.12,0.46845238095238095,2.1785714285714284,0.4302083333333333,1.1666666666666667,0.35555555555555557,1.6666666666666667,0.03305555555555555,0.06666666666666667,0.8552083333333332,2.0416666666666665,0.9263888888888889,2.0,0.04611111111111111,0.06666666666666667
p50_cfg3_s44,0.5,3,44,807,807,47.41421254801537,72.24999999999997,781,8.07329615861214,18.65,30.72880921895008,50.599999999999994,27.124457215836536,47.245000000000005,783,340,441,0.4353393085787452,0.05013333333333333,0.1328,0.45833333333333337,2.4285714285714284,0.42291666666666666,1.1666666666666667,0.3680555555555556,1.6666666666666667,0.0325,0.06666666666666667,0.8291666666666666,2.3333333333333335,0.8416666666666667,2.1666666666666665,0.042222222222222223,0.06666666666666667
p50_cfg4_s42,0.5,4,42,794,794,49.11070975918886,77.46999999999996,789,12.387720403022668,44.91750000000002,28.73276299112802,43.45000000000001,25.036283185840713,39.450000000000045,791,333,456,0.4220532319391635,0.05028666666666667,0.1232,0.6675595238095238,2.142857142857143,0.4128472222222222,1.2916666666666667,0.2847222222222222,1.8333333333333333,0.03111111111111111,0.06666666666666667,0.6881944444444444,1.75,0.8319444444444444,2.0,0.04444444444444444,0.06666666666666667
p50_cfg3_s46,0.5,3,46,811,811,48.03765903307889,75.86250000000001,786,8.691245376078909,24.625000000000025,30.88511450381681,51.10000000000001,27.283502538071076,47.64749999999999,788,345,441,0.4389312977099237,0.05092,0.1312,0.4958333333333333,2.3214285714285716,0.43194444444444446,1.125,0.37083333333333335,1.8333333333333333,0.0325,0.06666666666666667,0.828125,2.2916666666666665,0.8486111111111111,2.0,0.042499999999999996,0.06666666666666667
p50_cfg3_s45,0.5,3,45,857,857,50.01622911694511,77.89999999999998,838,8.824912485414231,20.85999999999999,32.69546539379476,56.39500000000002,29.105178571428578,53.06999999999999,840,362,476,0.431980906921241,0.05600666666666667,0.128,0.5238095238095238,2.1785714285714284,0.44166666666666665,1.125,0.40972222222222227,1.6666666666666667,0.035,0.06666666666666667,0.9600694444444445,2.4583333333333335,0.9972222222222222,2.1666666666666665,0.04611111111111111,0.06666666666666667
p50_cfg4_s43,0.5,4,43,823,823,49.55774390243903,79.95749999999998,820,11.22648845686512,38.39999999999998,30.079146341463424,45.80250000000001,26.46283454987835,42.63749999999999,822,351,469,0.42804878048780487,0.05274666666666667,0.1264,0.6336309523809524,2.5,0.45208333333333334,1.25,0.4277777777777778,1.6666666666666667,0.033888888888888885,0.06666666666666667,0.7444444444444445,1.75,0.8722222222222222,2.0,0.04472222222222222,0.06666666666666667
p50_cfg4_s44,0.5,4,44,807,805,47.35000000000001,75.6175,774,11.942812887236675,47.779999999999916,29.01866925064601,43.04249999999997,25.395554123711346,39.462500000000034,776,339,435,0.437984496124031,0.05038,0.1352,0.6592261904761905,2.9642857142857144,0.41562499999999997,1.25,0.3902777777777778,1.8333333333333333,0.03111111111111111,0.06666666666666667,0.6767361111111111,1.5,0.8319444444444444,2.0,0.041666666666666664,0.06666666666666667
p50_cfg4_s45,0.5,4,45,857,857,50.26041916167666,82.55999999999999,835,13.350700116686111,49.539999999999985,29.784191616766478,44.949999999999996,26.14826968973748,41.25749999999999,838,366,469,0.43832335329341315,0.05635333333333333,0.1288,0.7729166666666666,2.6785714285714284,0.45034722222222223,1.2083333333333333,0.4152777777777778,1.8333333333333333,0.034722222222222224,0.06666666666666667,0.7684027777777778,1.7083333333333333,0.9152777777777777,2.0,0.045000000000000005,0.06666666666666667
p50_cfg5_s42,0.5,5,42,794,774,53.10538057742782,104.83999999999999,762,22.838193548387096,85.95999999999998,24.004658792650932,33.447499999999984,20.362270341207353,29.85000000000001,762,356,406,0.4671916010498688,0.05558,0.128,1.2125000000000001,2.892857142857143,0.41944444444444445,1.125,0.20555555555555557,1.3333333333333333,0.03305555555555555,0.06666666666666667,0.4993055555555555,1.375,0.47500000000000003,1.8333333333333333,0.04,0.06666666666666667
p50_cfg4_s46,0.5,4,46,811,811,47.87212276214836,80.29750000000001,782,11.059617755856962,42.674999999999955,29.660166240409225,46.33499999999998,26.120764331210204,42.84000000000002,785,341,441,0.4360613810741688,0.05103333333333333,0.1304,0.618452380952381,2.607142857142857,0.43333333333333335,1.25,0.41250000000000003,1.8333333333333333,0.03222222222222222,0.06666666666666667,0.725,1.7083333333333333,0.8291666666666666,2.0,0.042499999999999996,0.06666666666666667
p50_cfg5_s43,0.5,5,43,823,821,53.721755253399266,103.08,809,22.076796589524974,83.0,25.441532756489508,38.36000000000004,21.846543209876554,34.88749999999999,810,377,432,0.46600741656365885,0.057679999999999995,0.1272,1.16875,2.7857142857142856,0.44236111111111115,1.1666666666666667,0.24861111111111112,1.6666666666666667,0.036944444444444446,0.06666666666666667,0.5833333333333334,1.5,0.6152777777777778,2.0,0.04027777777777777,0.06666666666666667
p50_cfg5_s44,0.5,5,44,807,784,51.97246753246753,100.91,770,19.854585987261146,79.68999999999998,25.758701298701308,38.58249999999998,22.119494818652853,35.245000000000026,772,355,415,0.461038961038961,0.05544666666666667,0.1352,1.1035714285714284,2.857142857142857,0.41562499999999997,1.1666666666666667,0.24027777777777778,1.6666666666666667,0.034166666666666665,0.06666666666666667,0.5673611111111111,1.5,0.5750000000000001,2.0,0.03888888888888889,0.06666666666666667
p50_cfg5_s45,0.5,5,45,857,824,54.39876543209878,108.505,810,24.90284503631961,89.03750000000001,23.832469135802477,34.92750000000002,20.2375925925926,31.350000000000023,810,373,437,0.4604938271604938,0.06186666666666666,0.1296,1.436607142857143,3.0714285714285716,0.4368055555555555,1.0416666666666667,0.19305555555555556,1.3333333333333333,0.035,0.06666666666666667,0.5305555555555556,1.3333333333333333,0.5291666666666667,1.8333333333333333,0.04055555555555555,0.06666666666666667
p50_cfg5_s46,0.5,5,46,811,778,53.45300653594773,107.10999999999999,765,23.04249037227214,86.4549999999999,24.311633986928115,34.90000000000009,20.679699738903402,31.637500000000074,766,362,403,0.47320261437908495,0.05754,0.132,1.280357142857143,3.107142857142857,0.4236111111111111,1.1666666666666667,0.25277777777777777,1.6666666666666667,0.035555555555555556,0.06666666666666667,0.5121527777777778,1.5416666666666667,0.4388888888888889,1.8333333333333333,0.03805555555555555,0.06666666666666667
p50_cfg6_s42,0.5,6,42,794,605,91.59733333333335,305.4774999999999,600,62.58900826446282,289.2,22.758083333333342,29.902500000000003,19.27991666666667,26.20250000000004,600,216,384,0.36,0.11841333333333334,0.2184,4.245238095238095,7.571428571428571,0.25416666666666665,1.0416666666666667,0.14305555555555555,1.1666666666666667,0.021111111111111112,0.06666666666666667,0.4472222222222222,1.1666666666666667,0.30972222222222223,1.8333333333333333,0.035833333333333335,0.06666666666666667
p50_cfg6_s43,0.5,6,43,823,606,87.53073701842547,309.53000000000003,597,60.69250411861614,292.4599999999999,22.485259631490802,27.759999999999998,18.995568561872915,24.450000000000003,598,219,378,0.36683417085427134,0.12277333333333333,0.2456,4.411011904761905,8.75,0.2600694444444444,0.9583333333333334,0.12083333333333333,1.1666666666666667,0.021944444444444444,0.06666666666666667,0.43402777777777773,1.0833333333333333,0.2791666666666667,1.5,0.03638888888888889,0.06666666666666667
p50_cfg6_s44,0.5,6,44,807,618,83.91798029556651,266.98,609,56.197899838449125,249.07000000000002,22.841871921182275,30.560000000000016,19.35959016393443,27.25,610,227,382,0.3727422003284072,0.10765999999999999,0.2368,3.786607142857143,7.821428571428571,0.2576388888888889,1.0,0.12083333333333333,1.0,0.021944444444444444,0.06666666666666667,0.4576388888888889,1.3333333333333333,0.31527777777777777,1.8333333333333333,0.035277777777777776,0.06666666666666667
p50_cfg6_s45,0.5,6,45,857,613,86.43289256198348,313.29,605,60.615960912052124,306.26750000000004,22.315123966942156,27.19000000000004,18.794224422442248,23.9875,606,221,384,0.3652892561983471,0.12711333333333336,0.2648,4.629761904761905,9.464285714285714,0.2565972222222222,1.0833333333333333,0.14027777777777778,1.3333333333333333,0.021666666666666667,0.06666666666666667,0.44097222222222227,1.1666666666666667,0.2777777777777778,1.6666666666666667,0.03638888888888889,0.06666666666666667
p50_cfg6_s46,0.5,6,46,811,618,88.53780687397709,297.675,611,61.51680129240711,298.0850000000001,22.298772504091662,29.300000000000068,18.817839607201314,25.625000000000036,611,223,388,0.3649754500818331,0.11475999999999999,0.2256,4.085416666666666,7.642857142857143,0.2569444444444445,1.0,0.11805555555555557,1.3333333333333333,0.021666666666666667,0.06666666666666667,0.44965277777777773,1.1666666666666667,0.30833333333333335,1.8333333333333333,0.035833333333333335,0.06666666666666667
p70_cfg1_s42,0.7,1,42,794,549,128.38295880149815,331.8350000000001,534,94.70836363636361,278.78749999999997,24.428558052434475,29.990000000000002,20.581682242990663,26.225000000000016,535,120,414,0.2247191011235955,0.1492,0.2568,5.3812500000000005,9.821428571428571,0.13125,0.625,0.030555555555555555,0.5,0.010833333333333334,0.06666666666666667,0.5850694444444444,1.2916666666666667,0.22916666666666666,1.6666666666666667,0.03833333333333333,0.06666666666666667
p70_cfg1_s43,0.7,1,43,823,572,117.47055655296231,304.02,557,85.57089160839162,253.98249999999993,23.997396768402172,29.85000000000001,20.17069892473119,26.107500000000005,558,131,426,0.23518850987432674,0.14489333333333335,0.2704,5.175,9.964285714285714,0.14166666666666666,0.6666666666666666,0.020833333333333332,0.5,0.0125,0.06666666666666667,0.5878472222222222,1.25,0.22916666666666666,1.5,0.04055555555555555,0.06666666666666667
p70_cfg1_s44,0.7,1,44,807,557,114.2095588235294,278.73999999999995,544,82.87016129032256,238.77999999999994,23.95045955882355,28.270000000000017,20.09752293577982,24.30000000000001,545,128,416,0.23529411764705882,0.13314666666666666,0.268,4.667857142857143,9.607142857142858,0.14270833333333333,0.6666666666666666,0.019444444444444445,0.3333333333333333,0.013055555555555555,0.06666666666666667,0.576388888888889,1.0416666666666667,0.15972222222222224,1.0,0.04,0.06666666666666667
p70_cfg2_s42,0.7,2,42,794,788,56.726478318002634,100.75000000000003,761,27.016645569620245,73.98249999999997,23.97444152431014,29.599999999999994,20.320380078636965,25.645000000000003,763,364,397,0.4783180026281209,0.05929333333333333,0.1248,1.3330357142857143,3.5,0.4850694444444445,0.9166666666666666,0.10416666666666667,0.6666666666666666,0.03444444444444445,0.06666666666666667,0.5239583333333333,1.1666666666666667,0.2388888888888889,1.8333333333333333,0.03833333333333333,0.06666666666666667
p70_cfg1_s46,0.7,1,46,811,577,121.61532976827097,316.30000000000007,561,89.64462738301559,270.44999999999993,23.71212121212123,28.05000000000001,19.93309608540926,24.05000000000001,562,137,424,0.24420677361853832,0.14006666666666667,0.2536,4.9991071428571425,9.25,0.15138888888888888,0.8333333333333334,0.03194444444444445,0.3333333333333333,0.012777777777777779,0.06666666666666667,0.579861111111111,1.0416666666666667,0.20555555555555557,1.5,0.04138888888888889,0.06666666666666667
p70_cfg1_s45,0.7,1,45,857,591,107.99973958333334,272.625,576,77.25507614213198,235.7,23.978298611111125,29.162500000000037,20.19757365684576,25.600000000000023,577,145,431,0.2517361111111111,0.14054666666666668,0.2792,4.922916666666667,10.285714285714286,0.1607638888888889,0.6666666666666666,0.019444444444444445,0.3333333333333333,0.013333333333333334,0.06666666666666667,0.6045138888888889,1.0833333333333333,0.19583333333333333,1.3333333333333333,0.04027777777777777,0.06666666666666667
p70_cfg2_s43,0.7,2,43,823,815,57.1463786531131,102.32000000000001,787,27.570036764705872,76.19999999999999,23.97496823379926,29.150000000000006,20.325475285171112,25.33999999999999,789,383,404,0.4866581956797967,0.06211333333333333,0.1288,1.4196428571428572,3.5,0.5059027777777778,1.0833333333333333,0.14027777777777778,0.8333333333333334,0.037222222222222226,0.06666666666666667,0.5399305555555556,1.1666666666666667,0.21805555555555556,1.5,0.03777777777777778,0.06666666666666667
p70_cfg2_s44,0.7,2,44,807,766,54.76752368064953,97.30000000000001,739,25.186440677966083,70.76999999999995,24.071989174560233,27.950000000000045,20.406680161943324,24.35000000000001,741,361,378,0.4884979702300406,0.0594,0.1384,1.3625,4.071428571428571,0.4840277777777778,1.0,0.1388888888888889,1.0,0.03444444444444445,0.06666666666666667,0.5069444444444444,1.2083333333333333,0.17777777777777778,1.6666666666666667,0.035833333333333335,0.06666666666666667
p70_cfg2_s45,0.7,2,45,857,832,56.67869565217392,101.51,805,27.054676258992796,74.58499999999998,24.4029192546584,31.17000000000002,20.71902106567535,27.779999999999976,807,389,416,0.4832298136645963,0.06458,0.1344,1.4898809523809524,3.607142857142857,0.5076388888888889,1.0833333333333333,0.1361111111111111,0.8333333333333334,0.03611111111111111,0.06666666666666667,0.5555555555555556,1.2083333333333333,0.3444444444444445,1.8333333333333333,0.03972222222222222,0.06666666666666667
p70_cfg2_s46,0.7,2,46,811,772,55.15610738255035,103.66999999999999,745,26.06686046511627,76.18499999999999,23.99624161073827,28.89000000000003,20.357697456492645,25.135,747,360,385,0.48322147651006714,0.060333333333333336,0.136,1.4020833333333333,3.9642857142857144,0.4784722222222222,1.125,0.1388888888888889,1.0,0.03333333333333333,0.06666666666666667,0.5114583333333333,1.125,0.21944444444444444,1.8333333333333333,0.03638888888888889,0.06666666666666667
p70_cfg3_s42,0.7,3,42,794,794,51.27907711757271,81.60000000000002,791,14.54250629722921,40.91749999999999,29.565613147914053,45.32500000000001,25.91803278688526,41.67,793,308,483,0.3893805309734513,0.05278666666666667,0.1256,0.7511904761904763,3.0357142857142856,0.4079861111111111,1.0833333333333333,0.10694444444444445,1.0,0.028611111111111108,0.06666666666666667,0.7777777777777778,1.7083333333333333,0.8791666666666668,1.8333333333333333,0.04555555555555556,0.06666666666666667
p70_cfg3_s43,0.7,3,43,823,823,53.47922318125771,86.325,811,17.8287970838396,45.88999999999997,29.389704069050577,46.325,25.905473554735554,43.05,813,317,494,0.3908754623921085,0.057620000000000005,0.1272,0.9285714285714286,3.357142857142857,0.40972222222222227,1.0416666666666667,0.11944444444444445,1.0,0.028611111111111108,0.06666666666666667,0.8184027777777777,1.7083333333333333,0.936111111111111,2.0,0.0475,0.06666666666666667
p70_cfg3_s44,0.7,3,44,807,807,49.995466321243526,78.4225,772,14.049256505576198,41.21499999999994,29.553108808290176,47.700000000000045,26.008516129032266,44.36500000000001,775,308,464,0.39896373056994816,0.05324666666666667,0.1328,0.7401785714285715,3.2857142857142856,0.3986111111111111,1.0416666666666667,0.12083333333333333,1.1666666666666667,0.03027777777777778,0.06666666666666667,0.8211805555555555,1.7083333333333333,0.8638888888888889,2.0,0.04416666666666667,0.06666666666666667
p70_cfg3_s46,0.7,3,46,811,811,50.17703751617077,85.20999999999998,773,14.398643649815034,44.674999999999955,29.826972833117743,49.540000000000006,26.311855670103103,45.7625,776,310,463,0.40103492884864167,0.05393333333333334,0.1328,0.7574404761904762,3.2857142857142856,0.3913194444444445,1.0416666666666667,0.12638888888888888,1.3333333333333333,0.028055555555555556,0.06666666666666667,0.8329861111111111,1.875,0.9069444444444444,2.0,0.04388888888888889,0.06666666666666667
p70_cfg3_s45,0.7,3,45,857,857,51.76024096385543,84.53250000000003,830,12.935472578763118,38.96999999999993,31.904036144578328,53.0275,28.28859543817528,49.52,833,337,493,0.40602409638554215,0.05827333333333334,0.1312,0.7258928571428571,3.0714285714285716,0.4375,1.125,0.2722222222222222,1.5,0.03305555555555555,0.06666666666666667,0.9315972222222223,2.0416666666666665,0.9944444444444445,2.1666666666666665,0.04666666666666666,0.06666666666666667
p70_cfg4_s42,0.7,4,42,794,794,47.227518891687666,71.485,794,7.292947103274553,21.874999999999957,31.132871536523947,48.11750000000002,27.575566750629733,44.35249999999999,794,367,427,0.4622166246851385,0.04867333333333333,0.1264,0.4288690476190476,2.642857142857143,0.48819444444444443,1.2916666666666667,0.5166666666666667,1.8333333333333333,0.035277777777777776,0.06666666666666667,0.709375,1.75,0.8125,2.0,0.04055555555555555,0.06666666666666667
p70_cfg4_s44,0.7,4,44,807,807,46.814331210191085,70.90999999999998,785,6.6170384138785545,18.284999999999965,31.759299363057337,49.75,28.335931558935364,46.48999999999997,789,362,423,0.46114649681528663,0.04954,0.1328,0.39672619047619045,2.2857142857142856,0.5121527777777778,1.4166666666666667,0.5902777777777778,1.8333333333333333,0.03444444444444445,0.06666666666666667,0.7423611111111111,1.9583333333333333,0.8222222222222223,2.0,0.04027777777777777,0.06666666666666667
p70_cfg4_s43,0.7,4,43,823,823,48.28086269744837,73.74,823,6.842709599027939,16.849999999999994,32.410206561360894,52.245,28.86051032806805,48.84000000000002,823,373,450,0.4532199270959903,0.05138666666666667,0.1256,0.41666666666666663,2.0357142857142856,0.5118055555555555,1.3333333333333333,0.5555555555555556,1.8333333333333333,0.035555555555555556,0.06666666666666667,0.7829861111111112,2.0416666666666665,0.8916666666666666,2.0,0.043333333333333335,0.06666666666666667
p70_cfg4_s45,0.7,4,45,857,857,49.4688018979834,73.85000000000002,843,7.873862310385057,18.35,32.879122182680916,51.09500000000002,29.41609467455622,47.89999999999998,845,399,444,0.47330960854092524,0.05536,0.1296,0.4758928571428571,2.0357142857142856,0.5690972222222223,1.4166666666666667,0.6333333333333333,1.8333333333333333,0.037222222222222226,0.06666666666666667,0.8104166666666667,2.0833333333333335,0.9249999999999999,2.0,0.042222222222222223,0.06666666666666667
p70_cfg4_s46,0.7,4,46,811,811,47.14281210592687,73.46000000000001,793,6.561405672009859,18.625000000000014,31.95756620428753,51.69000000000001,28.53943396226416,48.74499999999998,795,370,423,0.4665825977301387,0.05006666666666667,0.1272,0.3997023809523809,2.25,0.5024305555555556,1.2916666666666667,0.548611111111111,1.8333333333333333,0.03611111111111111,0.06666666666666667,0.782638888888889,2.0416666666666665,0.8416666666666667,2.0,0.03944444444444444,0.06666666666666667
p70_cfg5_s42,0.7,5,42,794,794,47.76511335012595,74.02249999999995,794,6.081423173803522,23.434999999999977,32.630730478589435,53.66750000000001,29.184886649874063,50.50250000000001,794,347,447,0.43702770780856426,0.049153333333333334,0.1264,0.38541666666666663,1.6785714285714286,0.4527777777777778,1.375,0.4777777777777778,1.8333333333333333,0.03333333333333333,0.06666666666666667,0.8232638888888889,2.5416666666666665,0.8916666666666666,2.0,0.041944444444444444,0.06666666666666667
p70_cfg5_s43,0.7,5,43,823,823,48.380365853658546,78.0625,820,7.796294046172533,41.09000000000002,32.00250000000001,54.45500000000004,28.535182926829275,51.1575,820,359,461,0.4378048780487805,0.05159333333333333,0.124,0.4842261904761905,1.8571428571428572,0.4545138888888889,1.25,0.4222222222222222,1.8333333333333333,0.032777777777777774,0.06666666666666667,0.8427083333333334,2.2916666666666665,0.9277777777777777,2.0,0.043611111111111114,0.06666666666666667
p70_cfg5_s44,0.7,5,44,807,807,47.23550446998724,71.03000000000006,783,6.068215613382893,21.085000000000015,32.25178799489145,51.53999999999999,28.838945362134695,48.29999999999999,787,358,425,0.45721583652618136,0.05012,0.1352,0.3875,2.0,0.4902777777777778,1.4166666666666667,0.5236111111111111,1.8333333333333333,0.03333333333333333,0.06666666666666667,0.8142361111111112,2.4583333333333335,0.8541666666666666,2.1666666666666665,0.04083333333333334,0.06666666666666667
p70_cfg5_s45,0.7,5,45,857,857,48.759940476190486,76.80250000000007,840,7.492182030338382,30.69999999999994,32.437797619047636,54.662499999999994,29.029097387173405,51.68749999999997,842,374,466,0.4452380952380952,0.054573333333333335,0.128,0.47797619047619044,1.8214285714285714,0.4774305555555556,1.25,0.45,1.6666666666666667,0.03611111111111111,0.06666666666666667,0.9246527777777778,2.3333333333333335,0.9611111111111111,2.1666666666666665,0.04472222222222222,0.06666666666666667
p70_cfg5_s46,0.7,5,46,811,811,47.56892405063292,78.84250000000003,790,8.673612823674473,44.15,31.035063291139256,51.055000000000014,27.63066750629724,47.984999999999985,794,354,436,0.4481012658227848,0.05064,0.132,0.5172619047619047,2.3214285714285716,0.4673611111111111,1.3333333333333333,0.4694444444444445,1.8333333333333333,0.03305555555555555,0.06666666666666667,0.7690972222222222,2.0833333333333335,0.8277777777777778,2.1666666666666665,0.041666666666666664,0.06666666666666667
p70_cfg6_s42,0.7,6,42,794,770,55.321372549019614,134.4,765,21.03625162127107,111.35,27.26745098039217,41.48,23.83263707571802,37.8125,766,299,466,0.3908496732026144,0.05829333333333333,0.1248,1.1660714285714284,2.3214285714285716,0.37881944444444443,1.3333333333333333,0.3763888888888889,1.8333333333333333,0.02888888888888889,0.06666666666666667,0.6444444444444445,1.6666666666666667,0.6361111111111112,1.8333333333333333,0.04472222222222222,0.06666666666666667
p70_cfg6_s43,0.7,6,43,823,778,58.14721862871928,143.76,773,23.219768934531448,122.55499999999986,28.00724450194051,43.19000000000002,24.591332470892635,40.0,773,297,476,0.38421733505821476,0.06435333333333333,0.1328,1.39375,2.75,0.3795138888888889,1.375,0.3666666666666667,1.8333333333333333,0.028333333333333332,0.06666666666666667,0.6829861111111111,1.75,0.7013888888888888,1.8333333333333333,0.04583333333333333,0.06666666666666667
p70_cfg6_s44,0.7,6,44,807,769,55.20821094793059,126.90000000000002,749,20.029220779220772,105.1375,28.89712950600803,45.05000000000007,25.532023968042623,41.800000000000004,751,286,463,0.3818424566088118,0.060593333333333325,0.1536,1.1886904761904762,2.9642857142857144,0.3927083333333334,1.5,0.3680555555555556,1.8333333333333333,0.028333333333333332,0.06666666666666667,0.7059027777777778,1.9166666666666667,0.7166666666666667,2.0,0.041944444444444444,0.06666666666666667
p70_cfg6_s45,0.7,6,45,857,807,59.23333333333335,150.2775,798,23.876670792079207,126.18250000000002,28.75494987468673,43.037499999999994,25.324187500000008,39.71500000000003,800,314,484,0.39348370927318294,0.06875333333333333,0.1544,1.5,3.142857142857143,0.4284722222222222,1.5,0.43472222222222223,1.8333333333333333,0.030555555555555555,0.06666666666666667,0.6982638888888889,1.6666666666666667,0.7305555555555556,2.0,0.04583333333333333,0.06666666666666667
p70_cfg6_s46,0.7,6,46,811,769,57.55729303547964,143.79999999999995,761,22.795454545454547,121.92750000000001,27.903613666228658,43.250000000000014,24.470866141732287,39.55000000000006,762,296,465,0.38896189224704336,0.06280666666666668,0.1384,1.3407738095238095,2.9285714285714284,0.38645833333333335,1.375,0.4152777777777778,2.0,0.028611111111111108,0.06666666666666667,0.6461805555555555,1.7916666666666667,0.6875,2.0,0.04583333333333333,0.06666666666666667
p80_cfg1_s42,0.8,1,42,794,478,151.21774891774893,345.69,462,117.68682008368201,317.48749999999995,23.831709956709975,27.9975,20.030777537796983,23.950000000000003,463,89,373,0.19264069264069264,0.18061333333333335,0.3136,6.713988095238095,12.285714285714286,0.09618055555555555,0.5416666666666666,0.019444444444444445,0.3333333333333333,0.008333333333333333,0.06666666666666667,0.5381944444444444,0.9583333333333334,0.07361111111111111,0.5,0.03666666666666667,0.06666666666666667
