time,zone1_count,zone2_count,zone3_count,zone4_count
0.0,0,0,0,0
5.0,0,0,0,0
10.0,0,0,0,0
15.0,0,0,0,0
20.0,0,0,0,0
25.0,0,0,0,0
30.0,7,0,0,0
35.0,15,4,0,0
40.0,35,7,0,0
45.0,59,9,0,0
50.0,75,15,0,0
55.0,91,22,0,1
60.0,105,31,1,1
65.0,118,32,1,1
70.0,127,43,1,0
75.0,125,48,1,1
80.0,114,50,1,1
85.0,105,42,1,1
90.0,91,26,1,1
95.0,84,18,1,1
100.0,75,9,1,1
105.0,62,0,1,1
110.0,52,0,1,1
115.0,40,0,1,1
120.0,28,0,1,1
125.0,17,0,0,1
130.0,11,0,0,1
135.0,6,0,0,1
140.0,0,0,0,0
145.0,0,0,0,0
150.0,0,0,0,0
155.0,0,0,0,0
160.0,0,0,0,0
165.0,0,0,0,0
170.0,0,0,0,0
175.0,0,0,0,0
180.0,4,0,0,0
185.0,21,4,0,0
190.0,40,7,0,0
195.0,65,15,0,0
200.0,84,19,0,0
205.0,102,29,1,1
210.0,115,33,0,1
215.0,127,41,1,1
220.0,139,47,1,1
225.0,139,54,1,1
230.0,130,61,1,1
235.0,118,53,1,1
240.0,106,39,1,1
245.0,99,24,1,1
250.0,85,8,1,1
255.0,76,3,1,1
260.0,68,0,1,1
265.0,57,0,1,1
270.0,45,0,1,1
275.0,34,0,1,1
280.0,23,0,1,1
285.0,15,0,0,1
290.0,9,0,0,1
295.0,4,0,0,1
