time,zone1_count,zone2_count,zone3_count,zone4_count
0.0,0,0,0,0
5.0,0,0,0,0
10.0,0,0,0,0
15.0,0,0,0,0
20.0,0,0,0,0
25.0,0,0,0,0
30.0,7,0,0,0
35.0,16,4,0,0
40.0,35,7,0,0
45.0,58,12,0,0
50.0,82,23,0,0
55.0,101,27,0,0
60.0,122,35,0,1
65.0,140,44,0,1
70.0,148,51,0,1
75.0,149,54,0,1
80.0,145,63,1,1
85.0,139,69,0,1
90.0,133,75,0,1
95.0,126,82,0,0
100.0,123,90,0,1
105.0,118,97,0,1
110.0,113,102,0,0
115.0,110,99,0,0
120.0,106,96,0,0
125.0,103,93,0,0
130.0,100,90,0,0
135.0,99,88,0,1
140.0,96,85,0,1
145.0,92,82,0,0
150.0,89,79,0,0
155.0,87,76,0,0
160.0,86,73,0,1
165.0,83,70,0,1
170.0,81,68,0,1
175.0,77,65,0,1
180.0,77,64,0,1
185.0,90,71,0,1
190.0,111,77,0,1
195.0,132,87,0,0
200.0,151,93,0,1
205.0,169,106,0,0
210.0,186,108,1,0
215.0,202,113,1,0
220.0,220,119,1,0
225.0,221,131,0,1
230.0,216,137,0,1
235.0,210,141,0,1
240.0,208,148,0,1
245.0,200,155,1,1
250.0,191,162,0,1
255.0,188,169,0,0
260.0,186,173,0,1
265.0,183,170,0,0
270.0,181,168,0,0
275.0,178,165,0,0
280.0,174,162,0,1
285.0,172,159,0,1
290.0,168,156,0,0
295.0,166,153,0,1
