agent_id,spawn_time,queue_enter_time,service_start_time,escalator_enter_time,sink_time,travel_time,gate_wait_time,post_gate_time,gate_idx,is_tagless,sink_side,serviced
7284,26.55,35.95,35.95,53.85,54.7,28.150000000000002,0.0,18.75,5,0,upper,1
7285,26.75,35.800000000000004,38.900000000000006,55.550000000000004,56.400000000000006,29.650000000000006,3.1000000000000014,17.5,6,0,upper,1
7286,27.55,36.2,36.2,51.150000000000006,52.050000000000004,24.500000000000004,0.0,15.850000000000001,1,0,lower,1
7287,27.950000000000003,34.7,34.7,48.7,49.550000000000004,21.6,0.0,14.850000000000001,6,0,upper,1
7288,29.450000000000003,36.550000000000004,36.550000000000004,48.050000000000004,48.900000000000006,19.450000000000003,0.0,12.350000000000001,2,1,lower,1
7289,29.650000000000002,36.4,38.45,52.050000000000004,52.900000000000006,23.250000000000004,2.0500000000000043,14.450000000000003,1,0,lower,1
7290,29.950000000000003,45.150000000000006,45.150000000000006,65.35000000000001,66.2,36.25,0.0,21.049999999999997,0,0,lower,1
7291,30.75,42.35,42.35,63.650000000000006,64.5,33.75,0.0,22.15,5,0,upper,1
7292,31.0,37.95,37.95,52.1,52.95,21.950000000000003,0.0,15.0,3,0,upper,1
7293,31.200000000000003,37.85,37.85,49.550000000000004,50.400000000000006,19.200000000000003,0.0,12.550000000000004,0,0,lower,1
7294,31.75,37.35,37.85,54.7,55.550000000000004,23.800000000000004,0.5,17.700000000000003,5,0,upper,1
7295,31.950000000000003,40.0,40.0,52.900000000000006,53.800000000000004,21.85,0.0,13.800000000000004,2,1,lower,1
7296,32.25,40.1,41.5,58.400000000000006,59.300000000000004,27.050000000000004,1.3999999999999986,17.800000000000004,6,0,upper,1
7297,33.45,40.400000000000006,40.400000000000006,55.0,55.85,22.4,0.0,15.449999999999996,1,0,lower,1
7298,33.95,40.6,43.650000000000006,59.300000000000004,60.150000000000006,26.200000000000003,3.0500000000000043,16.5,6,0,upper,1
7299,34.75,41.5,41.5,57.550000000000004,58.400000000000006,23.650000000000006,0.0,16.900000000000006,3,0,upper,1
7300,34.95,41.050000000000004,41.050000000000004,56.400000000000006,57.300000000000004,22.35,0.0,16.25,4,1,upper,1
7301,35.2,47.050000000000004,50.400000000000006,71.8,72.65,37.45,3.3500000000000014,22.25,6,0,upper,1
7302,35.4,44.150000000000006,44.6,57.150000000000006,58.050000000000004,22.650000000000006,0.44999999999999574,13.450000000000003,1,0,lower,1
7303,35.6,45.95,47.400000000000006,67.15,68.0,32.4,1.4500000000000028,20.599999999999994,0,0,lower,1
7304,35.85,43.650000000000006,46.6,64.75,65.60000000000001,29.750000000000007,2.9499999999999957,19.000000000000007,5,0,upper,1
7305,36.050000000000004,46.45,46.85,63.300000000000004,64.15,28.1,0.3999999999999986,17.300000000000004,1,0,lower,1
7306,36.25,44.85,47.95,66.8,67.65,31.400000000000006,3.1000000000000014,19.700000000000003,5,0,upper,1
7307,36.5,43.45,44.7,60.150000000000006,61.050000000000004,24.550000000000004,1.25,16.35,3,0,upper,1
7308,36.7,50.900000000000006,59.150000000000006,75.65,76.5,39.8,8.25,17.349999999999994,0,0,lower,1
7309,36.9,44.150000000000006,46.7,61.900000000000006,62.800000000000004,25.900000000000006,2.549999999999997,16.1,3,0,upper,1
7311,37.800000000000004,46.6,48.800000000000004,68.85000000000001,69.7,31.9,2.200000000000003,20.9,0,0,lower,1
7314,38.0,49.900000000000006,53.0,72.25,73.10000000000001,35.10000000000001,3.0999999999999943,20.10000000000001,0,0,lower,1
7315,38.2,43.45,45.75,61.050000000000004,61.900000000000006,23.700000000000003,2.299999999999997,16.150000000000006,6,0,upper,1
7317,38.45,45.400000000000006,50.050000000000004,65.95,66.8,28.349999999999994,4.649999999999999,16.749999999999993,5,0,upper,1
7318,38.650000000000006,46.550000000000004,48.7,62.800000000000004,63.650000000000006,25.0,2.1499999999999986,14.950000000000003,6,0,upper,1
7319,38.85,47.85,51.800000000000004,68.0,68.85000000000001,30.000000000000007,3.950000000000003,17.050000000000004,1,0,lower,1
7320,39.050000000000004,47.35,49.75,66.2,67.05,27.999999999999993,2.3999999999999986,17.299999999999997,1,0,lower,1
7321,39.300000000000004,48.2,57.400000000000006,75.2,76.05,36.74999999999999,9.200000000000003,18.64999999999999,6,0,upper,1
7325,39.5,47.550000000000004,53.900000000000006,73.5,74.35000000000001,34.85000000000001,6.350000000000001,20.450000000000003,6,0,upper,1
7329,39.7,48.75,51.050000000000004,70.55,71.4,31.700000000000003,2.3000000000000043,20.35,0,0,lower,1
7331,39.95,52.0,52.85,70.95,71.8,31.849999999999994,0.8500000000000014,18.949999999999996,3,0,upper,1
7332,40.150000000000006,48.35,56.1,69.7,70.55,30.39999999999999,7.75,14.449999999999996,1,0,lower,1
7334,40.35,49.550000000000004,60.0,78.80000000000001,79.65,39.300000000000004,10.449999999999996,19.650000000000006,1,0,lower,1
7335,40.6,50.85,50.85,64.5,65.35000000000001,24.750000000000007,0.0,14.500000000000007,2,1,lower,1
7336,40.800000000000004,47.550000000000004,51.6,69.4,70.25,29.449999999999996,4.049999999999997,18.65,5,0,upper,1
7338,41.0,53.1,58.25,79.45,80.30000000000001,39.30000000000001,5.149999999999999,22.05000000000001,3,0,upper,1
7340,41.25,51.45,51.45,68.5,69.35000000000001,28.10000000000001,0.0,17.900000000000006,3,0,upper,1
7341,41.45,53.550000000000004,57.1,77.75,78.60000000000001,37.150000000000006,3.549999999999997,21.500000000000007,5,0,upper,1
7342,41.650000000000006,50.400000000000006,57.25,73.95,74.8,33.14999999999999,6.849999999999994,17.549999999999997,0,0,lower,1
