time,zone1_count,zone2_count,zone3_count,zone4_count
0.0,0,0,0,0
5.0,0,0,0,0
10.0,0,0,0,0
15.0,0,0,0,0
20.0,0,0,0,0
25.0,0,0,0,0
30.0,5,0,0,0
35.0,16,3,0,0
40.0,40,8,0,0
45.0,64,10,0,0
50.0,81,18,0,0
55.0,100,25,1,0
60.0,115,31,1,1
65.0,129,44,1,0
70.0,144,71,0,1
75.0,147,85,1,1
80.0,142,77,1,1
85.0,134,66,1,1
90.0,124,56,1,1
95.0,112,44,1,1
100.0,102,35,1,1
105.0,89,23,1,1
110.0,75,12,1,1
115.0,63,0,1,1
120.0,56,0,1,1
125.0,44,0,1,1
130.0,32,0,1,1
135.0,20,0,1,1
140.0,10,0,1,1
145.0,3,0,0,1
150.0,0,0,0,0
155.0,0,0,0,0
160.0,0,0,0,0
165.0,0,0,0,0
170.0,0,0,0,0
175.0,0,0,0,0
180.0,7,0,0,0
185.0,28,3,0,0
190.0,50,10,0,0
195.0,73,19,0,0
200.0,93,25,1,0
205.0,108,31,0,1
210.0,124,40,1,1
215.0,136,62,1,1
220.0,147,78,1,1
225.0,151,86,1,1
230.0,145,75,1,1
235.0,135,60,1,1
240.0,128,51,1,1
245.0,118,39,1,1
250.0,104,28,1,1
255.0,95,16,1,1
260.0,83,5,1,1
265.0,74,0,1,1
270.0,62,0,1,1
275.0,52,0,1,1
280.0,40,0,1,1
285.0,28,0,1,1
290.0,18,0,1,1
295.0,9,0,0,1
