time,zone1_count,zone2_count,zone3_count,zone4_count
0.0,0,0,0,0
5.0,0,0,0,0
10.0,0,0,0,0
15.0,0,0,0,0
20.0,0,0,0,0
25.0,0,0,0,0
30.0,7,0,0,0
35.0,16,5,0,0
40.0,36,8,0,0
45.0,56,14,0,0
50.0,78,21,1,0
55.0,93,25,1,1
60.0,110,36,0,1
65.0,127,55,1,1
70.0,131,80,1,1
75.0,129,78,1,1
80.0,120,73,1,1
85.0,111,66,0,1
90.0,100,58,1,1
95.0,89,48,1,1
100.0,77,38,1,1
105.0,68,30,1,1
110.0,58,20,1,1
115.0,47,10,0,1
120.0,40,2,1,1
125.0,32,0,0,1
130.0,24,0,1,1
135.0,13,0,0,1
140.0,7,0,0,1
145.0,1,0,0,1
150.0,0,0,0,0
155.0,0,0,0,0
160.0,0,0,0,0
165.0,0,0,0,0
170.0,0,0,0,0
175.0,0,0,0,0
180.0,4,0,0,0
185.0,20,3,0,0
190.0,40,7,0,0
195.0,66,16,0,0
200.0,86,26,1,0
205.0,101,36,1,1
210.0,117,49,1,1
215.0,134,74,1,1
220.0,143,101,1,1
225.0,143,105,1,1
230.0,135,97,1,1
235.0,125,87,0,1
240.0,112,77,1,1
245.0,105,69,1,1
250.0,94,60,0,1
255.0,86,51,0,1
260.0,79,41,0,1
265.0,70,32,0,1
270.0,59,20,0,1
275.0,50,10,1,1
280.0,40,3,1,1
285.0,31,0,0,1
290.0,24,0,1,1
295.0,15,0,1,1
