agent_id,spawn_time,queue_enter_time,service_start_time,escalator_enter_time,sink_time,travel_time,gate_wait_time,post_gate_time,gate_idx,is_tagless,sink_side,serviced
81969,23.8,33.9,33.9,52.050000000000004,52.900000000000006,29.100000000000005,0.0,19.000000000000007,3,1,upper,1
81970,26.6,34.800000000000004,34.800000000000004,50.35,51.2,24.6,0.0,16.4,4,0,upper,1
81971,27.75,34.9,34.9,47.25,48.1,20.35,0.0,13.200000000000003,2,0,lower,1
81972,29.650000000000002,40.150000000000006,43.75,63.25,64.10000000000001,34.45,3.5999999999999943,20.35000000000001,3,1,upper,1
81973,30.0,39.150000000000006,40.25,58.1,58.95,28.950000000000003,1.0999999999999943,18.700000000000003,3,1,upper,1
81974,30.25,44.150000000000006,57.75,79.15,80.0,49.75,13.599999999999994,22.25,3,1,upper,1
81975,30.450000000000003,36.7,36.7,53.25,54.1,23.65,0.0,17.4,3,1,upper,1
81976,30.650000000000002,37.2,38.5,54.7,55.550000000000004,24.900000000000002,1.2999999999999972,17.050000000000004,3,1,upper,1
81977,31.05,39.650000000000006,42.0,58.95,59.800000000000004,28.750000000000004,2.3499999999999943,17.800000000000004,3,1,upper,1
81978,31.450000000000003,40.650000000000006,45.5,64.7,65.55,34.099999999999994,4.849999999999994,20.049999999999997,3,1,upper,1
81979,31.650000000000002,41.650000000000006,49.0,67.75,68.60000000000001,36.95,7.349999999999994,19.60000000000001,3,1,upper,1
81980,31.900000000000002,41.150000000000006,47.25,66.05,66.9,35.0,6.099999999999994,19.650000000000006,3,1,upper,1
81981,32.1,46.150000000000006,64.75,86.10000000000001,86.95,54.85,18.599999999999994,22.200000000000003,3,1,upper,1
81982,32.300000000000004,47.900000000000006,47.900000000000006,68.60000000000001,69.45,37.15,0.0,21.549999999999997,5,0,upper,1
81983,32.550000000000004,42.95,42.95,59.800000000000004,60.650000000000006,28.1,0.0,17.700000000000003,5,0,upper,1
81984,32.75,50.150000000000006,78.75,99.25,100.10000000000001,67.35000000000001,28.599999999999994,21.35000000000001,3,1,upper,1
81986,32.95,42.650000000000006,52.5,74.05,74.9,41.95,9.849999999999994,22.400000000000006,3,1,upper,1
81987,33.2,46.650000000000006,66.5,87.85000000000001,88.7,55.5,19.849999999999994,22.200000000000003,3,1,upper,1
81988,33.4,43.150000000000006,54.25,74.9,75.75,42.35,11.099999999999994,21.5,3,1,upper,1
81990,33.6,45.650000000000006,63.0,84.25,85.10000000000001,51.50000000000001,17.349999999999994,22.10000000000001,3,1,upper,1
81991,33.85,43.650000000000006,56.0,76.60000000000001,77.45,43.6,12.349999999999994,21.450000000000003,3,1,upper,1
81992,34.050000000000004,42.150000000000006,50.75,69.45,70.3,36.24999999999999,8.599999999999994,19.549999999999997,3,1,upper,1
81993,34.25,48.150000000000006,71.75,92.5,93.35000000000001,59.10000000000001,23.599999999999994,21.60000000000001,3,1,upper,1
81994,34.5,66.65,136.5,,,,69.85,,3,1,,0
81995,34.7,55.150000000000006,96.25,116.85000000000001,117.7,83.0,41.099999999999994,21.450000000000003,3,1,upper,1
81998,34.9,42.550000000000004,42.550000000000004,60.650000000000006,61.550000000000004,26.650000000000006,0.0,19.0,6,0,upper,1
82000,35.15,47.150000000000006,68.25,89.25,90.10000000000001,54.95000000000001,21.099999999999994,21.85000000000001,3,1,upper,1
82003,35.35,46.6,46.6,61.550000000000004,62.400000000000006,27.050000000000004,0.0,15.800000000000004,4,0,upper,1
82004,35.550000000000004,121.15,,,,,,,3,1,,0
82007,35.800000000000004,47.650000000000006,70.0,90.65,91.5,55.699999999999996,22.349999999999994,21.5,3,1,upper,1
82010,36.0,71.65,154.0,173.10000000000002,173.95000000000002,137.95000000000002,82.35,19.950000000000017,3,1,upper,1
82012,36.2,49.150000000000006,75.25,96.95,97.80000000000001,61.60000000000001,26.099999999999994,22.55000000000001,3,1,upper,1
82013,36.45,51.650000000000006,84.0,104.9,105.75,69.3,32.349999999999994,21.75,3,1,upper,1
82015,36.65,45.150000000000006,61.25,82.55000000000001,83.4,46.75000000000001,16.099999999999994,22.150000000000006,3,1,upper,1
82016,36.85,51.150000000000006,82.25,103.15,104.0,67.15,31.099999999999994,21.75,3,1,upper,1
82018,37.1,69.15,145.25,165.0,165.85000000000002,128.75000000000003,76.1,20.600000000000023,3,1,upper,1
82019,37.300000000000004,121.65,,,,,,,3,1,,0
82020,37.5,77.65,175.0,195.85000000000002,196.70000000000002,159.20000000000002,97.35,21.700000000000017,3,1,upper,1
82021,37.75,67.15,138.25,157.85000000000002,158.70000000000002,120.95000000000002,71.1,20.450000000000017,3,1,upper,1
82022,37.95,123.65,,,,,,,3,1,,0
82024,38.15,50.900000000000006,50.900000000000006,66.8,67.65,29.500000000000007,0.0,16.75,2,0,lower,1
82026,38.400000000000006,48.650000000000006,73.5,94.4,95.25,56.849999999999994,24.849999999999994,21.75,3,1,upper,1
82028,38.6,44.650000000000006,59.5,80.85000000000001,81.7,43.1,14.849999999999994,22.200000000000003,3,1,upper,1
82030,38.800000000000004,49.900000000000006,49.900000000000006,68.35000000000001,69.2,30.4,0.0,19.299999999999997,1,0,lower,1
82032,39.0,49.650000000000006,77.0,98.2,99.05000000000001,60.05000000000001,27.349999999999994,22.05000000000001,3,1,upper,1
82033,39.25,100.65,255.5,277.25,278.1,238.85000000000002,154.85,22.600000000000023,3,1,upper,1
82034,39.45,71.15,152.25,171.35000000000002,172.20000000000002,132.75,81.1,19.950000000000017,3,1,upper,1
82036,39.650000000000006,50.650000000000006,80.5,101.9,102.75,63.099999999999994,29.849999999999994,22.25,3,1,upper,1
82038,39.900000000000006,52.150000000000006,85.75,106.95,107.80000000000001,67.9,33.599999999999994,22.05000000000001,3,1,upper,1
82039,40.1,57.150000000000006,57.150000000000006,73.60000000000001,74.45,34.35,0.0,17.299999999999997,0,0,lower,1
82040,40.300000000000004,64.65,129.5,150.65,151.5,111.19999999999999,64.85,22.0,3,1,upper,1
82041,40.550000000000004,111.15,292.45,,,,181.29999999999998,,3,1,,1
82042,40.75,50.0,50.0,66.9,67.75,27.0,0.0,17.75,6,0,upper,1
82043,40.95,113.15,299.45,,,,186.29999999999998,,3,1,,0
82044,41.2,70.15,148.75,167.9,168.75,127.55,78.6,20.0,3,1,upper,1
82045,41.400000000000006,92.65,227.5,247.9,248.75,207.35,134.85,21.25,3,1,upper,1
82047,41.6,111.65,294.2,,,,182.54999999999998,,3,1,,1
