agent_id,spawn_time,queue_enter_time,service_start_time,escalator_enter_time,sink_time,travel_time,gate_wait_time,post_gate_time,gate_idx,is_tagless,sink_side,serviced
34560,25.650000000000002,30.900000000000002,30.900000000000002,42.900000000000006,43.800000000000004,18.150000000000002,0.0,12.900000000000002,6,0,upper,1
34561,28.05,40.5,40.5,61.050000000000004,61.900000000000006,33.85000000000001,0.0,21.400000000000006,0,0,lower,1
34562,28.900000000000002,36.75,36.75,52.800000000000004,53.650000000000006,24.750000000000004,0.0,16.900000000000006,3,0,upper,1
34563,29.200000000000003,42.0,46.45,63.650000000000006,64.5,35.3,4.450000000000003,18.049999999999997,0,0,lower,1
34564,29.450000000000003,40.0,40.0,60.400000000000006,61.300000000000004,31.85,0.0,21.300000000000004,4,1,upper,1
34565,30.400000000000002,39.400000000000006,39.400000000000006,55.75,56.6,26.2,0.0,17.199999999999996,5,1,upper,1
34566,30.6,38.25,41.6,53.900000000000006,54.800000000000004,24.200000000000003,3.3500000000000014,13.200000000000003,6,0,upper,1
34567,30.85,46.300000000000004,46.35,65.60000000000001,66.45,35.6,0.04999999999999716,20.1,2,1,lower,1
34569,31.05,35.4,35.4,47.800000000000004,48.650000000000006,17.600000000000005,0.0,13.250000000000007,6,0,upper,1
34571,31.25,37.85,39.35,54.800000000000004,55.650000000000006,24.400000000000006,1.5,16.300000000000004,3,0,upper,1
34572,31.5,39.85,43.800000000000004,57.800000000000004,58.650000000000006,27.150000000000006,3.950000000000003,14.850000000000001,6,0,upper,1
34573,31.700000000000003,37.1,37.300000000000004,51.400000000000006,52.300000000000004,20.6,0.20000000000000284,15.0,6,0,upper,1
34574,31.900000000000002,41.5,44.7,61.900000000000006,62.800000000000004,30.900000000000002,3.200000000000003,18.1,0,0,lower,1
34578,32.15,43.2,43.2,58.85,59.7,27.550000000000004,0.0,16.5,1,1,lower,1
34579,32.35,42.45,42.45,56.95,57.800000000000004,25.450000000000003,0.0,15.350000000000001,3,0,upper,1
34581,32.65,42.5,44.25,58.650000000000006,59.550000000000004,26.900000000000006,1.75,15.300000000000004,3,0,upper,1
34582,33.050000000000004,45.400000000000006,49.150000000000006,66.45,67.3,34.24999999999999,3.75,18.14999999999999,0,0,lower,1
34583,33.35,42.300000000000004,54.5,71.5,72.35000000000001,39.00000000000001,12.199999999999996,17.85000000000001,6,0,upper,1
34584,33.65,45.900000000000006,50.800000000000004,68.15,69.0,35.35,4.899999999999999,18.199999999999996,0,0,lower,1
34585,34.0,48.900000000000006,48.900000000000006,66.4,67.25,33.25,0.0,18.349999999999994,5,1,upper,1
34586,34.25,40.95,41.75,59.550000000000004,60.400000000000006,26.150000000000006,0.7999999999999972,18.650000000000006,4,1,upper,1
34587,34.45,41.550000000000004,52.1,67.25,68.10000000000001,33.650000000000006,10.549999999999997,16.000000000000007,6,0,upper,1
34591,34.65,40.35,45.6,64.7,65.55,30.9,5.25,19.949999999999996,6,0,upper,1
34593,34.9,44.050000000000004,46.45,62.6,63.45,28.550000000000004,2.3999999999999986,17.0,3,0,upper,1
34594,35.1,47.650000000000006,58.650000000000006,74.95,75.8,40.699999999999996,11.0,17.14999999999999,0,0,lower,1
34595,35.300000000000004,40.85,49.300000000000004,65.55,66.4,31.1,8.450000000000003,17.1,6,0,upper,1
34596,35.550000000000004,46.35,46.35,60.150000000000006,61.050000000000004,25.5,0.0,14.700000000000003,1,1,lower,1
34597,35.75,50.75,57.2,76.60000000000001,77.45,41.7,6.450000000000003,20.25,3,0,upper,1
34598,35.95,49.5,53.45,70.65,71.5,35.55,3.950000000000003,18.049999999999997,3,0,upper,1
34599,36.2,46.900000000000006,55.300000000000004,71.55,72.4,36.2,8.399999999999999,17.1,0,0,lower,1
34600,36.4,44.900000000000006,60.800000000000004,82.55000000000001,83.4,47.00000000000001,15.899999999999999,22.6,6,0,upper,1
34604,36.6,46.0,46.0,61.300000000000004,62.150000000000006,25.550000000000004,0.0,16.150000000000006,4,1,upper,1
34606,36.85,43.1,56.95,78.30000000000001,79.15,42.300000000000004,13.850000000000001,22.200000000000003,6,0,upper,1
34607,37.050000000000004,44.550000000000004,44.550000000000004,56.050000000000004,56.900000000000006,19.85,0.0,12.350000000000001,2,1,lower,1
34608,37.25,47.400000000000006,48.6,63.85,64.7,27.450000000000003,1.1999999999999957,16.1,3,0,upper,1
34610,37.45,49.6,50.7,72.35000000000001,73.2,35.75,1.1000000000000014,22.5,5,1,upper,1
34611,37.7,53.300000000000004,53.300000000000004,73.2,74.05,36.349999999999994,0.0,20.749999999999993,5,1,upper,1
34612,37.9,48.650000000000006,48.650000000000006,62.800000000000004,63.650000000000006,25.750000000000007,0.0,15.0,1,1,lower,1
34614,38.1,50.25,50.25,68.95,69.8,31.699999999999996,0.0,19.549999999999997,4,1,upper,1
34615,38.35,43.650000000000006,58.400000000000006,80.85000000000001,81.7,43.35,14.75,23.299999999999997,6,0,upper,1
34617,38.550000000000004,46.95,48.1,67.3,68.15,29.6,1.1499999999999986,20.050000000000004,2,1,lower,1
34618,38.75,48.650000000000006,64.05,87.65,88.5,49.75,15.399999999999991,24.450000000000003,6,0,upper,1
34620,39.0,46.400000000000006,52.400000000000006,69.85000000000001,70.7,31.700000000000003,6.0,18.299999999999997,0,0,lower,1
34621,39.2,48.150000000000006,61.050000000000004,76.65,77.5,38.3,12.899999999999999,16.449999999999996,0,0,lower,1
34622,39.400000000000006,50.7,52.0,69.8,70.65,31.25,1.2999999999999972,18.650000000000006,4,1,upper,1
34623,39.650000000000006,53.75,72.7,93.60000000000001,94.45,54.8,18.950000000000003,21.75,3,0,upper,1
34624,39.85,50.85,75.4,98.7,99.55000000000001,59.70000000000001,24.550000000000004,24.150000000000006,6,0,upper,1
34628,40.050000000000004,48.650000000000006,63.75,79.2,80.05000000000001,40.00000000000001,15.099999999999994,16.30000000000001,0,0,lower,1
34630,40.300000000000004,49.900000000000006,50.45,64.75,65.60000000000001,25.300000000000004,0.5499999999999972,15.150000000000006,1,1,lower,1
34632,40.5,52.85,66.2,81.75,82.60000000000001,42.10000000000001,13.350000000000001,16.400000000000006,0,0,lower,1
