time,zone1_count,zone2_count,zone3_count,zone4_count
0.0,0,0,0,0
5.0,0,0,0,0
10.0,0,0,0,0
15.0,0,0,0,0
20.0,0,0,0,0
25.0,0,0,0,0
30.0,9,0,0,0
35.0,28,4,0,0
40.0,49,12,0,0
45.0,71,18,0,0
50.0,91,22,0,1
55.0,106,38,0,1
60.0,120,49,0,1
65.0,133,63,1,1
70.0,143,75,1,1
75.0,137,73,1,1
80.0,132,68,1,1
85.0,126,58,1,1
90.0,114,47,1,1
95.0,103,37,1,1
100.0,94,23,1,1
105.0,84,18,1,1
110.0,73,15,0,1
115.0,64,13,1,1
120.0,52,10,0,1
125.0,46,7,0,1
130.0,40,4,0,1
135.0,34,1,0,1
140.0,30,0,0,1
145.0,24,0,0,1
150.0,18,0,0,1
155.0,12,0,0,1
160.0,6,0,0,1
165.0,3,0,0,1
170.0,0,0,0,0
175.0,0,0,0,0
180.0,6,1,0,0
185.0,20,2,0,0
190.0,42,10,0,0
195.0,64,17,0,0
200.0,82,23,0,0
205.0,101,28,0,1
210.0,117,40,1,1
215.0,129,53,1,1
220.0,143,64,0,1
225.0,143,65,1,1
230.0,139,74,1,1
235.0,126,60,1,1
240.0,123,52,1,1
245.0,112,40,1,1
250.0,98,25,1,1
255.0,88,13,1,1
260.0,81,10,1,1
265.0,70,7,1,1
270.0,58,4,1,1
275.0,46,1,1,1
280.0,38,0,0,1
285.0,34,0,0,1
290.0,28,0,0,1
295.0,22,0,0,1
