time,zone1_count,zone2_count,zone3_count,zone4_count
0.0,0,0,0,0
5.0,0,0,0,0
10.0,0,0,0,0
15.0,0,0,0,0
20.0,0,0,0,0
25.0,1,0,0,0
30.0,5,0,0,0
35.0,24,2,0,0
40.0,46,12,0,0
45.0,68,20,0,0
50.0,89,28,0,0
55.0,110,42,0,0
60.0,123,72,1,1
65.0,135,99,1,1
70.0,150,114,1,1
75.0,158,125,1,1
80.0,155,121,0,0
85.0,151,113,1,1
90.0,142,104,1,0
95.0,133,99,1,1
100.0,121,91,1,1
105.0,110,83,1,1
110.0,104,77,0,1
115.0,94,68,1,1
120.0,87,61,1,0
125.0,74,51,1,0
130.0,67,44,1,1
135.0,58,37,1,1
140.0,48,27,0,1
145.0,42,21,1,0
150.0,34,10,1,1
155.0,28,4,0,1
160.0,23,0,1,1
165.0,14,0,1,0
170.0,7,0,1,1
175.0,0,0,0,0
180.0,5,0,0,0
185.0,17,6,0,0
190.0,37,9,0,0
195.0,60,17,0,0
200.0,81,25,1,0
205.0,99,31,0,0
210.0,111,50,1,0
215.0,134,80,1,1
220.0,144,104,1,1
225.0,160,124,1,1
230.0,151,118,1,1
235.0,146,112,1,1
240.0,133,103,1,1
245.0,123,96,1,0
250.0,116,86,1,1
255.0,106,79,0,1
260.0,95,71,1,1
265.0,86,62,1,1
270.0,77,54,0,0
275.0,71,46,1,0
280.0,67,38,0,1
285.0,56,30,1,1
290.0,47,23,1,1
295.0,37,15,1,1
