time,zone1_count,zone2_count,zone3_count,zone4_count
0.0,0,0,0,0
5.0,0,0,0,0
10.0,0,0,0,0
15.0,0,0,0,0
20.0,0,0,0,0
25.0,0,0,0,0
30.0,5,0,0,0
35.0,18,4,0,0
40.0,41,6,0,0
45.0,64,19,0,0
50.0,84,25,1,0
55.0,102,42,1,1
60.0,120,58,0,1
65.0,139,74,0,1
70.0,150,83,1,0
75.0,157,95,1,1
80.0,154,109,1,1
85.0,145,113,1,1
90.0,136,108,1,1
95.0,130,104,1,1
100.0,122,98,1,1
105.0,112,92,0,0
110.0,109,87,1,1
115.0,101,81,0,0
120.0,95,75,1,0
125.0,89,69,1,0
130.0,87,64,1,1
135.0,80,58,1,1
140.0,74,52,1,0
145.0,70,47,0,1
150.0,64,41,0,1
155.0,56,35,1,0
160.0,51,29,1,0
165.0,45,24,0,0
170.0,40,18,1,1
175.0,33,12,0,0
180.0,35,7,1,0
185.0,51,8,1,0
190.0,69,15,1,1
195.0,83,21,0,1
200.0,105,38,1,0
205.0,122,51,1,1
210.0,134,67,1,1
215.0,148,81,1,0
220.0,164,95,1,1
225.0,170,112,1,1
230.0,166,121,1,1
235.0,163,125,1,1
240.0,155,121,1,1
245.0,142,116,1,1
250.0,134,111,1,0
255.0,129,105,0,1
260.0,122,99,1,1
265.0,117,94,1,1
270.0,111,88,1,0
275.0,104,82,1,0
280.0,99,77,1,0
285.0,92,71,0,0
290.0,88,65,1,1
295.0,80,59,0,0
