time,zone1_count,zone2_count,zone3_count,zone4_count
0.0,0,0,0,0
5.0,0,0,0,0
10.0,0,0,0,0
15.0,0,0,0,0
20.0,0,0,0,0
25.0,0,0,0,0
30.0,5,1,0,0
35.0,24,5,0,0
40.0,44,12,0,0
45.0,64,16,0,0
50.0,88,19,1,0
55.0,104,29,1,1
60.0,120,34,1,1
65.0,136,44,1,1
70.0,149,51,1,1
75.0,158,66,1,1
80.0,144,73,1,1
85.0,134,60,1,1
90.0,131,50,1,1
95.0,116,42,1,1
100.0,105,34,1,1
105.0,93,26,1,1
110.0,82,17,1,1
115.0,70,8,1,1
120.0,60,2,0,1
125.0,50,0,1,1
130.0,39,0,1,1
135.0,29,0,0,1
140.0,23,0,0,1
145.0,15,0,0,1
150.0,9,0,0,1
155.0,3,0,0,1
160.0,0,0,0,0
165.0,0,0,0,0
170.0,0,0,0,0
175.0,0,0,0,0
180.0,8,1,0,0
185.0,23,5,0,0
190.0,43,8,0,0
195.0,64,15,1,0
200.0,84,23,0,1
205.0,101,32,1,1
210.0,113,41,1,1
215.0,129,67,0,1
220.0,142,79,1,1
225.0,144,88,1,1
230.0,137,79,1,1
235.0,128,70,1,1
240.0,116,60,1,1
245.0,105,53,1,1
250.0,96,45,1,1
255.0,83,38,1,1
260.0,73,33,1,1
265.0,59,23,1,1
270.0,51,15,1,1
275.0,42,6,0,1
280.0,33,1,1,1
285.0,22,0,1,1
290.0,14,0,1,1
295.0,4,0,1,1
