time,zone1_count,zone2_count,zone3_count,zone4_count
0.0,0,0,0,0
5.0,0,0,0,0
10.0,0,0,0,0
15.0,0,0,0,0
20.0,0,0,0,0
25.0,0,0,0,0
30.0,5,1,0,0
35.0,24,6,0,0
40.0,44,9,0,0
45.0,65,15,0,0
50.0,87,19,0,1
55.0,104,27,0,0
60.0,122,37,1,1
65.0,131,41,1,1
70.0,144,53,1,1
75.0,152,61,1,1
80.0,144,63,1,1
85.0,133,63,1,1
90.0,125,48,1,1
95.0,113,34,1,1
100.0,101,19,1,1
105.0,93,7,1,1
110.0,81,1,1,1
115.0,71,0,1,1
120.0,60,0,1,1
125.0,48,0,1,1
130.0,35,0,1,1
135.0,26,0,0,1
140.0,21,0,0,1
145.0,15,0,0,1
150.0,10,0,0,1
155.0,4,0,0,1
160.0,0,0,0,0
165.0,0,0,0,0
170.0,0,0,0,0
175.0,0,0,0,0
180.0,8,1,0,0
185.0,23,3,0,0
190.0,43,11,0,0
195.0,64,13,0,0
200.0,88,22,0,0
205.0,104,29,1,0
210.0,120,33,1,1
215.0,131,38,1,1
220.0,144,45,1,1
225.0,145,65,1,1
230.0,136,65,1,1
235.0,129,56,1,1
240.0,118,41,1,1
245.0,104,24,1,1
250.0,92,9,1,2
255.0,84,1,1,1
260.0,74,0,1,1
265.0,64,0,1,1
270.0,53,0,1,1
275.0,40,0,1,1
280.0,30,0,1,1
285.0,22,0,0,1
290.0,16,0,0,1
295.0,10,0,0,1
