time,zone1_count,zone2_count,zone3_count,zone4_count
0.0,0,0,0,0
5.0,0,0,0,0
10.0,0,0,0,0
15.0,0,0,0,0
20.0,0,0,0,0
25.0,0,0,0,0
30.0,5,0,0,0
35.0,16,2,0,0
40.0,39,7,0,0
45.0,65,18,0,0
50.0,84,24,0,0
55.0,100,41,0,1
60.0,116,60,0,1
65.0,131,84,1,1
70.0,140,91,1,1
75.0,145,94,1,1
80.0,141,94,1,1
85.0,133,84,1,1
90.0,125,81,1,1
95.0,115,74,1,1
100.0,104,68,1,1
105.0,94,63,1,1
110.0,87,57,1,1
115.0,76,52,0,1
120.0,70,46,1,1
125.0,62,41,0,1
130.0,56,36,1,1
135.0,45,30,0,1
140.0,43,25,0,0
145.0,40,18,0,1
150.0,30,12,0,1
155.0,26,7,0,0
160.0,18,3,0,0
165.0,12,1,0,0
170.0,9,0,0,1
175.0,5,0,0,0
180.0,9,0,0,1
185.0,28,5,0,0
190.0,50,13,0,0
195.0,72,19,0,0
200.0,91,36,1,0
205.0,108,58,1,1
210.0,122,69,1,1
215.0,137,88,1,1
220.0,150,92,1,0
225.0,156,96,1,1
230.0,153,95,1,1
235.0,144,84,1,1
240.0,135,79,1,1
245.0,125,73,1,1
250.0,112,66,1,1
255.0,100,60,1,1
260.0,88,53,0,1
265.0,79,45,0,1
270.0,74,42,0,1
275.0,65,36,1,1
280.0,56,30,0,1
285.0,49,24,1,1
290.0,41,19,1,1
295.0,31,13,0,1
