time,zone1_count,zone2_count,zone3_count,zone4_count
0.0,0,0,0,0
5.0,0,0,0,0
10.0,0,0,0,0
15.0,0,0,0,0
20.0,0,0,0,0
25.0,0,0,0,0
30.0,5,0,0,0
35.0,18,3,0,0
40.0,40,7,0,0
45.0,63,14,0,0
50.0,84,21,1,0
55.0,102,18,0,1
60.0,116,27,1,0
65.0,135,38,0,1
70.0,149,51,1,1
75.0,151,61,1,1
80.0,147,66,0,1
85.0,142,67,1,1
90.0,136,65,1,1
95.0,127,69,1,1
100.0,116,66,1,1
105.0,104,63,1,1
110.0,92,60,0,1
115.0,85,57,0,1
120.0,80,55,0,1
125.0,74,52,0,1
130.0,67,49,0,1
135.0,62,46,0,1
140.0,58,43,0,0
145.0,54,40,0,1
150.0,51,37,0,0
155.0,48,35,0,0
160.0,45,32,0,0
165.0,42,29,0,1
170.0,37,26,0,0
175.0,35,23,0,0
180.0,39,23,0,1
185.0,58,35,0,1
190.0,76,43,0,0
195.0,95,50,0,0
200.0,114,62,1,1
205.0,129,68,0,1
210.0,143,75,0,1
215.0,156,84,1,1
220.0,169,92,1,1
225.0,175,100,1,1
230.0,167,104,1,1
235.0,158,107,0,1
240.0,153,99,1,1
245.0,143,97,1,1
250.0,131,93,1,1
255.0,119,90,1,1
260.0,111,88,1,1
265.0,103,85,0,1
270.0,96,82,0,0
275.0,93,79,0,0
280.0,90,76,0,1
285.0,86,73,0,1
290.0,85,71,0,1
295.0,81,68,0,0
