time,zone1_count,zone2_count,zone3_count,zone4_count
0.0,0,0,0,0
5.0,0,0,0,0
10.0,0,0,0,0
15.0,0,0,0,0
20.0,0,0,0,0
25.0,0,0,0,0
30.0,5,1,0,0
35.0,24,4,0,0
40.0,46,8,0,0
45.0,65,18,0,0
50.0,84,19,0,1
55.0,105,23,0,1
60.0,121,38,1,1
65.0,137,57,1,0
70.0,152,80,1,1
75.0,158,87,0,1
80.0,149,84,1,1
85.0,136,70,1,1
90.0,127,59,1,1
95.0,118,48,1,1
100.0,106,36,1,1
105.0,97,32,1,1
110.0,85,26,1,1
115.0,72,20,1,1
120.0,60,14,1,1
125.0,50,8,1,1
130.0,41,2,1,1
135.0,34,0,0,1
140.0,27,0,1,1
145.0,17,0,0,1
150.0,10,0,0,1
155.0,3,0,1,0
160.0,0,0,0,0
165.0,0,0,0,0
170.0,0,0,0,0
175.0,0,0,0,0
180.0,8,0,0,0
185.0,20,4,0,0
190.0,42,8,0,0
195.0,65,11,0,0
200.0,87,25,1,0
205.0,101,27,1,1
210.0,113,40,1,0
215.0,128,56,0,0
220.0,146,70,1,1
225.0,147,77,1,1
230.0,140,74,1,1
235.0,129,61,1,1
240.0,119,49,1,1
245.0,107,36,1,1
250.0,98,26,1,1
255.0,87,22,1,1
260.0,75,16,1,1
265.0,63,10,1,1
270.0,53,5,1,1
275.0,42,1,1,1
280.0,33,0,1,1
285.0,24,0,1,1
290.0,17,0,1,1
295.0,9,0,0,1
