time,zone1_count,zone2_count,zone3_count,zone4_count
0.0,0,0,0,0
5.0,0,0,0,0
10.0,0,0,0,0
15.0,0,0,0,0
20.0,0,0,0,0
25.0,0,0,0,0
30.0,9,0,0,0
35.0,27,5,0,0
40.0,49,9,0,0
45.0,71,17,0,0
50.0,89,25,0,0
55.0,104,35,1,1
60.0,120,43,0,1
65.0,134,51,1,1
70.0,143,76,1,1
75.0,136,77,1,1
80.0,126,68,1,1
85.0,120,58,1,1
90.0,110,50,1,1
95.0,97,38,1,1
100.0,88,30,1,1
105.0,79,20,1,1
110.0,64,10,1,1
115.0,53,2,1,1
120.0,46,0,1,1
125.0,35,0,1,1
130.0,25,0,0,1
135.0,19,0,0,1
140.0,13,0,0,1
145.0,8,0,0,1
150.0,2,0,0,1
155.0,0,0,0,0
160.0,0,0,0,0
165.0,0,0,0,0
170.0,0,0,0,0
175.0,0,0,0,0
180.0,6,0,0,0
185.0,21,4,0,0
190.0,43,9,0,0
195.0,63,15,0,0
200.0,84,20,0,0
205.0,100,27,1,0
210.0,114,33,1,1
215.0,124,35,1,1
220.0,136,42,1,1
225.0,136,52,1,1
230.0,130,54,1,1
235.0,121,49,1,1
240.0,113,41,1,1
245.0,101,29,1,1
250.0,88,13,1,1
255.0,80,4,1,1
260.0,74,0,1,1
265.0,62,0,1,1
270.0,50,0,1,1
275.0,39,0,1,1
280.0,28,0,1,1
285.0,18,0,0,1
290.0,12,0,0,1
295.0,7,0,0,1
