time,zone1_count,zone2_count,zone3_count,zone4_count
0.0,0,0,0,0
5.0,0,0,0,0
10.0,0,0,0,0
15.0,0,0,0,0
20.0,0,0,0,0
25.0,0,0,0,0
30.0,5,1,0,0
35.0,23,2,0,0
40.0,42,7,0,0
45.0,65,15,0,0
50.0,85,19,0,1
55.0,102,33,0,1
60.0,119,44,1,1
65.0,131,62,1,1
70.0,141,71,1,1
75.0,151,75,1,1
80.0,144,77,0,1
85.0,135,78,1,1
90.0,126,67,1,1
95.0,114,54,1,1
100.0,101,39,1,1
105.0,95,25,1,1
110.0,82,18,1,1
115.0,70,14,1,1
120.0,60,10,1,1
125.0,52,8,0,1
130.0,43,5,0,1
135.0,37,2,0,1
140.0,31,0,0,1
145.0,25,0,0,1
150.0,19,0,0,1
155.0,13,0,0,1
160.0,8,0,0,1
165.0,3,0,0,0
170.0,1,0,0,1
175.0,0,0,0,0
180.0,8,1,0,0
185.0,23,4,0,0
190.0,45,11,0,0
195.0,67,16,1,0
200.0,83,25,0,0
205.0,103,30,1,1
210.0,116,38,1,0
215.0,130,48,1,1
220.0,144,57,1,0
225.0,144,67,1,1
230.0,140,78,1,1
235.0,129,71,0,1
240.0,118,57,1,1
245.0,105,40,1,1
250.0,95,28,1,1
255.0,84,18,1,1
260.0,77,15,1,1
265.0,67,11,1,1
270.0,53,8,1,1
275.0,43,5,1,1
280.0,36,2,0,1
285.0,32,0,0,1
290.0,26,0,0,1
295.0,20,0,0,1
