time,zone1_count,zone2_count,zone3_count,zone4_count
0.0,0,0,0,0
5.0,0,0,0,0
10.0,0,0,0,0
15.0,0,0,0,0
20.0,0,0,0,0
25.0,0,0,0,0
30.0,9,0,0,0
35.0,30,8,0,0
40.0,50,12,0,0
45.0,74,16,0,1
50.0,95,24,0,1
55.0,112,29,0,1
60.0,130,39,0,1
65.0,148,46,0,1
70.0,165,55,0,1
75.0,164,61,0,1
80.0,162,67,0,1
85.0,163,73,0,1
90.0,154,79,1,1
95.0,148,86,0,1
100.0,143,94,0,1
105.0,138,101,0,1
110.0,131,108,0,1
115.0,128,115,0,0
120.0,126,114,0,0
125.0,124,111,0,0
130.0,121,108,0,0
135.0,119,106,0,1
140.0,116,103,0,1
145.0,110,100,0,0
150.0,108,97,0,0
155.0,105,94,0,0
160.0,102,91,0,0
165.0,99,88,0,0
170.0,97,86,0,0
175.0,94,83,0,0
180.0,96,85,0,0
185.0,109,93,0,0
190.0,128,102,0,0
195.0,149,109,0,1
200.0,169,116,0,0
205.0,190,125,0,1
210.0,206,132,1,1
215.0,216,138,1,1
220.0,234,147,1,1
225.0,236,151,0,1
230.0,235,157,1,0
235.0,230,164,0,1
240.0,223,171,0,1
245.0,222,178,1,0
250.0,217,185,0,0
255.0,212,192,1,1
260.0,207,196,0,1
265.0,204,193,0,0
270.0,201,191,0,0
275.0,198,188,0,0
280.0,195,185,0,1
285.0,192,182,0,1
290.0,189,179,0,1
295.0,186,176,0,1
