time,zone1_count,zone2_count,zone3_count,zone4_count
0.0,0,0,0,0
5.0,0,0,0,0
10.0,0,0,0,0
15.0,0,0,0,0
20.0,0,0,0,0
25.0,0,0,0,0
30.0,5,1,0,0
35.0,24,4,0,0
40.0,45,10,0,0
45.0,68,12,0,0
50.0,90,17,0,0
55.0,111,29,0,0
60.0,130,33,0,1
65.0,149,39,0,1
70.0,166,48,1,0
75.0,180,55,0,0
80.0,175,60,0,1
85.0,172,67,0,1
90.0,170,74,0,0
95.0,163,81,0,1
100.0,158,88,0,0
105.0,153,95,0,1
110.0,149,102,0,0
115.0,146,109,0,0
120.0,143,116,0,1
125.0,140,124,0,0
130.0,137,126,0,0
135.0,134,123,0,1
140.0,131,120,0,0
145.0,128,117,0,0
150.0,126,114,0,1
155.0,123,111,0,1
160.0,121,109,0,1
165.0,120,106,0,1
170.0,115,103,0,1
175.0,112,100,0,0
180.0,117,101,0,1
185.0,129,108,0,1
190.0,147,118,0,1
195.0,171,125,0,1
200.0,189,135,0,1
205.0,206,140,1,1
210.0,220,147,1,1
215.0,235,153,0,1
220.0,250,161,0,1
225.0,256,168,1,1
230.0,255,175,1,0
235.0,253,181,1,1
240.0,246,187,1,1
245.0,239,196,1,0
250.0,234,201,0,1
255.0,230,208,0,1
260.0,227,213,1,1
265.0,222,210,0,0
270.0,218,207,0,0
275.0,215,204,0,0
280.0,213,201,0,1
285.0,209,198,0,0
290.0,207,195,0,1
295.0,205,193,0,1
