time,zone1_count,zone2_count,zone3_count,zone4_count
0.0,0,0,0,0
5.0,0,0,0,0
10.0,0,0,0,0
15.0,0,0,0,0
20.0,0,0,0,0
25.0,1,0,0,0
30.0,5,0,0,0
35.0,24,2,0,0
40.0,45,9,0,0
45.0,66,16,0,0
50.0,90,21,0,0
55.0,110,25,1,1
60.0,122,36,1,1
65.0,135,45,1,1
70.0,146,59,1,1
75.0,156,69,1,1
80.0,150,71,1,1
85.0,139,66,1,1
90.0,130,50,1,1
95.0,123,39,1,1
100.0,111,31,1,1
105.0,100,23,1,1
110.0,88,17,1,1
115.0,76,11,1,1
120.0,64,6,1,1
125.0,54,1,0,1
130.0,46,0,1,1
135.0,37,0,1,1
140.0,30,0,0,1
145.0,23,0,0,1
150.0,17,0,0,1
155.0,11,0,0,1
160.0,5,0,0,1
165.0,0,0,0,0
170.0,0,0,0,0
175.0,0,0,0,0
180.0,5,0,0,0
185.0,17,4,0,0
190.0,40,7,0,0
195.0,61,11,0,0
200.0,82,16,1,1
205.0,96,23,1,1
210.0,107,30,1,1
215.0,118,30,1,1
220.0,133,39,0,1
225.0,148,57,1,1
230.0,140,65,1,1
235.0,133,59,1,1
240.0,121,45,1,1
245.0,111,32,1,1
250.0,99,26,1,1
255.0,88,21,1,1
260.0,76,15,1,1
265.0,65,9,1,1
270.0,53,2,1,1
275.0,44,0,1,1
280.0,34,0,0,1
285.0,26,0,1,1
290.0,17,0,0,1
295.0,12,0,0,1
