time,zone1_count,zone2_count,zone3_count,zone4_count
0.0,0,0,0,0
5.0,0,0,0,0
10.0,0,0,0,0
15.0,0,0,0,0
20.0,0,0,0,0
25.0,0,0,0,0
30.0,9,0,0,0
35.0,30,9,0,0
40.0,47,10,0,0
45.0,72,20,0,0
50.0,92,25,1,1
55.0,107,43,0,1
60.0,121,69,1,1
65.0,133,92,0,1
70.0,147,108,1,1
75.0,140,103,1,1
80.0,131,97,1,1
85.0,125,94,1,1
90.0,117,87,1,1
95.0,106,79,1,1
100.0,99,73,1,1
105.0,89,65,0,1
110.0,80,58,1,1
115.0,71,51,1,0
120.0,68,44,0,0
125.0,57,35,1,1
130.0,51,25,1,1
135.0,44,16,1,0
140.0,33,9,1,1
145.0,25,1,0,1
150.0,19,0,1,1
155.0,11,0,1,1
160.0,5,0,1,1
165.0,0,0,0,0
170.0,0,0,0,0
175.0,0,0,0,0
180.0,6,1,0,0
185.0,20,5,0,0
190.0,42,9,0,0
195.0,65,13,0,0
200.0,86,22,0,1
205.0,99,33,1,1
210.0,111,62,0,1
215.0,126,90,1,1
220.0,142,108,1,0
225.0,146,110,1,1
230.0,142,104,1,1
235.0,134,102,1,0
240.0,127,96,1,1
245.0,117,88,1,1
250.0,106,81,1,1
255.0,97,75,1,1
260.0,88,67,1,1
265.0,83,59,1,1
270.0,71,48,0,1
275.0,65,39,0,1
280.0,58,30,0,1
285.0,48,21,0,1
290.0,41,12,1,1
295.0,32,7,1,1
