time,zone1_count,zone2_count,zone3_count,zone4_count
0.0,0,0,0,0
5.0,0,0,0,0
10.0,0,0,0,0
15.0,0,0,0,0
20.0,0,0,0,0
25.0,0,0,0,0
30.0,5,1,0,0
35.0,24,4,0,0
40.0,43,7,0,0
45.0,65,15,0,0
50.0,85,27,0,0
55.0,104,37,0,1
60.0,120,54,1,1
65.0,136,67,1,1
70.0,148,76,1,1
75.0,155,92,1,1
80.0,146,89,1,1
85.0,134,77,1,1
90.0,127,72,1,1
95.0,116,66,1,1
100.0,106,61,1,1
105.0,94,56,1,1
110.0,83,50,1,1
115.0,73,44,1,1
120.0,64,38,1,0
125.0,58,32,0,1
130.0,52,26,1,1
135.0,46,21,1,1
140.0,41,16,1,0
145.0,34,10,0,0
150.0,27,4,1,0
155.0,22,0,0,0
160.0,18,0,1,0
165.0,12,0,1,0
170.0,7,0,1,1
175.0,1,0,1,0
180.0,8,0,0,0
185.0,21,5,0,0
190.0,43,7,0,0
195.0,67,15,0,0
200.0,87,19,1,0
205.0,99,34,1,1
210.0,115,51,1,0
215.0,134,63,1,1
220.0,140,78,1,1
225.0,142,92,1,1
230.0,134,92,1,1
235.0,124,84,1,1
240.0,116,77,1,1
245.0,106,73,1,1
250.0,97,67,1,1
255.0,84,61,0,1
260.0,77,55,1,1
265.0,71,49,1,0
270.0,63,43,1,0
275.0,58,38,0,0
280.0,55,33,0,1
285.0,48,27,1,0
290.0,42,21,1,0
295.0,35,15,1,0
