time,zone1_count,zone2_count,zone3_count,zone4_count
0.0,0,0,0,0
5.0,0,0,0,0
10.0,0,0,0,0
15.0,0,0,0,0
20.0,0,0,0,0
25.0,0,0,0,0
30.0,9,0,0,0
35.0,28,7,0,0
40.0,51,6,0,0
45.0,72,14,0,0
50.0,88,22,1,1
55.0,105,32,1,1
60.0,120,40,0,1
65.0,134,39,1,1
70.0,142,60,1,1
75.0,136,68,1,1
80.0,127,61,1,1
85.0,120,47,1,1
90.0,110,34,1,1
95.0,100,24,1,1
100.0,90,12,1,1
105.0,77,2,1,1
110.0,67,0,1,1
115.0,56,0,1,1
120.0,44,0,1,1
125.0,32,0,1,1
130.0,21,0,1,1
135.0,13,0,0,1
140.0,7,0,0,1
145.0,1,0,0,1
150.0,0,0,0,0
155.0,0,0,0,0
160.0,0,0,0,0
165.0,0,0,0,0
170.0,0,0,0,0
175.0,0,0,0,0
180.0,6,0,0,0
185.0,21,5,0,0
190.0,41,7,0,0
195.0,65,13,0,0
200.0,86,21,0,1
205.0,102,26,0,1
210.0,114,27,1,0
215.0,129,36,1,1
220.0,142,49,1,1
225.0,139,58,1,1
230.0,132,62,1,1
235.0,126,50,1,1
240.0,117,39,1,1
245.0,105,29,1,1
250.0,95,19,1,1
255.0,86,8,1,1
260.0,74,0,1,1
265.0,65,0,1,1
270.0,53,0,1,1
275.0,42,0,1,1
280.0,31,0,1,1
285.0,19,0,1,1
290.0,8,0,1,1
295.0,0,0,0,0
