time,zone1_count,zone2_count,zone3_count,zone4_count
0.0,0,0,0,0
5.0,0,0,0,0
10.0,0,0,0,0
15.0,0,0,0,0
20.0,0,0,0,0
25.0,0,0,0,0
30.0,5,1,0,0
35.0,24,4,0,0
40.0,45,11,0,0
45.0,68,15,0,0
50.0,88,20,0,0
55.0,110,31,0,0
60.0,127,38,0,1
65.0,142,41,0,1
70.0,159,47,0,1
75.0,169,57,1,1
80.0,159,62,0,1
85.0,155,68,1,1
90.0,150,75,0,1
95.0,142,81,1,1
100.0,133,88,1,1
105.0,125,95,0,1
110.0,120,102,0,0
115.0,117,105,0,0
120.0,114,102,0,0
125.0,113,100,0,0
130.0,110,97,0,1
135.0,106,94,0,1
140.0,102,91,0,0
145.0,99,88,0,0
150.0,98,85,0,0
155.0,95,82,0,1
160.0,93,80,0,1
165.0,90,77,0,1
170.0,84,74,0,0
175.0,82,71,0,1
180.0,87,73,0,1
185.0,99,81,0,1
190.0,120,89,0,1
195.0,142,100,0,0
200.0,158,106,0,1
205.0,173,111,1,0
210.0,189,118,0,1
215.0,202,124,1,1
220.0,217,131,1,1
225.0,219,139,1,1
230.0,215,143,0,1
235.0,208,151,1,1
240.0,199,157,1,0
245.0,193,165,1,0
250.0,186,171,0,0
255.0,185,173,0,1
260.0,182,171,0,0
265.0,179,168,0,0
270.0,176,165,0,0
275.0,173,162,0,0
280.0,170,159,0,0
285.0,168,156,0,1
290.0,164,153,0,0
295.0,163,151,0,0
