time,zone1_count,zone2_count,zone3_count,zone4_count
0.0,0,0,0,0
5.0,0,0,0,0
10.0,0,0,0,0
15.0,0,0,0,0
20.0,0,0,0,0
25.0,1,0,0,0
30.0,5,0,0,0
35.0,23,2,0,0
40.0,45,9,0,0
45.0,67,17,0,0
50.0,92,28,0,1
55.0,107,35,1,1
60.0,122,42,1,1
65.0,134,54,0,1
70.0,146,85,1,1
75.0,159,111,1,1
80.0,156,107,1,1
85.0,145,97,1,1
90.0,135,87,0,1
95.0,127,79,1,1
100.0,116,69,1,1
105.0,105,58,1,1
110.0,98,49,1,1
115.0,87,38,1,1
120.0,75,29,1,1
125.0,65,20,1,1
130.0,54,9,1,1
135.0,44,2,1,1
140.0,37,0,0,1
145.0,27,0,1,1
150.0,18,0,0,1
155.0,12,0,0,1
160.0,7,0,0,1
165.0,1,0,0,1
170.0,0,0,0,0
175.0,0,0,0,0
180.0,5,0,0,0
185.0,17,4,0,0
190.0,38,7,0,0
195.0,61,15,0,0
200.0,80,21,0,0
205.0,99,35,0,0
210.0,114,45,1,1
215.0,130,72,1,1
220.0,142,98,1,0
225.0,155,112,1,0
230.0,151,111,1,1
235.0,145,104,0,1
240.0,135,94,1,1
245.0,122,83,0,1
250.0,112,73,0,1
255.0,102,63,1,1
260.0,95,54,1,1
265.0,85,42,1,1
270.0,73,32,0,1
275.0,64,24,1,1
280.0,54,14,0,1
285.0,46,5,1,1
290.0,39,0,1,1
295.0,29,0,1,1
