time,zone1_count,zone2_count,zone3_count,zone4_count
0.0,0,0,0,0
5.0,0,0,0,0
10.0,0,0,0,0
15.0,0,0,0,0
20.0,0,0,0,0
25.0,0,0,0,0
30.0,5,1,0,0
35.0,24,5,0,0
40.0,44,12,0,0
45.0,65,21,0,0
50.0,89,30,1,0
55.0,105,41,1,0
60.0,124,66,0,1
65.0,137,95,1,1
70.0,150,108,1,1
75.0,160,118,1,1
80.0,149,114,1,1
85.0,140,106,1,1
90.0,132,100,1,1
95.0,123,92,1,1
100.0,112,84,1,1
105.0,100,77,1,1
110.0,90,68,1,1
115.0,83,59,1,0
120.0,78,51,0,1
125.0,71,41,1,1
130.0,62,33,1,1
135.0,51,25,0,1
140.0,45,17,1,1
145.0,34,9,1,1
150.0,26,3,1,1
155.0,19,1,1,1
160.0,11,0,1,0
165.0,9,0,0,1
170.0,1,0,0,0
175.0,0,0,0,0
180.0,8,1,0,0
185.0,22,4,0,0
190.0,44,12,0,0
195.0,67,19,1,0
200.0,85,30,1,0
205.0,105,51,1,0
210.0,118,76,1,1
215.0,134,99,0,1
220.0,147,110,1,1
225.0,150,110,1,1
230.0,143,107,1,0
235.0,136,100,1,1
240.0,127,93,1,1
245.0,115,86,1,1
250.0,105,78,1,1
255.0,96,70,0,1
260.0,88,60,0,1
265.0,80,51,1,1
270.0,70,42,1,1
275.0,62,34,1,1
280.0,53,28,1,1
285.0,45,19,0,1
290.0,35,11,0,1
295.0,28,5,1,1
