time,zone1_count,zone2_count,zone3_count,zone4_count
0.0,0,0,0,0
5.0,0,0,0,0
10.0,0,0,0,0
15.0,0,0,0,0
20.0,0,0,0,0
25.0,0,0,0,0
30.0,5,0,0,0
35.0,16,3,0,0
40.0,40,7,0,0
45.0,61,15,0,0
50.0,82,24,0,0
55.0,99,24,0,1
60.0,115,29,1,1
65.0,131,36,1,1
70.0,142,43,1,1
75.0,141,46,1,1
80.0,135,48,1,1
85.0,125,48,1,1
90.0,117,34,1,1
95.0,104,16,1,1
100.0,97,4,1,1
105.0,86,0,1,1
110.0,75,0,1,1
115.0,63,0,1,1
120.0,50,0,1,1
125.0,40,0,1,1
130.0,28,0,1,1
135.0,20,0,0,1
140.0,14,0,0,1
145.0,8,0,0,1
150.0,2,0,0,1
155.0,0,0,0,0
160.0,0,0,0,0
165.0,0,0,0,0
170.0,0,0,0,0
175.0,0,0,0,0
180.0,7,0,0,0
185.0,30,4,0,0
190.0,50,10,0,0
195.0,73,21,0,0
200.0,92,25,1,1
205.0,108,26,0,1
210.0,118,30,1,0
215.0,130,37,1,1
220.0,145,44,1,1
225.0,151,50,1,1
230.0,142,52,1,1
235.0,135,52,1,1
240.0,125,37,1,1
245.0,112,22,1,1
250.0,101,9,1,1
255.0,94,0,1,1
260.0,83,0,1,1
265.0,71,0,1,1
270.0,60,0,1,1
275.0,49,0,1,1
280.0,37,0,1,1
285.0,26,0,1,1
290.0,15,0,0,1
295.0,10,0,0,1
