agent_id,spawn_time,queue_enter_time,service_start_time,escalator_enter_time,sink_time,travel_time,gate_wait_time,post_gate_time,gate_idx,is_tagless,sink_side,serviced
26536,26.55,36.550000000000004,36.550000000000004,54.900000000000006,55.800000000000004,29.250000000000004,0.0,19.25,4,1,upper,1
26537,26.75,38.0,38.0,55.400000000000006,56.300000000000004,29.550000000000004,0.0,18.300000000000004,2,1,lower,1
26538,27.55,33.45,33.45,46.6,47.45,19.900000000000002,0.0,14.0,6,0,upper,1
26539,27.950000000000003,34.2,34.2,47.45,48.300000000000004,20.35,0.0,14.100000000000001,4,1,upper,1
26540,29.450000000000003,36.9,36.9,50.800000000000004,51.650000000000006,22.200000000000003,0.0,14.750000000000007,0,0,lower,1
26541,29.650000000000002,38.550000000000004,38.550000000000004,52.6,53.45,23.8,0.0,14.899999999999999,1,0,lower,1
26542,29.950000000000003,35.85,35.85,48.400000000000006,49.300000000000004,19.35,0.0,13.450000000000003,5,0,upper,1
26543,30.75,39.6,39.75,57.2,58.050000000000004,27.300000000000004,0.14999999999999858,18.300000000000004,2,1,lower,1
26544,31.0,38.0,38.0,51.0,51.85,20.85,0.0,13.850000000000001,5,0,upper,1
26545,31.200000000000003,38.550000000000004,38.550000000000004,52.7,53.550000000000004,22.35,0.0,15.0,6,0,upper,1
26546,31.75,38.550000000000004,38.550000000000004,55.800000000000004,56.650000000000006,24.900000000000006,0.0,18.1,4,1,upper,1
26547,31.950000000000003,40.650000000000006,41.5,58.400000000000006,59.300000000000004,27.35,0.8499999999999943,17.800000000000004,2,1,lower,1
26548,32.25,40.0,40.0,57.550000000000004,58.400000000000006,26.150000000000006,0.0,18.400000000000006,6,0,upper,1
26549,33.45,40.550000000000004,40.550000000000004,56.300000000000004,57.150000000000006,23.700000000000003,0.0,16.6,1,0,lower,1
26550,33.95,40.85,40.85,58.400000000000006,59.300000000000004,25.35,0.0,18.450000000000003,3,0,upper,1
26551,34.75,41.35,41.35,54.0,54.85,20.1,0.0,13.5,0,0,lower,1
26552,34.95,41.2,41.2,56.650000000000006,57.550000000000004,22.6,0.0,16.35,4,1,upper,1
26553,35.2,47.2,50.7,71.2,72.05,36.849999999999994,3.5,21.349999999999994,6,0,upper,1
26554,35.4,42.800000000000004,42.95,60.150000000000006,61.050000000000004,25.650000000000006,0.14999999999999858,18.1,3,0,upper,1
26556,35.6,45.800000000000004,45.800000000000004,62.300000000000004,63.150000000000006,27.550000000000004,0.0,17.35,0,0,lower,1
26557,35.85,43.2,43.400000000000006,59.300000000000004,60.150000000000006,24.300000000000004,0.20000000000000284,16.75,5,0,upper,1
26558,36.050000000000004,45.900000000000006,47.2,63.2,64.05,27.999999999999993,1.2999999999999972,16.849999999999994,0,0,lower,1
26561,36.25,41.25,41.25,54.050000000000004,54.900000000000006,18.650000000000006,0.0,13.650000000000006,5,0,upper,1
26562,36.5,44.550000000000004,44.75,60.0,60.85,24.35,0.19999999999999574,16.1,1,0,lower,1
26563,36.7,50.400000000000006,52.6,75.5,76.35000000000001,39.650000000000006,2.1999999999999957,23.750000000000007,5,0,upper,1
26565,36.9,48.800000000000004,56.650000000000006,73.8,74.65,37.75000000000001,7.850000000000001,18.0,6,0,upper,1
26566,37.800000000000004,49.050000000000004,49.050000000000004,67.10000000000001,67.95,30.15,0.0,18.9,0,0,lower,1
26568,38.0,46.35,48.45,61.400000000000006,62.300000000000004,24.300000000000004,2.1000000000000014,13.850000000000001,1,0,lower,1
26569,38.2,45.45,45.45,62.25,63.1,24.9,0.0,17.65,3,0,upper,1
26570,38.45,50.25,50.25,65.65,66.5,28.049999999999997,0.0,16.25,5,0,upper,1
26573,38.650000000000006,46.0,46.0,63.95,64.8,26.14999999999999,0.0,18.799999999999997,4,1,upper,1
26574,38.85,50.45,50.45,64.95,65.8,26.949999999999996,0.0,15.349999999999994,2,1,lower,1
26575,39.050000000000004,46.0,46.0,61.25,62.1,23.049999999999997,0.0,16.1,6,0,upper,1
26577,39.300000000000004,48.150000000000006,50.650000000000006,68.10000000000001,68.95,29.65,2.5,18.299999999999997,1,0,lower,1
26581,39.5,52.900000000000006,53.95,74.25,75.10000000000001,35.60000000000001,1.0499999999999972,21.150000000000006,2,1,lower,1
26582,39.7,49.25,49.25,66.5,67.35000000000001,27.650000000000006,0.0,18.10000000000001,4,1,upper,1
26584,39.95,50.900000000000006,56.7,78.05000000000001,78.9,38.95,5.799999999999997,22.200000000000003,5,0,upper,1
26586,40.150000000000006,47.85,49.7,64.8,65.65,25.5,1.8500000000000014,15.950000000000003,3,0,upper,1
26587,40.35,48.25,54.2,72.9,73.75,33.4,5.950000000000003,19.549999999999997,6,0,upper,1
26590,40.6,51.650000000000006,53.85,71.55,72.4,31.800000000000004,2.1999999999999957,18.550000000000004,1,0,lower,1
26592,40.800000000000004,46.7,48.650000000000006,63.1,63.95,23.15,1.9500000000000028,15.299999999999997,6,0,upper,1
26595,41.0,54.95,56.5,73.25,74.10000000000001,33.10000000000001,1.5499999999999972,17.60000000000001,1,0,lower,1
26596,41.25,52.0,52.5,70.0,70.85000000000001,29.60000000000001,0.5,18.35000000000001,0,0,lower,1
26597,41.45,55.150000000000006,56.2,72.05,72.9,31.450000000000003,1.0499999999999972,16.700000000000003,4,1,upper,1
26599,41.650000000000006,54.85,56.0,74.65,75.5,33.849999999999994,1.1499999999999986,19.5,3,0,upper,1
26600,41.900000000000006,53.45,53.45,69.05,69.9,28.0,0.0,16.450000000000003,3,0,upper,1
26601,42.1,53.900000000000006,57.45,77.95,78.80000000000001,36.70000000000001,3.549999999999997,21.35000000000001,2,1,lower,1
26602,42.300000000000004,62.550000000000004,64.45,85.7,86.55000000000001,44.25000000000001,1.8999999999999986,22.10000000000001,2,1,lower,1
26605,42.550000000000004,55.7,57.95,81.45,82.30000000000001,39.75000000000001,2.25,24.35000000000001,4,1,upper,1
26607,42.75,50.2,51.550000000000004,68.2,69.05,26.299999999999997,1.3500000000000014,17.499999999999993,3,0,upper,1
26611,42.95,56.45,63.95,87.4,88.25,45.3,7.5,24.299999999999997,1,0,lower,1
26612,43.2,59.1,65.65,80.5,81.35000000000001,38.150000000000006,6.550000000000004,15.700000000000003,0,0,lower,1
26613,43.400000000000006,55.95,61.45,76.80000000000001,77.65,34.25,5.5,16.200000000000003,1,0,lower,1
26615,43.6,52.150000000000006,52.2,66.25,67.10000000000001,23.500000000000007,0.04999999999999716,14.900000000000006,2,1,lower,1
26616,43.85,56.2,59.7,83.15,84.0,40.15,3.5,24.299999999999997,4,1,upper,1
26619,44.050000000000004,54.400000000000006,54.400000000000006,70.25,71.10000000000001,27.050000000000004,0.0,16.700000000000003,4,1,upper,1
26621,44.25,54.400000000000006,59.2,79.65,80.5,36.25,4.799999999999997,21.299999999999997,2,1,lower,1
26623,44.5,53.400000000000006,55.7,75.95,76.80000000000001,32.30000000000001,2.299999999999997,21.10000000000001,2,1,lower,1
26627,44.7,53.650000000000006,59.400000000000006,84.0,84.85000000000001,40.150000000000006,5.75,25.450000000000003,5,0,upper,1
26628,44.900000000000006,54.35,61.300000000000004,85.7,86.55000000000001,41.650000000000006,6.950000000000003,25.250000000000007,5,0,upper,1
26629,45.150000000000006,57.2,63.2,84.85000000000001,85.7,40.55,6.0,22.5,4,1,upper,1
26630,45.35,63.1,66.2,88.25,89.10000000000001,43.75000000000001,3.1000000000000014,22.900000000000006,2,1,lower,1
26631,45.550000000000004,61.85,72.0,105.25,106.10000000000001,60.550000000000004,10.149999999999999,34.10000000000001,6,0,upper,1
26632,45.800000000000004,54.7,58.650000000000006,77.2,78.05000000000001,32.25000000000001,3.950000000000003,19.400000000000006,6,0,upper,1
26634,46.0,52.550000000000004,52.550000000000004,67.35000000000001,68.2,22.200000000000003,0.0,15.649999999999999,4,1,upper,1
26635,46.2,57.7,64.95,88.25,89.10000000000001,42.900000000000006,7.25,24.150000000000006,4,1,upper,1
26636,46.45,57.5,60.75,79.75,80.60000000000001,34.150000000000006,3.25,19.85000000000001,6,0,upper,1
26637,46.650000000000006,61.35,68.45,94.2,95.05000000000001,48.400000000000006,7.100000000000001,26.60000000000001,4,1,upper,1
26639,46.85,59.35,60.75,78.9,79.75,32.9,1.3999999999999986,19.0,3,0,upper,1
26640,47.050000000000004,60.7,67.05,82.2,83.05000000000001,36.00000000000001,6.349999999999994,16.000000000000014,0,0,lower,1
26642,47.300000000000004,64.45,70.0,84.85000000000001,85.7,38.4,5.549999999999997,15.700000000000003,0,0,lower,1
26646,47.5,58.6,62.35,78.80000000000001,79.65,32.150000000000006,3.75,17.300000000000004,0,0,lower,1
26647,47.7,62.050000000000004,62.7,83.05000000000001,83.9,36.2,0.6499999999999986,21.200000000000003,2,1,lower,1
26652,47.95,56.0,65.60000000000001,87.4,88.25,40.3,9.600000000000009,22.64999999999999,5,0,upper,1
26654,48.150000000000006,55.45,59.400000000000006,75.10000000000001,75.95,27.799999999999997,3.950000000000003,16.549999999999997,1,0,lower,1
26655,48.35,56.7,61.45,86.55000000000001,87.4,39.050000000000004,4.75,25.950000000000003,4,1,upper,1
26657,48.6,59.300000000000004,67.85000000000001,93.35000000000001,94.2,45.6,8.550000000000004,26.349999999999994,5,0,upper,1
26658,48.800000000000004,60.75,67.10000000000001,92.5,93.35000000000001,44.550000000000004,6.3500000000000085,26.25,6,0,upper,1
26660,49.0,57.5,66.7,90.80000000000001,91.65,42.650000000000006,9.200000000000003,24.950000000000003,1,0,lower,1
