time,zone1_count,zone2_count,zone3_count,zone4_count
0.0,0,0,0,0
5.0,0,0,0,0
10.0,0,0,0,0
15.0,0,0,0,0
20.0,0,0,0,0
25.0,0,0,0,0
30.0,5,0,0,0
35.0,16,1,0,0
40.0,38,7,0,0
45.0,62,16,0,0
50.0,82,22,0,0
55.0,100,29,1,1
60.0,116,36,1,1
65.0,128,44,1,0
70.0,142,50,1,1
75.0,143,60,1,1
80.0,135,63,1,1
85.0,128,56,1,1
90.0,116,39,1,1
95.0,110,29,1,1
100.0,97,23,1,1
105.0,87,16,1,1
110.0,74,11,1,1
115.0,62,4,1,1
120.0,53,1,1,1
125.0,41,0,1,1
130.0,29,0,0,1
135.0,20,0,0,1
140.0,14,0,0,1
145.0,9,0,0,1
150.0,3,0,0,1
155.0,0,0,0,0
160.0,0,0,0,0
165.0,0,0,0,0
170.0,0,0,0,0
175.0,0,0,0,0
180.0,7,1,0,0
185.0,29,3,0,0
190.0,51,13,0,0
195.0,72,21,1,0
200.0,89,29,1,0
205.0,108,37,1,0
210.0,123,59,0,1
215.0,137,73,0,1
220.0,148,77,1,1
225.0,155,81,1,1
230.0,151,76,1,1
235.0,141,66,1,1
240.0,131,60,1,1
245.0,122,56,1,1
250.0,107,47,1,1
255.0,97,43,1,1
260.0,87,37,1,1
265.0,75,31,1,1
270.0,63,24,1,1
275.0,54,18,1,1
280.0,44,12,0,1
285.0,37,7,0,1
290.0,31,3,1,1
295.0,23,0,0,1
