time,track_id,direction,vtype,bbox_height,cx,cy,zone
16:01:18,1,Downward,Truck_S,201,708,866,0
16:01:20,1,Downward,Car,216,694,855,0
16:01:25,2,Downward,Car,216,454,862,1
16:01:27,1,Downward,Truck_S,201,678,854,0
16:01:31,1,Downward,Car,199,469,872,0
16:01:47,1,Upward,Bus,194,1308,838,0
16:02:42,1,Downward,Car,229,423,900,0
16:02:47,1,Downward,Car,234,689,862,0
16:02:53,1,Upward,Car,158,1073,821,0
16:02:56,1,Upward,Car,130,1241,808,0
16:03:03,1,Upward,Car,160,1094,848,0
16:03:06,1,Upward,Car,130,1113,816,0
16:03:09,1,Upward,Truck_L,457,1398,844,0
16:03:10,1,Upward,Car,124,1096,835,0
16:03:11,1,Upward,Car,142,1231,847,0
16:03:12,1,Upward,Car,155,1067,838,0
16:03:14,1,Upward,Truck_S,188,1103,813,0
16:03:15,2,Upward,Car,153,1272,793,0
16:03:15,1,Upward,Car,140,1045,826,0
16:03:15,1,Upward,Car,221,1308,831,0
16:03:17,1,Downward,Car,259,438,874,0
16:03:19,3,Downward,Truck_S,207,447,893,1
16:03:19,4,Downward,Truck_S,193,316,980,1
16:03:19,1,Upward,Truck_S,185,1301,830,0
16:03:20,1,Upward,Car,153,1078,843,0
16:03:23,1,Upward,Car,145,1062,839,0
16:03:25,1,Upward,Car,160,1092,838,0
16:03:27,2,Downward,Car,212,682,882,0
16:03:27,1,Upward,Car,106,1053,775,0
16:03:28,1,Upward,Car,132,1082,820,0
16:03:29,5,Downward,Car,215,691,878,0
16:03:29,4,Downward,Car,241,398,879,0
16:03:29,6,Downward,Truck_S,196,262,979,1
16:03:30,1,Downward,Car,208,701,869,0
16:03:31,1,Downward,Truck_S,230,402,894,0
16:03:32,1,Upward,Car,228,1310,846,0
16:03:35,1,Downward,Car,217,449,874,0
16:03:35,1,Downward,Car,204,722,869,0
16:03:36,2,Upward,Car,137,1076,805,0
16:03:37,1,Upward,Car,157,1274,836,0
16:03:39,1,Upward,Car,173,1293,846,0
16:03:47,1,Downward,Car,265,418,901,0
16:03:48,1,Downward,Truck_S,197,669,881,0
16:03:48,1,Downward,Truck_S,224,431,890,0
16:03:50,1,Downward,Car,198,460,855,1
16:03:51,1,Downward,Car,224,685,869,0
16:03:52,1,Downward,Car,222,716,869,0
16:03:55,1,Downward,Car,212,457,879,0
16:03:57,1,Downward,Car,271,659,881,0
16:04:09,1,Upward,Bus,156,1290,839,0
16:05:16,1,Upward,Bus,137,1262,837,0
16:05:24,1,Upward,Car,145,1078,835,0
16:05:27,1,Upward,Car,134,1270,809,0
16:05:28,1,Upward,Car,127,1079,813,0
16:05:30,1,Downward,Car,390,398,877,0
16:05:30,2,Upward,Car,143,1086,824,0
16:05:31,3,Downward,Car,200,236,977,1
16:05:31,1,Upward,Car,133,1274,829,0
16:05:32,1,Upward,Car,136,1047,821,0
16:05:34,1,Upward,Car,118,1264,821,0
16:05:36,1,Upward,Car,153,1091,844,0
16:05:38,1,Downward,Truck_S,206,457,852,0
16:05:38,2,Downward,Car,211,295,972,0
16:05:38,1,Downward,Truck_S,235,682,872,0
16:05:42,2,Downward,Car,205,687,863,0
16:05:42,2,Upward,Car,71,1133,647,0
16:05:44,2,Upward,Car,178,1089,829,0
16:05:46,1,Upward,Truck_L,382,1308,818,0
16:05:48,1,Upward,Car,141,1092,832,0
16:05:49,2,Downward,Car,219,688,893,0
16:05:49,1,Upward,Bus,436,1354,828,0
16:05:51,1,Upward,Truck_S,185,1295,822,0
16:05:53,1,Upward,Car,153,1058,842,0
16:05:56,1,Upward,Car,452,1463,844,0
16:05:58,1,Upward,Car,145,1094,839,0
16:05:58,3,Upward,Truck_S,147,1267,819,1
16:06:02,5,Downward,Truck_S,207,697,860,1
16:06:04,4,Upward,Truck_L,446,1408,849,0
16:06:05,3,Upward,Truck_L,304,1245,758,1
16:06:05,2,Downward,Car,156,610,999,0
16:06:08,1,Downward,Car,234,443,865,0
16:06:08,2,Downward,Car,237,306,957,1
16:06:09,1,Downward,Car,206,691,862,0
16:06:12,1,Downward,Truck_S,212,440,877,0
16:06:14,1,Upward,Truck_S,185,1291,832,0
16:06:19,1,Downward,Car,235,692,886,0
16:06:26,1,Downward,Truck_L,439,361,854,0
16:06:46,1,Upward,Bus,118,1279,818,0
16:07:40,1,Downward,Car,249,408,905,0
16:07:59,1,Upward,Car,132,1091,832,0
16:07:59,1,Upward,Car,143,1281,839,1
16:08:00,1,Upward,Car,142,1074,845,0
16:08:01,1,Upward,Car,127,1240,823,0
16:08:02,2,Upward,Car,142,1082,812,0
16:08:02,1,Downward,Car,211,683,885,0
16:08:04,6,Upward,Truck_S,175,1090,824,0
16:08:04,1,Downward,Car,197,706,871,0
16:08:06,1,Upward,Car,134,1094,806,0
16:08:08,1,Upward,Car,148,1089,828,0
16:08:08,1,Upward,Car,136,1304,838,0
16:08:15,1,Downward,Car,208,468,862,0
16:08:16,1,Upward,Car,153,1095,832,0
16:08:16,3,Upward,Truck_L,299,1296,784,1
16:08:18,1,Upward,Car,147,1067,831,0
16:08:19,1,Upward,Car,146,1265,815,0
16:08:19,2,Downward,Car,61,416,1047,0
16:08:20,2,Upward,Car,139,1070,810,0
16:08:20,5,Downward,Truck_S,220,450,854,0
16:08:20,5,Downward,Car,208,292,973,1
16:08:23,1,Downward,Truck_S,203,461,868,1
16:08:23,2,Upward,Truck_S,141,1068,772,0
16:08:23,3,Downward,Car,184,300,985,0
16:08:25,1,Downward,Car,242,455,886,0
16:08:27,1,Upward,Truck_L,444,1396,849,0
16:08:28,1,Downward,Car,198,720,876,0
16:08:28,1,Upward,Truck_S,159,1139,600,0
16:08:29,1,Upward,Car,138,1075,836,0
16:08:29,1,Upward,Car,139,1278,846,0
16:08:36,1,Upward,Car,180,1312,825,0
16:08:39,1,Downward,Car,193,439,861,0
16:08:41,1,Downward,Car,211,687,894,0
16:08:43,1,Downward,Car,216,675,882,0
16:08:45,1,Downward,Truck_S,226,400,875,0
16:08:46,1,Downward,Car,265,713,853,0
16:08:48,1,Downward,Car,236,691,860,0
16:08:52,1,Downward,Car,282,413,882,0
16:08:52,2,Downward,Car,317,653,901,0
16:10:23,1,Downward,Bus,271,447,856,0
16:10:23,2,Downward,Truck_S,255,301,948,0
16:10:24,1,Downward,Truck_S,266,673,912,0
16:10:27,1,Downward,Truck_S,214,437,883,0
16:10:28,1,Upward,Car,148,1074,827,0
16:10:31,1,Upward,Car,141,1100,840,0
16:10:33,1,Upward,Car,134,1256,827,0
16:10:35,1,Upward,Car,150,1074,807,0
16:10:37,1,Upward,Car,288,1331,824,0
16:10:37,2,Upward,Bus,124,1146,622,0
16:10:39,1,Downward,Car,256,701,887,0
16:10:41,1,Upward,Car,148,1080,826,0
16:10:41,1,Upward,Truck_S,200,1304,842,0
16:10:42,2,Upward,Truck_S,103,1166,669,0
16:10:42,1,Upward,Car,162,1288,835,0
16:10:44,1,Upward,Car,135,1286,834,0
16:10:45,2,Downward,Car,181,425,866,1
16:10:45,2,Upward,Car,70,1154,669,0
16:10:45,6,Downward,Truck_S,224,684,879,1
16:10:46,1,Downward,Car,195,686,854,0
16:10:48,1,Downward,Car,185,495,861,0
16:10:49,1,Downward,Truck_L,412,611,863,0
16:10:51,1,Downward,Car,208,434,880,0
16:10:52,1,Upward,Car,369,1370,847,0
16:10:53,1,Upward,Truck_S,112,1105,572,0
16:10:53,2,Downward,Truck_L,407,332,866,0
16:10:57,1,Upward,Car,151,1090,822,0
16:11:01,1,Downward,Car,207,452,860,0
16:11:02,2,Downward,Truck_S,197,296,977,0
16:11:02,1,Downward,Car,202,691,850,0
16:11:05,1,Downward,Car,398,396,874,0
16:11:07,1,Downward,Car,222,691,903,0
16:11:07,2,Upward,Car,131,1270,833,0
16:11:08,1,Downward,Car,186,435,872,0
16:11:08,2,Downward,Car,158,278,998,0
16:11:08,1,Downward,Car,193,700,878,0
16:11:11,1,Downward,Truck_L,415,358,866,0
16:11:11,2,Downward,Car,181,218,988,1
16:11:12,1,Downward,Car,214,693,895,0
16:11:14,1,Downward,Car,219,668,899,0
16:11:20,1,Downward,Truck_L,431,365,858,0
16:11:24,1,Downward,Car,192,475,875,0
16:11:26,1,Downward,Car,208,445,882,0
16:11:44,1,Upward,Car,135,1294,849,0
16:11:51,1,Upward,Car,148,1322,845,0
16:11:59,1,Upward,Car,194,1311,845,0
16:12:19,1,Upward,Car,160,1250,844,0
16:12:54,1,Upward,Car,173,1309,849,1
16:12:55,1,Upward,Car,140,1074,827,0
16:12:55,2,Upward,Truck_S,188,1285,817,0
16:12:55,3,Downward,Car,208,471,851,0
16:13:00,1,Downward,Car,260,471,850,0
16:13:04,1,Upward,Truck_S,198,1293,844,0
16:13:06,6,Downward,Car,211,408,900,1
16:13:07,1,Upward,Car,145,1059,842,0
16:13:09,2,Upward,Car,186,1085,845,0
16:13:09,1,Downward,Car,210,715,852,0
16:13:12,1,Upward,Car,146,1102,841,0
16:13:13,3,Upward,Bus,177,1065,839,0
16:13:14,2,Downward,Car,213,286,970,1
16:13:15,1,Upward,Truck_S,191,1093,820,0
16:13:19,1,Upward,Truck_S,125,1070,819,0
16:13:21,1,Upward,Car,167,1075,838,0
16:13:22,1,Upward,Car,156,1093,834,0
16:13:23,1,Upward,Car,128,1268,819,0
16:13:24,1,Upward,Car,141,1044,847,0
16:13:32,1,Upward,Car,155,1091,837,0
16:13:32,2,Downward,Car,273,671,897,0
16:13:34,1,Upward,Car,140,1092,845,0
16:13:35,1,Upward,Truck_S,280,1327,824,0
16:13:36,2,Upward,Car,127,1057,824,0
16:13:36,6,Downward,Car,223,419,909,1
16:13:37,3,Downward,Bus,387,632,882,1
16:13:42,1,Downward,Car,187,475,879,0
16:13:49,1,Downward,Car,188,685,860,0
16:14:23,1,Upward,Car,121,1240,836,0
16:15:20,1,Upward,Car,115,1228,808,0
16:15:22,1,Downward,Car,301,384,904,0
16:15:25,1,Downward,Car,220,468,864,0
16:15:27,3,Downward,Car,201,694,903,1
16:15:27,1,Upward,Car,151,1093,848,0
16:15:31,1,Upward,Car,140,1117,833,0
16:15:33,1,Downward,Car,232,435,872,0
16:15:33,1,Upward,Car,101,1049,713,0
16:15:35,2,Downward,Truck_S,252,653,917,1
16:15:35,1,Upward,Car,145,1116,834,0
16:15:37,1,Upward,Truck_S,205,1293,841,0
16:15:42,2,Upward,Car,130,1070,815,0
16:15:42,3,Downward,Truck_L,399,290,870,1
16:15:43,1,Upward,Car,125,1271,826,0
16:15:45,1,Upward,Truck_S,188,1278,818,0
16:15:45,2,Upward,Car,150,1087,830,0
16:15:46,1,Upward,Car,151,1069,817,0
16:15:47,1,Upward,Car,139,1073,849,0
16:15:48,1,Downward,Car,241,416,893,0
16:15:49,4,Downward,Car,222,718,856,0
16:15:50,1,Downward,Car,236,684,878,0
16:15:51,1,Downward,Car,234,395,900,0
16:15:54,1,Downward,Truck_S,214,707,874,0
16:15:57,1,Upward,Truck_L,370,1308,822,0
16:16:00,2,Downward,Truck_L,359,346,895,0
16:16:04,1,Downward,Car,211,443,873,0
16:16:06,1,Downward,Car,240,693,871,0
16:16:08,1,Downward,Car,200,716,869,1
16:16:09,1,Downward,Car,197,725,877,0
16:16:11,1,Downward,Car,231,691,893,0
16:16:13,1,Downward,Truck_S,238,466,891,0
16:16:16,1,Upward,Car,145,1111,843,0
16:16:39,1,Downward,Truck_L,403,364,871,0
16:16:43,1,Upward,Bus,382,1340,843,0
16:17:36,1,Downward,Car,202,681,852,0
16:17:37,1,Downward,Truck_L,440,405,853,0
16:17:46,1,Downward,Truck_L,346,653,903,0
16:17:56,1,Upward,Car,154,1079,844,0
16:17:59,1,Upward,Car,116,1238,814,0
16:17:59,1,Upward,Car,216,1078,833,0
16:18:00,1,Upward,Truck_S,193,1317,845,0
16:18:01,3,Upward,Truck_S,82,1134,630,0
16:18:04,1,Upward,Car,121,1250,832,0
16:18:06,1,Upward,Car,127,1105,820,0
16:18:09,1,Upward,Car,163,1162,842,0
16:18:11,1,Upward,Car,151,1275,842,0
16:18:12,2,Upward,Truck_S,212,1109,845,0
16:18:14,1,Upward,Car,140,1081,839,0
16:18:17,1,Upward,Car,132,1072,828,0
16:18:18,1,Upward,Car,158,1084,840,0
16:18:19,2,Downward,Truck_L,356,650,896,1
16:18:20,1,Upward,Car,128,1108,818,0
16:18:20,3,Downward,Car,235,674,895,0
16:18:22,1,Downward,Car,222,682,872,0
16:18:23,3,Downward,Truck_S,204,458,882,1
16:18:24,1,Upward,Car,275,1313,830,0
16:18:25,4,Upward,Car,106,1117,605,0
16:18:30,1,Downward,Car,199,675,899,0
16:18:33,1,Downward,Truck_L,375,416,886,0
16:18:34,2,Downward,Truck_S,227,702,887,1
16:18:37,1,Downward,Car,223,457,873,0
16:18:40,1,Downward,Car,206,679,872,0
16:19:05,1,Downward,Car,213,652,880,0
16:20:16,1,Downward,Car,236,706,860,0
16:20:21,1,Downward,Car,211,474,868,0
16:20:23,1,Upward,Car,162,1110,848,0
16:20:29,1,Upward,Car,141,1086,837,0
16:20:31,1,Upward,Car,143,1292,847,0
16:20:34,1,Downward,Car,190,699,875,0
16:20:35,1,Upward,Car,144,1053,828,0
16:20:35,1,Upward,Car,255,1320,814,0
16:20:37,1,Upward,Truck_S,192,1316,840,0
16:20:37,2,Downward,Truck_S,266,428,881,0
16:20:39,3,Upward,Truck_S,258,1077,809,0
16:20:40,1,Downward,Car,249,460,855,0
16:20:44,1,Upward,Car,292,1359,828,0
16:20:45,1,Upward,Car,146,1080,842,0
16:20:47,1,Upward,Car,151,1093,849,0
16:20:48,2,Downward,Truck_S,214,302,970,1
16:20:51,1,Downward,Car,223,701,865,0
16:20:54,1,Downward,Truck_S,280,663,861,0
16:20:56,1,Downward,Car,198,473,866,0
16:20:57,1,Downward,Truck_L,422,407,860,0
16:20:57,2,Downward,Truck_L,351,236,900,1
16:20:58,2,Downward,Truck_S,216,343,969,1
16:20:59,1,Downward,Truck_S,255,658,888,0
16:21:02,1,Downward,Car,187,469,866,0
16:21:10,1,Downward,Truck_S,201,456,855,0
16:21:11,1,Downward,Car,216,686,902,0
16:21:19,1,Downward,Truck_L,434,320,852,0
16:22:37,1,Downward,Car,251,663,924,0
16:22:49,1,Downward,Car,219,495,881,0
16:22:55,1,Downward,Car,211,484,859,0
16:23:00,1,Upward,Car,138,1272,835,0
16:23:03,1,Upward,Car,123,1294,846,0
16:23:04,2,Upward,Car,137,1060,829,0
16:23:06,2,Upward,Car,151,1098,831,0
16:23:07,1,Downward,Car,200,462,875,1
16:23:07,1,Downward,Car,207,331,974,1
16:23:09,2,Downward,Truck_S,237,681,886,1
16:23:10,1,Upward,Car,153,1081,841,0
16:23:11,5,Upward,Car,148,1235,777,0
16:23:12,1,Upward,Car,163,1078,831,0
16:23:13,1,Upward,Car,139,1157,831,0
16:23:15,1,Upward,Car,139,1086,817,0
16:23:18,1,Upward,Car,141,1071,834,0
16:23:20,2,Downward,Truck_S,239,438,868,0
16:23:20,4,Upward,Truck_L,424,1122,824,0
16:23:20,1,Upward,Truck_S,189,1339,839,0
16:23:22,2,Downward,Car,191,475,881,1
16:23:22,2,Upward,Car,396,1355,836,0
16:23:23,1,Upward,Car,168,1091,837,0
16:23:25,1,Upward,Car,141,1087,815,0
16:23:31,1,Downward,Car,213,687,893,0
16:23:34,2,Upward,Car,141,1259,846,0
16:23:37,1,Downward,Car,198,709,873,0
16:23:39,1,Downward,Truck_S,211,697,879,0
16:23:39,1,Downward,Truck_S,245,461,860,0
16:23:42,1,Downward,Car,229,442,886,0
16:23:48,1,Downward,Car,322,714,853,0
16:23:48,2,Downward,Truck_S,186,564,985,0
16:23:49,1,Downward,Car,232,704,890,0
16:25:05,1,Downward,Car,185,502,850,0
16:25:08,1,Downward,Car,207,446,894,0
16:25:12,1,Downward,Car,239,480,864,0
16:25:12,2,Downward,Truck_S,239,341,958,0
16:25:26,1,Upward,Car,153,1078,843,0
16:25:35,2,Upward,Car,132,1277,818,1
16:25:35,2,Upward,Car,137,1065,809,0
16:25:36,1,Upward,Car,150,1084,846,0
16:25:37,1,Upward,Truck_S,182,1305,824,0
16:25:38,1,Upward,Truck_S,199,1303,847,0
16:25:39,3,Downward,Truck_S,215,294,969,0
16:25:39,1,Upward,Truck_S,126,1083,821,0
16:25:40,3,Downward,Car,238,691,905,0
16:25:42,2,Upward,Car,169,1078,811,0
16:25:42,1,Upward,Truck_L,377,1353,821,0
16:25:43,2,Upward,Truck_S,178,1173,641,0
16:25:44,1,Upward,Car,133,1059,824,0
16:25:48,1,Downward,Truck_L,327,675,855,0
16:25:51,1,Upward,Car,114,1057,811,0
16:25:53,1,Upward,Car,137,1055,809,0
16:25:56,1,Upward,Car,136,1080,813,0
16:25:57,1,Downward,Car,226,703,852,1
16:25:58,1,Upward,Truck_L,348,1317,836,1
16:26:04,1,Downward,Car,199,473,869,0
16:26:09,1,Downward,Car,193,708,860,1
16:26:10,1,Downward,Truck_S,257,435,861,0
16:26:11,1,Downward,Truck_S,205,705,851,0
16:26:13,2,Downward,Car,227,482,878,0
16:26:14,3,Downward,Car,218,347,969,1
16:26:16,2,Upward,Car,144,1282,844,0
16:26:18,3,Downward,Bus,426,495,855,0
16:26:21,1,Downward,Truck_L,425,375,861,0
16:26:22,6,Downward,Truck_S,230,247,958,1
16:26:22,1,Downward,Car,233,729,853,0
16:26:24,1,Downward,Car,205,693,879,0
16:26:30,2,Downward,Truck_L,429,333,857,1
16:26:35,1,Upward,Truck_S,189,1298,841,0
16:26:35,3,Downward,Truck_S,216,688,885,0
16:26:38,1,Downward,Car,316,394,886,0
16:26:50,1,Downward,Car,180,456,868,0
16:27:10,1,Upward,Car,140,1092,832,0
16:27:46,1,Downward,Car,274,647,905,0
16:27:48,1,Downward,Car,237,471,871,0
16:27:48,2,Downward,Truck_S,199,322,978,1
16:27:49,1,Downward,Car,209,462,893,0
16:27:53,1,Downward,Car,217,426,887,0
16:27:55,1,Upward,Car,148,1064,846,0
16:28:00,1,Downward,Car,232,452,879,0
16:28:02,5,Upward,Truck_S,171,1269,833,1
16:28:02,3,Upward,Car,156,1075,846,0
16:28:02,1,Downward,Car,205,466,867,0
16:28:06,1,Downward,Truck_S,195,646,870,1
16:28:07,1,Upward,Car,141,1067,846,0
16:28:08,1,Upward,Car,156,1078,844,0
16:28:10,1,Upward,Car,120,1086,816,0
16:28:11,1,Upward,Car,139,1090,821,0
16:28:11,1,Upward,Truck_S,194,1296,840,0
16:28:12,3,Downward,Truck_S,214,660,884,1
16:28:15,1,Upward,Car,135,1088,841,0
16:28:16,1,Downward,Car,201,479,854,0
16:28:17,1,Upward,Car,135,1076,815,0
16:28:18,3,Downward,Truck_S,191,638,981,1
16:28:19,1,Upward,Car,153,1088,841,0
16:28:19,2,Downward,Car,211,550,858,0
16:28:20,1,Upward,Car,114,1254,813,0
16:28:21,1,Upward,Car,153,1088,845,0
16:28:22,1,Upward,Truck_S,181,1300,823,0
16:28:23,4,Downward,Car,310,466,921,0
16:28:24,1,Upward,Car,130,1068,816,0
16:28:28,1,Upward,Car,151,1067,835,0
16:28:28,1,Downward,Car,238,327,958,0
16:28:30,1,Downward,Truck_L,420,422,863,0
16:28:30,4,Downward,Truck_S,219,291,967,1
16:28:31,1,Downward,Car,206,713,863,0
16:28:35,1,Upward,Truck_S,202,1116,841,0
16:28:36,1,Downward,Truck_S,227,443,890,0
16:28:42,1,Downward,Car,239,469,861,0
16:28:47,2,Upward,Truck_S,147,1281,827,0
16:29:08,1,Downward,Car,178,453,857,0
16:29:38,1,Downward,Car,182,419,880,0
16:30:13,1,Downward,Car,255,485,857,0
16:30:22,1,Downward,Car,206,683,899,0
16:30:24,1,Downward,Truck_S,268,453,857,0
16:30:33,1,Upward,Car,131,1270,826,0
16:30:36,2,Upward,Car,131,1069,820,0
16:30:36,3,Upward,Car,149,1286,833,0
16:30:43,1,Upward,Car,143,1090,849,0
16:30:44,1,Upward,Car,177,1074,838,0
16:30:47,1,Upward,Car,164,1098,835,0
16:30:49,1,Upward,Car,139,1095,844,0
16:30:50,1,Upward,Car,135,1124,817,0
16:30:51,3,Upward,Truck_L,466,1446,836,1
16:30:51,2,Upward,Car,118,1067,814,0
16:30:55,1,Upward,Car,147,1076,839,0
16:30:56,1,Downward,Truck_S,223,417,912,0
16:30:56,1,Upward,Truck_S,120,1093,552,0
16:30:57,1,Upward,Car,119,1256,823,0
16:30:58,1,Upward,Car,153,1085,848,0
16:30:58,4,Downward,Truck_S,277,676,894,0
16:31:01,1,Upward,Car,451,1359,845,0
16:31:07,1,Downward,Car,231,470,850,0
16:31:08,2,Upward,Car,119,1193,721,1
16:31:16,3,Downward,Car,187,703,873,0
16:31:17,2,Downward,Car,223,694,858,0
16:31:18,1,Downward,Truck_L,414,400,861,0
16:31:18,2,Downward,Truck_S,255,309,948,1
16:31:20,1,Upward,Car,148,1088,848,0
16:31:22,3,Downward,Car,221,465,885,0
16:31:23,1,Downward,Truck_L,405,632,872,0
16:31:28,1,Downward,Car,259,399,882,0
16:31:34,1,Downward,Car,202,489,884,0
16:31:38,1,Upward,Car,111,1258,815,0
16:31:53,1,Upward,Truck_S,186,1066,758,0
16:32:13,1,Upward,Truck_S,135,1277,819,0
16:32:47,1,Downward,Car,201,669,892,0
16:32:51,1,Downward,Car,216,438,867,0
16:32:56,1,Upward,Car,137,1087,842,0
16:32:57,1,Downward,Car,221,475,902,0
16:33:01,1,Upward,Car,144,1077,810,0
16:33:01,1,Upward,Car,139,1274,829,0
16:33:06,1,Upward,Truck_S,190,1308,833,0
16:33:07,1,Upward,Car,150,1086,845,0
16:33:09,1,Upward,Truck_S,201,1097,826,0
16:33:11,2,Upward,Car,160,1093,848,0
16:33:12,1,Upward,Car,442,1405,848,0
16:33:13,2,Upward,Truck_S,195,1067,812,0
16:33:13,2,Upward,Truck_S,145,1117,582,0
16:33:14,1,Upward,Truck_S,183,1315,827,0
16:33:16,3,Downward,Truck_S,232,703,891,0
16:33:17,3,Downward,Car,228,678,889,0
16:33:17,1,Upward,Car,144,1290,843,0
16:33:17,2,Upward,Car,152,1083,833,0
16:33:18,1,Upward,Car,132,1075,821,0
16:33:19,1,Upward,Car,146,1112,834,0
16:33:20,5,Downward,Car,249,597,925,1
16:33:23,1,Downward,Car,192,710,851,0
16:33:25,2,Downward,Truck_S,268,638,899,0
16:33:26,4,Upward,Car,146,1074,829,1
16:33:27,1,Downward,Car,207,686,880,0
16:33:29,1,Upward,Car,133,1262,810,0
16:33:29,3,Downward,Car,193,452,858,0
16:33:29,1,Upward,Car,107,1052,754,0
16:33:31,6,Downward,Truck_S,223,713,890,1
16:33:33,1,Downward,Car,222,684,857,0
16:33:40,1,Downward,Truck_L,300,446,858,0
16:33:46,1,Downward,Truck_L,380,430,881,0
16:33:46,2,Upward,Car,119,1264,826,0
16:33:47,1,Downward,Truck_L,323,428,863,0
16:33:49,1,Downward,Truck_S,222,663,865,0
16:33:56,1,Downward,Truck_S,282,679,892,0
16:34:16,1,Upward,Car,134,1103,826,0
16:35:04,1,Downward,Car,231,429,907,0
16:35:26,1,Upward,Car,140,1097,844,0
16:35:29,2,Upward,Car,130,1280,821,0
16:35:29,1,Upward,Car,132,1076,808,0
16:35:30,1,Upward,Car,129,1257,816,0
16:35:31,2,Upward,Car,115,1054,808,0
16:35:33,1,Upward,Car,150,1104,836,0
16:35:35,1,Upward,Car,138,1259,821,0
16:35:37,1,Upward,Car,126,1243,815,0
16:35:39,1,Downward,Car,184,487,850,0
16:35:44,3,Downward,Truck_S,207,455,895,1
16:35:46,1,Downward,Car,202,526,877,0
16:35:47,1,Upward,Truck_S,253,1109,810,0
16:35:50,2,Downward,Car,248,693,890,0
16:35:50,1,Downward,Truck_L,412,370,868,0
16:35:55,1,Upward,Truck_L,450,1383,848,1
16:35:56,3,Upward,Car,154,1095,840,0
16:35:56,2,Downward,Truck_L,402,323,870,0
16:35:57,1,Upward,Car,148,1066,847,0
16:36:00,1,Upward,Car,145,1091,818,0
16:36:01,1,Upward,Car,121,1273,844,0
16:36:06,1,Upward,Car,143,1264,837,0
16:36:08,1,Upward,Car,140,1273,836,0
16:36:10,4,Downward,Truck_S,228,432,891,1
16:36:12,1,Downward,Car,207,607,889,0
16:36:13,1,Downward,Car,193,715,865,0
16:36:17,1,Downward,Truck_L,432,332,856,0
16:36:22,1,Downward,Truck_L,425,313,858,0
16:37:12,1,Downward,Car,416,432,857,0
16:37:56,2,Upward,Car,131,1257,817,0
16:37:57,4,Upward,Car,140,1074,841,0
16:37:57,1,Downward,Car,413,406,867,0
16:38:01,1,Upward,Car,142,1065,821,0
16:38:03,1,Upward,Car,132,1090,821,0
16:38:04,1,Upward,Truck_S,207,1087,840,0
16:38:05,1,Upward,Car,141,1292,837,0
16:38:06,1,Upward,Car,127,1102,847,0
16:38:07,1,Upward,Car,97,1206,735,0
16:38:07,2,Upward,Car,134,1067,815,0
16:38:13,1,Upward,Car,131,1062,819,0
16:38:16,1,Upward,Truck_S,213,1300,827,0
16:38:17,4,Downward,Car,251,672,910,1
16:38:18,1,Upward,Truck_S,217,1288,828,0
16:38:19,5,Downward,Truck_S,199,690,876,1
16:38:19,3,Upward,Car,154,1089,849,0
16:38:20,1,Upward,Car,149,1276,821,0
16:38:20,2,Upward,Car,155,1090,849,0
16:38:21,1,Downward,Truck_L,426,410,858,0
16:38:25,2,Upward,Truck_S,191,1198,827,0
16:38:25,1,Downward,Truck_L,435,345,855,0
16:38:26,1,Upward,Truck_S,123,1291,828,0
16:38:28,1,Downward,Car,183,476,860,0
16:38:32,1,Downward,Car,198,704,854,0
