t_sec,rho,v_mps,n_agents
119.987,1.0,0.6160740674223194,2
120.02,1.0,0.5076638729934598,2
120.053,1.0,0.4418997198281516,2
120.087,1.0,0.6427428334633677,2
120.12,1.0,1.2469276389536352,2
120.153,1.0,1.068122416314233,2
120.187,1.0,1.044419227304645,2
120.22,1.0,0.7109605889228909,2
120.254,1.0,0.6719248863880813,2
120.287,1.0,0.9241076899961147,2
120.32,1.0,1.062356618234213,2
120.354,1.0,0.9965944156909174,2
120.387,1.0,0.7762375298711497,2
120.42,1.0,0.8885176962325569,2
120.454,0.5,0.08160230791140466,1
120.487,1.0,1.0411377534480022,2
120.521,1.0,0.7340647773744383,2
120.554,1.0,0.673896429181564,2
120.587,1.0,0.8617140257714012,2
120.621,1.0,0.9750649161376292,2
120.654,1.0,1.618180929422042,2
120.687,1.0,1.8048272561940697,2
120.721,1.0,1.488694320581675,2
120.754,1.0,1.1368697327740669,2
120.787,1.0,0.8632547386671914,2
120.821,1.0,0.8730504572580051,2
120.854,1.0,1.0989200732422628,2
120.888,1.0,0.4858503617599612,2
120.921,1.0,0.928439617626461,2
120.954,1.0,0.7446131809797528,2
120.988,1.0,0.9424429996471987,2
121.021,1.0,0.9080551940999186,2
121.054,1.0,0.5830815421874186,2
121.088,1.0,0.7623851756774133,2
121.121,1.0,0.7559285831614012,2
121.188,0.5,0.15840280401171666,1
121.221,0.5,0.3270329638524171,1
121.255,0.5,0.5148091130382895,1
121.288,0.5,0.43269100486275613,1
121.321,0.5,0.4492642861210448,1
121.355,0.5,0.5325796960689201,1
121.388,0.5,0.3336409534859344,1
121.421,0.5,0.7165908854403475,1
121.455,0.5,0.6387768149989234,1
121.488,0.5,0.5995640279496167,1
121.522,0.5,0.5349704226242853,1
121.555,0.5,0.6947929926705696,1
121.588,0.5,0.3876068613319207,1
121.622,0.5,0.45184931314520044,1
121.655,0.5,0.6924184060052364,1
121.688,0.5,0.7346919645274067,1
121.722,0.5,0.5950506412854774,1
121.755,0.5,0.6531253747253449,1
121.788,0.5,0.28846066990850405,1
121.822,0.5,0.6150675385424587,1
121.855,0.5,1.1859886364949492,1
121.922,0.5,1.1153212357096876,1
121.955,0.5,1.6178467371324001,1
121.989,0.5,0.7524133190556656,1
122.055,0.5,1.4790261813975003,1
122.089,0.5,0.8712154220648156,1
122.122,1.0,1.6818860355829646,2
122.155,1.0,1.406391248939339,2
122.189,1.0,1.0692189270795491,2
122.222,0.5,0.7974989609808313,1
122.256,0.5,0.9668498549689728,1
122.289,0.5,0.953455064162931,1
122.322,0.5,1.1372590032353609,1
122.356,0.5,0.7122347384749628,1
122.389,0.5,0.8519499348352975,1
122.422,0.5,0.4284075835772033,1
122.456,0.5,0.6734985967577304,1
122.489,0.5,0.3066743267605314,1
122.523,0.5,0.12041600498311003,1
122.556,0.5,0.1281346597391709,1
122.589,0.5,0.18219778320307975,1
122.623,0.5,0.4130991917624514,1
122.656,0.5,0.8350697972712225,1
122.689,0.5,0.619537805698787,1
122.723,1.0,0.6654163253846411,2
122.756,1.0,0.36353038782162306,2
122.789,1.0,0.5219452801169063,2
122.823,0.5,0.3488586564658901,1
122.856,0.5,0.19963673997317388,1
122.89,0.5,0.2779187517360199,1
122.923,0.5,0.06120108336817767,1
122.956,0.5,0.10325630094974789,1
122.99,1.0,0.2064345660113397,2
123.023,1.0,0.3596562468738709,2
123.056,1.0,0.20259814432580114,2
123.09,1.0,0.13080602298488164,2
123.123,0.5,0.028740255601047322,1
123.156,1.0,0.20110646619612482,2
123.19,1.0,0.21283745822184325,2
123.223,1.0,0.32244280634102684,2
123.257,1.0,0.19673065242664742,2
123.29,1.0,0.20561788402660375,2
123.323,1.0,0.3899384968370851,2
123.357,1.0,0.31134969152500036,2
123.39,1.0,0.24999896955585535,2
123.423,1.0,0.25565776449932465,2
123.457,1.0,0.4890895267312397,2
123.49,1.0,0.4202059536852633,2
123.524,1.0,0.5587195690308667,2
123.557,1.0,0.5116181430784668,2
123.59,1.0,0.37449849386044226,2
123.624,1.0,0.3713108568327803,2
123.657,1.0,0.6257037948660402,2
123.69,0.5,0.1874736089524551,1
123.724,1.0,0.3168518115607671,2
123.757,1.0,0.31825085735856984,2
123.79,1.0,0.27684830126422855,2
123.824,1.0,0.2629907997847249,2
123.857,1.0,0.2714689723052422,2
123.891,0.5,0.12041600498306616,1
123.924,0.5,0.12892478681019817,1
123.957,0.5,0.057480511202090884,1
123.991,0.5,0.23760420601757826,1
124.024,0.5,0.18801453050560335,1
124.057,0.5,0.18471594681298642,1
124.091,0.5,0.25105458569150696,1
124.124,0.5,0.2828616482181844,1
124.157,0.5,0.6620455358035915,1
124.191,0.5,0.40554206999043685,1
124.224,0.5,0.5958313175557053,1
124.258,0.5,0.08841470684662013,1
124.291,0.5,0.20500561200082082,1
124.324,0.5,0.496785763642465,1
124.358,0.5,0.6864418725389728,1
124.391,0.5,0.5103368883283389,1
124.424,0.5,0.501016672130702,1
124.458,0.5,0.5240995013224927,1
124.491,1.0,0.30282367719497494,2
124.525,0.5,0.2779004049169596,1
124.558,0.5,0.10974369494755411,1
124.591,0.5,0.05748051120209562,1
124.625,0.5,0.09900175250733026,1
124.658,0.5,0.6540659277048195,1
124.691,0.5,0.3643757615495938,1
124.725,0.5,0.3762066595279835,1
124.758,0.5,0.25866230040934984,1
124.791,0.5,0.18360325010451284,1
124.825,0.5,0.2745421879764405,1
124.858,0.5,0.46308110149329446,1
124.892,0.5,0.33460159606871986,1
124.925,0.5,0.6948288134914619,1
124.958,0.5,0.4962598993241763,1
124.992,0.5,0.5474540741191919,1
125.025,0.5,0.3520837203430934,1
125.058,0.5,0.4963722373076468,1
125.092,0.5,0.40482433232504855,1
125.125,0.5,0.5535288641859111,1
125.158,0.5,0.5805801205087161,1
125.192,0.5,0.4896312035487983,1
125.225,0.5,0.2890556607481655,1
125.259,0.5,0.19526467775997886,1
125.292,0.5,0.08407510512083405,1
125.325,0.5,0.12146518880205093,1
125.359,0.5,0.2004387018436969,1
125.392,0.5,0.36776411101932777,1
125.425,0.5,0.742156860024258,1
125.459,0.5,0.7456115744964918,1
125.492,0.5,0.9020730144674247,1
125.526,0.5,0.3802309982534391,1
125.559,0.5,0.26631852404688794,1
125.592,0.5,0.41753489863561943,1
125.626,0.5,0.20349011941038758,1
125.659,0.5,0.3165383958782156,1
125.692,0.5,0.48467538244055536,1
125.726,0.5,0.5662629728864147,1
125.759,0.5,0.32646677289287745,1
125.792,0.5,0.46291269807238716,1
125.826,0.5,0.35665425285314173,1
125.859,0.5,0.10399132611190569,1
125.893,0.5,0.15840280401171014,1
125.926,0.5,0.11496102240416552,1
126.026,0.5,0.5456736178256762,1
126.059,0.5,0.5726810641833878,1
126.093,0.5,0.8210254635918638,1
126.126,0.5,0.749313086592884,1
126.159,1.0,0.6933206512185701,2
126.193,1.0,0.40622898631303994,2
126.226,1.0,0.3385215368623782,2
126.26,0.5,0.6150675385424526,1
126.293,0.5,0.632411194804451,1
126.326,0.5,0.22531526882252173,1
126.36,0.5,0.09900175250732374,1
126.393,0.5,0.04533745654797902,1
126.426,0.5,0.10325630094974655,1
126.46,0.5,0.15961680016704455,1
126.493,0.5,0.08097679253471184,1
126.527,0.5,0.2315506698456646,1
126.56,1.0,0.37018872253230384,2
126.593,0.5,0.9889149848470106,1
126.627,1.0,1.234518011385278,2
126.66,1.0,0.8447202570732903,2
126.693,1.0,0.826512739741502,2
126.727,1.0,0.6185501145408048,2
126.76,1.0,0.6157914475849502,2
126.793,0.5,0.71689188478577,1
126.827,0.5,0.4324895543808223,1
126.86,0.5,1.2657062519456688,1
126.894,1.0,1.8419317261944061,2
126.927,1.0,1.3250465307759707,2
126.96,1.0,0.6780607425283034,2
126.994,1.0,0.8281051062969071,2
127.027,1.5,0.6446473073557407,3
127.06,1.5,0.8560500344256994,3
127.094,1.0,0.5664595252174418,2
127.127,1.0,0.7939081071302725,2
127.16,0.5,0.825426208157553,1
127.194,1.0,1.2649647598242082,2
127.227,0.5,1.6465727168794022,1
127.261,1.0,1.7488602089716676,2
127.294,1.0,1.5797188782030334,2
127.327,1.0,1.760765447501924,2
127.361,0.5,0.9372529751577711,1
127.394,1.0,0.4820958197594726,2
127.427,1.0,0.4887980022060239,2
127.461,1.0,0.4777634496277202,2
127.494,1.0,0.6456441731179279,2
127.528,1.0,0.55928474053204,2
127.561,1.0,0.5150337278721878,2
127.594,1.0,0.294315245536308,2
127.628,1.0,0.5476788148455937,2
127.661,1.0,0.7330308620696973,2
127.694,1.0,0.5617635715287396,2
127.728,1.0,1.2630162666557918,2
127.761,1.0,0.7484001085164742,2
127.794,1.0,0.7780957433718663,2
127.828,1.0,0.9181373764698172,2
127.861,1.0,1.145519637734068,2
127.895,1.0,0.8976292862168898,2
127.928,1.0,1.4129446106499965,2
127.961,1.0,1.0516447150047972,2
127.995,1.0,0.8579047660308448,2
128.028,1.0,0.6683088297545658,2
128.061,1.0,0.726259309178562,2
128.095,1.0,0.7411437301779025,2
128.128,1.0,0.9286969622217083,2
128.161,1.0,0.8170092051577592,2
128.195,0.5,0.2779004049170753,1
128.228,0.5,0.24812994966197358,1
128.262,0.5,0.04400400194362725,1
128.295,0.5,0.06073259440105498,1
128.328,0.5,0.02024419813367429,1
128.362,0.5,0.6020800249155385,1
128.395,0.5,0.3086723592551913,1
128.428,0.5,0.6022316462006457,1
128.462,0.5,0.38202501407050415,1
128.495,0.5,0.5607295623025511,1
128.529,0.5,0.4469761466587299,1
128.562,0.5,1.3669611309166148,1
128.595,1.0,0.7865003371223686,2
128.629,1.0,0.38528869854650843,2
128.662,1.0,0.4263708169232408,2
128.695,1.0,0.5786232661236633,2
128.729,1.0,0.89394339579812,2
128.762,1.0,0.4323223866212688,2
128.795,0.5,0.1551805721913703,1
128.829,1.0,0.756718038093338,2
128.862,1.0,0.27099971346533586,2
128.896,0.5,0.5904531880901699,1
128.929,1.0,0.8250050705239439,2
128.962,1.0,1.2070320868810787,2
128.996,1.0,0.4865157335608955,2
129.029,1.5,0.4384956212686963,3
129.062,1.0,0.1467337031049677,2
129.096,1.0,0.47804199413079634,2
129.129,0.5,1.2749973678501285,1
129.162,1.0,0.6469201238180758,2
129.196,0.5,1.8691062710928428,1
129.229,1.0,0.6498469725844536,2
129.263,0.5,0.5245000987367904,1
129.296,0.5,0.30967085798770744,1
129.329,0.5,0.14370127800514146,1
129.363,0.5,0.08368486189715825,1
129.463,0.5,0.8921406602300654,1
129.496,1.0,0.3019787079270282,2
129.53,0.5,0.31145299445080304,1
129.563,1.0,0.335309888880633,2
129.596,0.5,0.31653839587808746,1
129.63,1.5,0.2687370114027805,3
129.663,1.0,0.12311607028388419,2
129.696,1.0,0.1960066018560524,2
129.73,0.5,1.1391483418469226,1
129.763,0.5,1.5142424487039983,1
129.796,0.5,1.3839924820987495,1
129.83,0.5,0.8841951243674139,1
129.863,0.5,0.6195378056987818,1
129.897,0.5,1.1728586601657907,1
129.93,0.5,0.8086739095710945,1
129.963,0.5,0.3492043453003738,1
129.997,0.5,0.38245733243100327,1
130.03,0.5,0.25866230040948024,1
130.063,1.0,0.5899892427803806,2
130.097,1.0,0.8932763740821348,2
130.13,1.0,0.97757307969934,2
130.163,1.0,1.297179372552791,2
130.197,1.0,0.8658713545111012,2
130.23,1.0,1.023226303089171,2
130.264,1.0,1.0304585234336612,2
130.297,1.0,0.9313010315862241,2
130.33,1.0,0.8238336584415054,2
130.364,0.5,0.6435777898219299,1
130.397,0.5,0.35943013090429593,1
130.43,1.0,0.7817218907626373,2
130.464,1.0,0.2754170922392962,2
130.497,1.0,0.4868960656867648,2
130.531,1.0,0.40428810265398457,2
130.564,1.0,0.5507067830946732,2
130.597,1.0,0.6896416503786504,2
130.631,1.0,1.3653286911923006,2
130.664,0.5,2.223175413057361,1
130.697,0.5,1.8333632192783438,1
130.731,0.5,1.3361170768229935,1
130.764,0.5,1.2364865483765664,1
130.797,0.5,1.6956977956110975,1
130.831,0.5,0.5114531691336344,1
130.864,0.5,0.49002701385321806,1
130.898,0.5,0.6278829681383202,1
130.964,0.5,1.028713130346331,1
131.031,0.5,0.545876977148776,1
131.064,0.5,2.2507102520023192,1
131.098,0.5,0.9425667381826957,1
131.131,0.5,0.5370744013021311,1
131.164,0.5,0.5224104506538795,1
131.198,0.5,0.3388921209196891,1
131.231,0.5,0.5916104725592495,1
131.265,0.5,0.322242865655871,1
131.298,0.5,0.49336101869775945,1
131.365,0.5,0.8741706982587579,1
131.398,0.5,0.9384166116457233,1
131.431,0.5,1.0812191395039237,1
131.498,0.5,0.15203265455864584,1
131.565,0.5,0.15203265455858794,1
131.698,0.5,1.604572764697817,1
131.732,0.5,1.485026287610444,1
134.801,0.5,0.5522958367333896,1
134.868,0.5,0.3677641110194869,1
134.902,0.5,0.9504168240707103,1
134.935,0.5,0.7817940935803926,1
134.968,0.5,0.1360123696440016,1
135.002,0.5,0.7942045575037748,1
135.035,0.5,0.4359934616434437,1
135.068,0.5,0.5916104725587467,1
135.102,0.5,0.43605063064701854,1
135.135,0.5,0.5508097503137891,1
135.169,0.5,0.9142791354395368,1
135.202,0.5,1.9701130708336887,1
135.235,0.5,2.3168790868013787,1
135.269,0.5,2.5498057950523596,1
135.302,0.5,1.0650047163706702,1
135.335,0.5,0.7185063900256787,1
135.369,0.5,0.539508700896525,1
135.402,0.5,0.5541478404391942,1
135.435,0.5,0.6150168360021963,1
135.469,0.5,0.6188222457945572,1
135.502,0.5,0.5441396072996841,1
135.536,0.5,0.47524788139102947,1
135.569,0.5,0.4186279791209974,1
135.602,0.5,1.0010173458450793,1
135.636,0.5,0.8434041934990587,1
135.669,0.5,1.1365327864613424,1
135.702,0.5,1.9614281540055025,1
135.736,0.5,1.5491777370241029,1
135.769,0.5,2.039754582868961,1
135.802,0.5,1.0845045401953135,1
135.836,0.5,0.48525755974326057,1
135.869,0.5,0.41001122400181556,1
135.903,0.5,0.4445273152292174,1
135.936,0.5,0.5033413021567471,1
135.969,0.5,0.43599346164344527,1
136.003,0.5,0.2834029492916959,1
136.036,0.5,0.25222531536235104,1
136.069,0.5,0.425703753408275,1
136.103,0.5,0.45920711416593796,1
136.136,0.5,0.49002701385363956,1
136.17,0.5,0.47421421741728376,1
136.203,0.5,0.6327178169516604,1
136.236,0.5,0.8856671710379367,1
136.27,0.5,1.2752794117620336,1
136.303,0.5,0.5884978124662614,1
136.336,0.5,0.908782391201,1
136.37,0.5,0.3624376152563765,1
136.403,0.5,1.762308247634851,1
136.436,0.5,0.9736468900020397,1
136.47,0.5,1.3090061958151722,1
136.503,0.5,1.2566314916669614,1
136.537,0.5,0.5864293300824076,1
136.57,0.5,0.2483928818213396,1
136.603,0.5,0.22668728273977937,1
136.637,0.5,0.35150758777772523,1
136.67,0.5,0.3372252444312893,1
136.703,0.5,0.3372252444310111,1
136.737,0.5,0.23762394069552453,1
136.77,0.5,0.3006910048223383,1
136.87,0.5,0.4548168183908748,1
136.904,0.5,0.26913620890752693,1
136.937,0.5,0.15518057219123665,1
136.97,0.5,0.1091347235651815,1
137.004,0.5,0.3974397006179317,1
137.037,0.5,0.4870229359944886,1
147.147,0.5,1.3669741066331003,1
147.181,0.5,0.9308238799331177,1
147.214,0.5,1.0218244873105526,1
147.247,0.5,0.7979287050489866,1
147.281,0.5,0.733666177495811,1
147.314,0.5,0.6556305175745749,1
147.347,0.5,0.6190306805363337,1
147.381,0.5,0.48799832432662105,1
147.414,0.5,0.47485267392959557,1
147.447,0.5,0.5541478404387169,1
147.481,0.5,0.3371789523255138,1
147.514,0.5,0.36437576154943085,1
147.548,0.5,0.34172831680369975,1
147.581,0.5,0.35613443955516166,1
147.614,0.5,1.2662796394466957,1
147.648,0.5,0.49656618219056536,1
147.681,0.5,1.3502232519040354,1
147.714,0.5,0.4609617106388875,1
147.748,0.5,0.13262206026992734,1
147.781,0.5,1.65552653808805,1
147.814,0.5,0.46964482517242295,1
147.848,0.5,0.0710132854530236,1
147.881,0.5,0.23193038566494734,1
147.915,0.5,0.25759692105959986,1
147.948,0.5,0.1224021667362959,1
147.981,0.5,0.4295107981377242,1
148.015,0.5,1.001902000845258,1
148.048,0.5,1.2382045313871244,1
148.081,0.5,1.1755368471447514,1
148.115,0.5,1.7311669533724359,1
148.148,0.5,1.6299099745491017,1
148.182,0.5,2.909704259291475,1
148.215,0.5,1.39699863232927,1
148.248,0.5,0.8991153668226747,1
148.282,0.5,0.3917739933846302,1
148.315,0.5,0.749313086593186,1
148.348,0.5,0.15518057219125167,1
148.382,0.5,0.055789907931441875,1
148.415,0.5,0.08350697972716051,1
148.448,0.5,0.07338176093373905,1
148.482,0.5,0.06256644065790468,1
148.515,0.5,0.0644623934051237,1
148.549,0.5,0.1812188076280417,1
148.582,0.5,0.05748051120210514,1
148.615,0.5,0.7085469346783578,1
148.649,0.5,0.4168781276041985,1
148.682,0.5,0.5683040598722114,1
148.715,0.5,0.34475547713948157,1
148.749,0.5,0.7881927478412802,1
148.782,0.5,1.033259975751153,1
148.815,0.5,0.9719356298339928,1
148.849,0.5,0.37385154285283473,1
148.882,0.5,0.7717101570317626,1
148.916,0.5,0.982638537714394,1
148.949,0.5,0.9853313537979013,1
148.982,0.5,0.5206961822590886,1
149.016,0.5,0.1399882662791669,1
149.049,0.5,0.10974369494750556,1
149.082,0.5,0.3097689028493876,1
149.116,0.5,0.16803945320363056,1
149.149,0.5,0.13601236964398958,1
149.183,0.5,0.08841470684661432,1
149.216,0.5,0.057480511202050895,1
149.249,0.5,0.028740255601059698,1
149.283,0.5,0.3754212803416796,1
149.316,0.5,0.6683699465698688,1
149.349,0.5,0.8120773765638661,1
149.383,0.5,0.7098458539789514,1
149.416,0.5,0.6073259440105431,1
149.449,0.5,0.5870817458763458,1
149.483,0.5,0.23578536649817108,1
149.516,0.5,0.5560293680964773,1
149.55,0.5,0.2130398563590907,1
149.583,0.5,0.04048839626736999,1
149.616,0.5,0.2899513303783389,1
149.65,0.5,0.1937650711504934,1
149.683,0.5,0.10974369494759512,1
149.716,0.5,0.22668728273978841,1
149.75,0.5,0.6011257831525352,1
149.783,0.5,0.23742633696480125,1
149.816,0.5,0.18747360895237,1
149.85,0.5,0.11954387748291756,1
149.883,0.5,0.599705983597765,1
149.917,0.5,0.39177399338495345,1
149.95,0.5,0.32033664934802797,1
150.751,0.5,1.4644443238348628,1
150.784,0.5,1.340519799187539,1
150.817,0.5,1.2892025472937134,1
150.851,0.5,1.58597667861413,1
150.884,0.5,1.1971665870593216,1
150.918,0.5,0.7922032518038532,1
150.951,0.5,0.9044500494961245,1
150.984,0.5,1.322859394912266,1
151.051,0.5,1.4144155746374465,1
151.084,0.5,1.727825964880234,1
151.118,0.5,1.1530469032659598,1
151.151,0.5,0.7199820331915368,1
151.185,0.5,0.5766474679518598,1
151.218,0.5,0.7480197890685456,1
151.251,0.5,0.4100112240014624,1
151.285,0.5,0.30945147396316763,1
151.318,0.5,0.3320078009785382,1
151.351,0.5,0.21285187670414132,1
151.385,0.5,0.2476634899241088,1
151.418,0.5,1.073136424396791,1
151.451,0.5,0.891678670469727,1
151.485,0.5,1.0443928131794509,1
151.518,0.5,0.9321264999045552,1
151.552,0.5,1.1010440900646343,1
151.585,0.5,0.632853125972564,1
151.618,0.5,1.299637659591027,1
151.652,0.5,1.2435609896076354,1
151.685,0.5,1.0287269067332017,1
151.718,0.5,0.5510704240215843,1
151.752,0.5,0.2018655153936021,1
151.785,0.5,0.2277348509685927,1
151.818,0.5,0.26490536166495576,1
151.852,0.5,0.2186883491512225,1
151.885,0.5,0.2541090808077384,1
151.919,0.5,0.4055420699902613,1
151.952,0.5,0.5258657487994267,1
151.985,0.5,0.4060111039789531,1
152.019,0.5,1.6017157201124923,1
152.052,0.5,0.9816249253518011,1
152.085,0.5,0.27328182116207467,1
152.119,1.0,0.9982628081706006,2
152.152,0.5,0.8170646601671031,1
152.186,0.5,1.0774978079632687,1
152.219,0.5,0.1750378556622939,1
152.252,0.5,0.5279281468103041,1
152.286,0.5,0.36391935855487717,1
152.352,0.5,0.06511837159674318,1
152.386,0.5,0.09824390270756748,1
152.419,0.5,0.5526509618012068,1
152.452,0.5,0.12316641922483625,1
152.486,0.5,0.4201568164800446,1
152.519,0.5,1.0574536445271838,1
152.553,0.5,0.8311659884880693,1
152.586,0.5,0.4618861640384174,1
152.619,0.5,0.6467049941419137,1
152.653,0.5,0.4191391799021769,1
152.686,0.5,0.6133774653164262,1
152.719,0.5,0.31197397833586593,1
152.753,0.5,0.19897603517733442,1
152.786,0.5,0.36269965238365176,1
152.819,0.5,0.05748051120209562,1
152.853,0.5,0.19476539093665424,1
176.91,0.5,0.0607325944010482,1
176.944,0.5,0.11522160470349793,1
177.044,0.5,0.024144517054040592,1
177.077,0.5,0.10150277599483441,1
177.144,0.5,0.11052732966490234,1
177.444,0.5,0.41305340516917183,1
177.477,0.5,0.28846066990836844,1
177.511,0.5,0.2384152539038898,1
177.544,0.5,0.2244039723498859,1
177.578,0.5,0.25740455651914795,1
177.611,0.5,0.304347458180629,1
177.644,0.5,0.3669088046686693,1
177.678,0.5,0.16901514579974763,1
177.711,0.5,0.14843137200478765,1
177.744,0.5,0.10200180561367113,1
177.778,0.5,0.04420735342330714,1
177.811,0.5,0.04080072224542524,1
177.845,0.5,0.15871520513599022,1
177.878,0.5,0.06073259440106166,1
177.911,0.5,0.08622076680308577,1
177.945,0.5,0.09851740023024463,1
177.978,0.5,0.04533745654795947,1
178.011,0.5,0.028740255601059698,1
178.045,0.5,0.07920140200588163,1
178.078,0.5,0.040800722245438695,1
178.111,0.5,0.061201083368197295,1
178.145,0.5,0.08841470684654626,1
178.178,0.5,0.16815021024171112,1
178.212,0.5,0.12041600498308858,1
178.245,0.5,0.06120108336815804,1
178.278,0.5,0.12240216673639459,1
178.312,0.5,0.08841470684654626,1
178.345,0.5,0.16320288898186844,1
178.378,0.5,0.3060054168409865,1
178.412,0.5,0.06256644065785028,1
178.445,0.5,0.10150277599482367,1
178.478,0.5,0.38408786455111915,1
178.512,0.5,0.15394814634544404,1
178.579,0.5,0.288131486832774,1
178.612,0.5,0.11496102240421026,1
178.645,0.5,0.10200180561358328,1
178.679,0.5,0.18576899610193123,1
178.712,0.5,0.15883318095933277,1
178.745,0.5,0.2838647899744986,1
178.779,0.5,0.07122347384750681,1
178.812,0.5,0.1017214026922025,1
178.846,0.5,0.11522160470349793,1
178.879,0.5,0.028740255601059698,1
178.912,0.5,0.08160144449087739,1
178.946,0.5,0.08160230791139197,1
178.979,0.5,0.028740255601034943,1
179.012,0.5,0.028740255601050143,1
179.046,0.5,0.05940105150443082,1
179.079,0.5,0.12892478681014052,1
179.112,0.5,0.05748051120210984,1
179.146,0.5,0.01964878054150827,1
179.179,0.5,0.045337456547959495,1
179.213,0.5,0.15933559974900158,1
179.246,0.5,0.14423033495419182,1
179.279,0.5,0.45537801449289567,1
179.313,0.5,0.2567599343902272,1
179.346,0.5,0.27352057618726255,1
179.379,0.5,0.20118178920737034,1
179.413,0.5,0.158402804011657,1
179.446,0.5,0.1240649748310953,1
179.479,0.5,0.26003449536454903,1
179.513,0.5,0.5396755631523799,1
179.546,0.5,0.7559486062916836,1
179.58,0.5,0.6865811380037459,1
179.613,0.5,1.162721935009181,1
179.646,0.5,0.5759419882939165,1
179.68,0.5,0.4052544604402125,1
179.713,0.5,0.5298952744314029,1
179.746,0.5,0.5683040598717352,1
179.78,0.5,0.571189053276001,1
179.813,0.5,0.1833363219279887,1
179.847,0.5,0.0589463416244886,1
179.88,0.5,0.10325630094979235,1
179.913,0.5,0.08407510512078153,1
179.947,0.5,0.08841470684662017,1
179.98,0.5,0.3173621958359777,1
180.013,0.5,0.101502775994747,1
180.047,0.5,0.0278949539657209,1
180.08,0.5,0.25866230040923843,1
180.113,0.5,0.0731652031941041,1
180.147,0.5,0.31994308333293936,1
180.18,0.5,0.1091347235651038,1
180.214,0.5,0.2161365859566563,1
180.247,0.5,0.1281346597391094,1
180.28,0.5,0.0731652031940966,1
180.314,0.5,0.2197344745572006,1
180.347,0.5,0.12813465973908805,1
180.38,0.5,0.30639174189723767,1
180.414,0.5,0.1621017841762313,1
180.447,0.5,0.06073259440100941,1
180.48,0.5,0.04533745654799258,1
180.514,0.5,0.11789268324900333,1
180.547,0.5,0.22361866930360025,1
180.581,0.5,0.5363965217486273,1
180.614,0.5,0.38947826777699857,1
180.647,0.5,0.39320038683653397,1
180.681,0.5,0.4363353986046987,1
180.714,0.5,0.47583972506780686,1
180.747,0.5,0.44847130908684857,1
180.781,0.5,0.295396062351757,1
180.814,0.5,0.24293037760420647,1
180.848,0.5,0.39603601749240186,1
180.881,0.5,0.2449357117196989,1
180.914,0.5,0.06446239340512155,1
180.948,0.5,0.1440657434163933,1
180.981,0.5,0.5032700846263619,1
181.014,0.5,0.6962660701585826,1
181.048,0.5,0.19476539093683162,1
181.081,0.5,0.15518057219135528,1
181.114,0.5,1.1200661944583248,1
181.148,1.0,0.38079669360976887,2
181.181,0.5,0.028740255601015913,1
181.215,0.5,0.019648780541521332,1
181.248,0.5,0.14843137200492845,1
181.281,0.5,0.35584024819236276,1
181.315,0.5,0.13860245351031247,1
181.348,0.5,0.15518057219123926,1
181.381,0.5,0.10325630094979235,1
181.415,0.5,0.2390877549658373,1
181.448,0.5,0.19220198960866403,1
181.481,0.5,0.5571697168351636,1
181.515,0.5,0.5611080473348316,1
181.548,0.5,0.5317681889404104,1
181.582,0.5,0.352032015549094,1
181.615,0.5,0.7998874006519557,1
181.648,0.5,0.4186279791210225,1
181.682,0.5,0.55838189353535,1
181.715,0.5,0.7470810800206702,1
181.748,0.5,0.45177590806805645,1
181.782,0.5,0.7338407374796982,1
181.815,0.5,0.10325630094979235,1
181.849,0.5,0.1204160049831036,1
181.882,0.5,0.14843137200478768,1
181.915,0.5,0.020244198133691722,1
181.949,0.5,0.04420735342326438,1
181.982,0.5,0.06120108336818384,1
182.015,0.5,0.028740255601059698,1
182.049,0.5,0.01980035050146039,1
182.082,0.5,0.06446239340512577,1
182.115,0.5,0.040488396267335115,1
182.149,0.5,0.10093275769687776,1
182.182,0.5,0.18801453050569747,1
182.216,0.5,0.16901514579962315,1
182.249,0.5,0.10200180561365768,1
182.282,0.5,0.028740255601025465,1
182.316,0.5,0.08105089208811087,1
182.349,0.5,0.06406732986959707,1
182.382,0.5,0.028740255601034943,1
182.416,0.5,0.08105089208810139,1
182.449,0.5,0.02024419813366083,1
182.482,0.5,0.1281346597392112,1
182.516,0.5,0.17601600777454993,1
182.549,1.0,0.9624398604125145,2
182.583,1.0,0.6928576637370617,2
182.616,1.0,0.9416370082417909,2
182.649,1.0,0.6643041253029723,2
182.683,1.0,0.6486897750730343,2
182.716,1.5,0.5973532847151795,3
182.749,1.5,0.5644112348014122,3
182.783,1.5,0.5646715468031233,3
182.816,1.0,0.6336738727248723,2
182.85,1.0,0.6531750743348839,2
182.883,1.0,0.6007955936912933,2
182.916,1.0,0.800233406098811,2
182.95,1.0,1.1226901913960208,2
182.983,1.0,1.1023174338769948,2
183.016,1.0,0.8388009843788115,2
183.05,1.0,0.5843797486446123,2
183.083,1.0,0.45549883683203274,2
183.116,1.0,0.21448259719365736,2
183.15,1.0,0.27964965825988175,2
183.183,1.0,0.4647413547544979,2
183.217,1.0,0.23134303706962633,2
183.25,1.0,0.4212881955186457,2
183.283,1.0,0.3266302001500541,2
183.317,1.0,0.07936733493416413,2
183.35,1.0,0.16452396345451054,2
183.383,1.0,1.6121447208435535,2
183.417,1.0,0.9780733171418629,2
183.45,1.0,1.2615059243451179,2
183.483,1.0,1.9967586116928775,2
183.517,1.0,1.6408183848966953,2
183.55,1.0,0.6217904098607695,2
183.584,1.0,0.4396990220696306,2
