scenario_id,p,config,seed,avg_gate_wait,p95_gate_wait,avg_esc_wait,zone1_density_avg,zone1_density_max,zone1_los_avg,zone1_los_max,zone1_category,zone2_density_avg,zone2_density_max,zone2_los_avg,zone2_los_max,zone2_category,zone3a_density_avg,zone3a_density_max,zone3a_los_avg,zone3a_los_max,zone3a_category,zone3b_density_avg,zone3b_density_max,zone3b_los_avg,zone3b_los_max,zone3b_category,zone3c_density_avg,zone3c_density_max,zone3c_los_avg,zone3c_los_max,zone3c_category,zone4a_density_avg,zone4a_density_max,zone4a_los_avg,zone4a_los_max,zone4a_category,zone4b_density_avg,zone4b_density_max,zone4b_los_avg,zone4b_los_max,zone4b_category,zone4c_density_avg,zone4c_density_max,zone4c_los_avg,zone4c_los_max,zone4c_category
p30_cfg4_s43,0.3,4,43,25.113125,70.8725,17.61413612565445,0.0566933333333333,0.1264,A,A,walkway,1.4809523809523808,3.857142857142857,D,E,waiting,0.2708333333333332,0.8333333333333334,A,D,walkway,0.2444444444444444,1.0,A,D,walkway,0.0161111111111111,0.0333333333333333,A,A,walkway,0.4062499999999999,0.9583333333333334,C,D,walkway,0.8305555555555555,3.1666666666666665,D,F,walkway,0.02,0.0333333333333333,A,A,walkway
p30_cfg4_s44,0.3,4,44,23.189814814814813,65.445,16.713223140495867,0.04796,0.1128,A,A,walkway,1.136904761904762,3.107142857142857,C,D,waiting,0.2652777777777778,0.75,A,D,walkway,0.2249999999999999,1.0,A,D,walkway,0.0133333333333333,0.0333333333333333,A,A,walkway,0.3993055555555555,0.9583333333333334,B,D,walkway,0.575,1.8333333333333333,C,E,walkway,0.0194444444444444,0.0333333333333333,A,A,walkway
p30_cfg4_s45,0.3,4,45,25.71979949874687,71.165,15.962698412698412,0.0539333333333333,0.116,A,A,walkway,1.3934523809523809,3.571428571428572,C,E,waiting,0.2472222222222222,0.7083333333333334,A,D,walkway,0.1944444444444444,1.0,A,D,walkway,0.0144444444444444,0.0333333333333333,A,A,walkway,0.4000000000000001,0.7916666666666666,C,D,walkway,0.6305555555555554,1.8333333333333333,C,E,walkway,0.0222222222222222,0.0333333333333333,A,A,walkway
p30_cfg4_s46,0.3,4,46,28.024824355971894,80.51999999999998,16.83048780487805,0.0594266666666666,0.1272,A,A,walkway,1.5398809523809525,4.071428571428571,D,E,waiting,0.288888888888889,0.7916666666666666,A,D,walkway,0.2499999999999999,1.1666666666666667,A,E,walkway,0.0155555555555555,0.0333333333333333,A,A,walkway,0.4493055555555555,0.875,C,D,walkway,0.6777777777777776,1.8333333333333333,C,E,walkway,0.0205555555555555,0.0333333333333333,A,A,walkway
p30_cfg5_s42,0.3,5,42,36.7887323943662,114.93000000000002,18.20381231671555,0.0704533333333333,0.1376,A,A,walkway,2.2101190476190475,4.464285714285714,D,E,waiting,0.3590277777777778,0.8333333333333334,B,D,walkway,0.0,0.0,A,A,walkway,0.0327777777777777,0.0666666666666666,A,A,walkway,0.39375,1.125,B,E,walkway,0.0055555555555555,0.1666666666666666,A,A,walkway,0.0322222222222222,0.0666666666666666,A,A,walkway
p30_cfg5_s43,0.3,5,43,37.42840909090909,108.4175,16.60208955223881,0.0725466666666666,0.1464,A,A,walkway,2.3428571428571434,4.857142857142857,D,E,waiting,0.3361111111111111,0.7916666666666666,B,D,walkway,0.0,0.0,A,A,walkway,0.0283333333333333,0.0666666666666666,A,A,walkway,0.3743055555555556,1.0,B,D,walkway,0.0027777777777777,0.1666666666666666,A,A,walkway,0.0344444444444444,0.0666666666666666,A,A,walkway
p30_cfg5_s44,0.3,5,44,29.284900284900285,94.175,17.279056047197646,0.0564933333333333,0.1248,A,A,walkway,1.5583333333333331,3.5,D,E,waiting,0.3368055555555554,1.0,B,D,walkway,0.0,0.0,A,A,walkway,0.0266666666666666,0.0666666666666666,A,A,walkway,0.4166666666666667,1.0416666666666667,C,E,walkway,0.0,0.0,A,A,walkway,0.035,0.0666666666666666,A,A,walkway
p30_cfg5_s45,0.3,5,45,42.511212121212125,123.58750000000002,15.568829113924052,0.0753333333333333,0.1408,A,A,walkway,2.5375,4.857142857142857,D,E,waiting,0.3256944444444444,0.7916666666666666,B,D,walkway,0.0027777777777777,0.1666666666666666,A,A,walkway,0.03,0.0666666666666666,A,A,walkway,0.3201388888888888,0.875,B,D,walkway,0.0,0.0,A,A,walkway,0.0305555555555555,0.0666666666666666,A,A,walkway
p30_cfg5_s46,0.3,5,46,44.47536443148688,140.745,16.155891238670698,0.0825999999999999,0.1568,A,A,walkway,2.799404761904761,5.214285714285714,D,F,waiting,0.3277777777777778,0.8333333333333334,B,D,walkway,0.0027777777777777,0.1666666666666666,A,A,walkway,0.0288888888888888,0.0666666666666666,A,A,walkway,0.3652777777777777,0.9583333333333334,B,D,walkway,0.0,0.0,A,A,walkway,0.0322222222222222,0.0666666666666666,A,A,walkway
p30_cfg6_s42,0.3,6,42,46.7702868852459,182.68750000000003,15.32257383966245,0.1036133333333333,0.1936,A,A,walkway,3.5577380952380957,6.892857142857143,E,F,waiting,0.1395833333333333,0.625,A,C,walkway,0.0,0.0,A,A,walkway,0.0133333333333333,0.0666666666666666,A,A,walkway,0.3326388888888889,0.7916666666666666,B,D,walkway,0.0055555555555555,0.1666666666666666,A,A,walkway,0.0305555555555555,0.0666666666666666,A,A,walkway
p30_cfg6_s43,0.3,6,43,51.02671232876713,189.81500000000003,15.036792452830191,0.1159466666666666,0.2128,A,A,walkway,4.025595238095238,8.0,E,F,waiting,0.1305555555555555,0.5416666666666666,A,C,walkway,0.0,0.0,A,A,walkway,0.0116666666666666,0.0666666666666666,A,A,walkway,0.2965277777777777,0.625,A,C,walkway,0.0027777777777777,0.1666666666666666,A,A,walkway,0.0277777777777777,0.0666666666666666,A,A,walkway
p30_cfg6_s44,0.3,6,44,52.14765258215963,189.16,15.576328502415462,0.0967066666666666,0.184,A,A,walkway,3.375,6.714285714285714,E,F,waiting,0.1138888888888888,0.5833333333333334,A,C,walkway,0.0,0.0,A,A,walkway,0.0116666666666666,0.0666666666666666,A,A,walkway,0.3090277777777778,0.75,B,D,walkway,0.0,0.0,A,A,walkway,0.0294444444444444,0.0666666666666666,A,A,walkway
p30_cfg6_s45,0.3,6,45,49.30879828326181,187.01,15.877678571428577,0.10328,0.1856,A,A,walkway,3.5589285714285714,7.142857142857143,E,F,waiting,0.1458333333333333,0.7083333333333334,A,D,walkway,0.0027777777777777,0.1666666666666666,A,A,walkway,0.0138888888888888,0.0666666666666666,A,A,walkway,0.3326388888888889,0.8333333333333334,B,D,walkway,0.0,0.0,A,A,walkway,0.0277777777777777,0.0666666666666666,A,A,walkway
p30_cfg6_s46,0.3,6,46,45.72083333333333,186.3225,15.502036199095024,0.1191066666666666,0.2152,A,A,walkway,4.131547619047619,7.928571428571429,E,F,waiting,0.1534722222222222,0.7916666666666666,A,D,walkway,0.0,0.0,A,A,walkway,0.0138888888888888,0.0666666666666666,A,A,walkway,0.3041666666666666,0.6666666666666666,B,C,walkway,0.0,0.0,A,A,walkway,0.0266666666666666,0.0666666666666666,A,A,walkway
p50_cfg1_s42,0.5,1,42,25.76833333333333,94.9625,21.68195266272189,0.06568,0.1264,A,A,walkway,1.7124999999999997,3.4285714285714284,D,E,waiting,0.1645833333333333,0.625,A,C,walkway,0.1416666666666666,0.8333333333333334,A,D,walkway,0.0077777777777777,0.0333333333333333,A,A,walkway,0.5645833333333333,1.0833333333333333,C,E,walkway,1.063888888888889,4.166666666666667,E,F,walkway,0.0222222222222222,0.0333333333333333,A,A,walkway
p50_cfg1_s43,0.5,1,43,19.992875989445903,79.62999999999997,22.311971830985915,0.0613066666666666,0.1256,A,A,walkway,1.3523809523809525,2.892857142857143,C,D,waiting,0.21875,0.7916666666666666,A,D,walkway,0.2138888888888889,0.8333333333333334,A,D,walkway,0.0116666666666666,0.0333333333333333,A,A,walkway,0.5909722222222223,1.2083333333333333,C,E,walkway,1.0305555555555557,3.6666666666666665,E,F,walkway,0.0216666666666666,0.0333333333333333,A,A,walkway
p50_cfg1_s44,0.5,1,44,19.01878531073446,73.54249999999998,21.061011904761905,0.0508533333333333,0.1128,A,A,walkway,1.0946428571428573,2.607142857142857,C,D,waiting,0.1743055555555555,0.625,A,C,walkway,0.1388888888888888,0.8333333333333334,A,D,walkway,0.0116666666666666,0.0333333333333333,A,A,walkway,0.5256944444444445,1.125,C,E,walkway,1.0555555555555556,3.8333333333333335,E,F,walkway,0.0205555555555555,0.0333333333333333,A,A,walkway
p50_cfg1_s45,0.5,1,45,25.94598337950138,96.35,21.299704142011837,0.0640266666666666,0.1264,A,A,walkway,1.6482142857142856,3.321428571428572,D,E,waiting,0.1777777777777777,0.625,A,C,walkway,0.1305555555555555,0.6666666666666666,A,C,walkway,0.0105555555555555,0.0333333333333333,A,A,walkway,0.56875,1.2083333333333333,C,E,walkway,0.9555555555555556,3.5,D,F,walkway,0.0233333333333333,0.0333333333333333,A,A,walkway
p50_cfg1_s46,0.5,1,46,30.04777777777777,111.0625,20.94424778761062,0.0733333333333333,0.1472,A,A,walkway,2.033333333333333,3.892857142857143,D,E,waiting,0.1868055555555555,0.6666666666666666,A,C,walkway,0.1472222222222222,0.8333333333333334,A,D,walkway,0.0111111111111111,0.0333333333333333,A,A,walkway,0.5548611111111111,1.2083333333333333,C,E,walkway,0.8999999999999999,3.6666666666666665,D,F,walkway,0.0222222222222222,0.0333333333333333,A,A,walkway
p50_cfg2_s42,0.5,2,42,14.638249400479614,51.27999999999999,22.72907542579076,0.0499866666666666,0.124,A,A,walkway,0.8119047619047618,2.857142857142857,B,D,waiting,0.3944444444444445,0.9166666666666666,B,D,walkway,0.3388888888888889,1.3333333333333333,B,E,walkway,0.0183333333333333,0.0333333333333333,A,A,walkway,0.5069444444444444,1.2083333333333333,C,E,walkway,1.3055555555555558,4.166666666666667,E,F,walkway,0.0227777777777777,0.0666666666666666,A,A,walkway
p50_cfg2_s43,0.5,2,43,15.566549295774644,49.4375,22.970361445783134,0.0517733333333333,0.1208,A,A,walkway,0.8589285714285714,2.892857142857143,B,D,waiting,0.4104166666666666,0.875,C,D,walkway,0.3972222222222222,1.3333333333333333,B,E,walkway,0.0188888888888888,0.0333333333333333,A,A,walkway,0.50625,1.2916666666666667,C,E,walkway,1.3722222222222225,4.833333333333333,E,F,walkway,0.0211111111111111,0.0333333333333333,A,A,walkway
p50_cfg2_s44,0.5,2,44,14.071073298429315,43.13749999999997,24.52547169811321,0.0477999999999999,0.116,A,A,walkway,0.7148809523809523,2.9285714285714284,A,D,waiting,0.4388888888888889,1.0416666666666667,C,E,walkway,0.3416666666666668,1.1666666666666667,B,E,walkway,0.0166666666666666,0.0333333333333333,A,A,walkway,0.5180555555555555,1.2083333333333333,C,E,walkway,0.9694444444444446,2.833333333333333,D,F,walkway,0.0183333333333333,0.0333333333333333,A,A,walkway
p50_cfg2_s45,0.5,2,45,12.743825665859566,38.85999999999999,25.661625000000004,0.0518933333333333,0.116,A,A,walkway,0.7017857142857143,2.642857142857143,A,D,waiting,0.425,0.9583333333333334,C,D,walkway,0.3777777777777779,1.1666666666666667,B,E,walkway,0.0183333333333333,0.0333333333333333,A,A,walkway,0.5888888888888888,1.5416666666666667,C,E,walkway,1.5222222222222224,3.8333333333333335,E,F,walkway,0.0188888888888888,0.0333333333333333,A,A,walkway
p50_cfg2_s46,0.5,2,46,17.89596774193548,55.70249999999998,25.903063725490192,0.05912,0.1304,A,A,walkway,1.006547619047619,3.2142857142857144,C,D,waiting,0.4555555555555556,1.0,C,D,walkway,0.438888888888889,1.5,C,E,walkway,0.0177777777777777,0.0333333333333333,A,A,walkway,0.6159722222222223,1.4583333333333333,C,E,walkway,1.3805555555555555,4.166666666666667,E,F,walkway,0.0194444444444444,0.0333333333333333,A,A,walkway
p50_cfg3_s42,0.5,3,42,10.027697841726615,29.48,29.861822660098525,0.0562266666666666,0.1272,A,A,walkway,0.5916666666666667,2.4285714285714284,A,D,waiting,0.4493055555555555,1.0833333333333333,C,E,walkway,0.4861111111111112,1.5,C,E,walkway,0.0183333333333333,0.0333333333333333,A,A,walkway,0.6916666666666668,1.8333333333333333,C,E,walkway,1.9194444444444445,5.5,E,F,walkway,0.0205555555555555,0.0333333333333333,A,A,walkway
p50_cfg3_s43,0.5,3,43,8.106338028169013,22.325000000000003,30.304645476772617,0.0557333333333333,0.124,A,A,walkway,0.5011904761904762,2.2142857142857144,A,D,waiting,0.4368055555555555,1.1666666666666667,C,E,walkway,0.5277777777777779,1.6666666666666667,C,E,walkway,0.0188888888888888,0.0333333333333333,A,A,walkway,0.7118055555555556,1.9166666666666667,D,E,walkway,2.1416666666666666,5.333333333333333,F,F,walkway,0.0244444444444444,0.0333333333333333,A,A,walkway
p50_cfg3_s44,0.5,3,44,8.017146596858638,21.84499999999999,27.856164383561644,0.04788,0.1136,A,A,walkway,0.444047619047619,2.2142857142857144,A,D,waiting,0.3527777777777778,1.125,B,E,walkway,0.4138888888888888,1.6666666666666667,C,E,walkway,0.0144444444444444,0.0333333333333333,A,A,walkway,0.6236111111111112,1.7083333333333333,C,E,walkway,1.7611111111111113,5.0,E,F,walkway,0.02,0.0333333333333333,A,A,walkway
p50_cfg3_s45,0.5,3,45,7.781113801452783,21.52,30.58413098236776,0.0544933333333333,0.1176,A,A,walkway,0.475595238095238,2.107142857142857,A,D,waiting,0.4125,1.0833333333333333,C,E,walkway,0.538888888888889,2.1666666666666665,C,F,walkway,0.0188888888888888,0.0333333333333333,A,A,walkway,0.7194444444444446,1.7916666666666667,D,E,walkway,2.0305555555555554,5.0,F,F,walkway,0.0227777777777777,0.0333333333333333,A,A,walkway
p50_cfg3_s46,0.5,3,46,9.483410138248846,24.63749999999999,31.294430992736075,0.05916,0.1288,A,A,walkway,0.5738095238095239,2.5,A,D,waiting,0.4527777777777778,1.1666666666666667,C,E,walkway,0.5277777777777778,1.8333333333333333,C,E,walkway,0.0183333333333333,0.0333333333333333,A,A,walkway,0.7590277777777777,1.875,D,E,walkway,2.3222222222222224,5.833333333333333,F,F,walkway,0.0216666666666666,0.0333333333333333,A,A,walkway
p50_cfg4_s42,0.5,4,42,11.78345323741007,40.83,29.30433168316832,0.0560666666666666,0.1272,A,A,walkway,0.6744047619047618,2.7857142857142856,A,D,waiting,0.4451388888888888,1.2916666666666667,C,E,walkway,0.5083333333333333,1.8333333333333333,C,E,walkway,0.0177777777777777,0.0333333333333333,A,A,walkway,0.6562500000000001,1.5833333333333333,C,E,walkway,1.8861111111111115,4.5,E,F,walkway,0.02,0.0333333333333333,A,A,walkway
p50_cfg4_s43,0.5,4,43,15.148591549295771,52.0875,27.0132911392405,0.0569733333333333,0.1256,A,A,walkway,0.8494047619047618,2.9285714285714284,B,D,waiting,0.3868055555555555,1.0416666666666667,B,E,walkway,0.4611111111111111,1.8333333333333333,C,E,walkway,0.0155555555555555,0.0333333333333333,A,A,walkway,0.6583333333333332,1.4583333333333333,C,E,walkway,1.7555555555555558,4.333333333333333,E,F,walkway,0.0183333333333333,0.0333333333333333,A,A,walkway
p50_cfg4_s44,0.5,4,44,9.446858638743455,31.83750000000002,28.238440860215057,0.0481199999999999,0.116,A,A,walkway,0.5059523809523809,2.071428571428572,A,D,waiting,0.38125,1.25,B,E,walkway,0.4388888888888889,1.8333333333333333,C,E,walkway,0.0166666666666666,0.0333333333333333,A,A,walkway,0.5944444444444446,1.4583333333333333,C,E,walkway,1.7055555555555555,4.333333333333333,E,F,walkway,0.0216666666666666,0.0333333333333333,A,A,walkway
p50_cfg4_s45,0.5,4,45,10.333171912832931,38.010000000000005,28.942564102564106,0.05432,0.1208,A,A,walkway,0.6095238095238095,2.357142857142857,A,D,waiting,0.4395833333333333,1.2083333333333333,C,E,walkway,0.4749999999999999,1.6666666666666667,C,E,walkway,0.0144444444444444,0.0333333333333333,A,A,walkway,0.638888888888889,1.5833333333333333,C,E,walkway,1.8888888888888888,4.666666666666667,E,F,walkway,0.0183333333333333,0.0333333333333333,A,A,walkway
p50_cfg4_s46,0.5,4,46,14.871082949308754,48.95250000000002,28.705,0.0600933333333333,0.1304,A,A,walkway,0.8595238095238095,2.9285714285714284,B,D,waiting,0.4354166666666667,1.125,C,E,walkway,0.4472222222222223,1.5,C,E,walkway,0.0188888888888888,0.0333333333333333,A,A,walkway,0.7131944444444444,1.6666666666666667,D,E,walkway,1.9277777777777776,4.166666666666667,E,F,walkway,0.0211111111111111,0.0333333333333333,A,A,walkway
p50_cfg5_s42,0.5,5,42,20.418915662650605,76.81499999999996,20.518905472636817,0.0513599999999999,0.1232,A,A,walkway,1.1178571428571429,3.107142857142857,C,D,waiting,0.4319444444444444,1.0833333333333333,C,E,walkway,0.0,0.0,A,A,walkway,0.0338888888888888,0.0666666666666666,A,A,walkway,0.5187499999999999,1.2916666666666667,C,E,walkway,0.0083333333333333,0.1666666666666666,A,A,walkway,0.04,0.0666666666666666,A,A,walkway
p50_cfg5_s43,0.5,5,43,16.102676399026763,62.25,23.04345088161209,0.0509733333333333,0.1248,A,A,walkway,1.0017857142857145,2.7857142857142856,C,D,waiting,0.41875,1.0833333333333333,C,E,walkway,0.0,0.0,A,A,walkway,0.0349999999999999,0.0666666666666666,A,A,walkway,0.617361111111111,1.625,C,E,walkway,0.0194444444444444,0.3333333333333333,A,B,walkway,0.0416666666666666,0.0666666666666666,A,A,walkway
p50_cfg5_s44,0.5,5,44,18.33482384823849,69.54999999999997,19.195786516853936,0.0453466666666666,0.1128,A,A,walkway,1.0017857142857145,2.642857142857143,C,D,waiting,0.3708333333333334,1.0833333333333333,B,E,walkway,0.0,0.0,A,A,walkway,0.0316666666666666,0.0666666666666666,A,A,walkway,0.4354166666666667,1.2916666666666667,C,E,walkway,0.0055555555555555,0.1666666666666666,A,A,walkway,0.0377777777777777,0.0666666666666666,A,A,walkway
p50_cfg5_s45,0.5,5,45,22.13935064935065,82.07,19.74327956989248,0.0542799999999999,0.12,A,A,walkway,1.3345238095238097,2.857142857142857,C,D,waiting,0.386111111111111,1.0416666666666667,B,E,walkway,0.0,0.0,A,A,walkway,0.0322222222222222,0.0666666666666666,A,A,walkway,0.486111111111111,1.4166666666666667,C,E,walkway,0.0222222222222222,0.1666666666666666,A,A,walkway,0.0377777777777777,0.0666666666666666,A,A,walkway
p50_cfg5_s46,0.5,5,46,19.26498829039813,77.04,21.81077481840194,0.0533999999999999,0.1256,A,A,walkway,1.131547619047619,3.142857142857143,C,D,waiting,0.4201388888888889,1.0416666666666667,C,E,walkway,0.0,0.0,A,A,walkway,0.0361111111111111,0.0666666666666666,A,A,walkway,0.5868055555555556,1.4583333333333333,C,E,walkway,0.0138888888888888,0.1666666666666666,A,A,walkway,0.0433333333333333,0.0666666666666666,A,A,walkway
p50_cfg6_s42,0.5,6,42,33.93958333333334,176.3925,19.1044262295082,0.0823866666666666,0.16,A,A,walkway,2.680357142857143,4.928571428571429,D,E,waiting,0.2375,1.0,A,D,walkway,0.0,0.0,A,A,walkway,0.0194444444444444,0.0666666666666666,A,A,walkway,0.4430555555555555,1.2083333333333333,C,E,walkway,0.0083333333333333,0.1666666666666666,A,A,walkway,0.0355555555555555,0.0666666666666666,A,A,walkway
p50_cfg6_s43,0.5,6,43,33.31006289308176,177.85249999999994,19.266293929712464,0.0784,0.1616,A,A,walkway,2.520833333333333,4.75,D,E,waiting,0.2569444444444444,0.875,A,D,walkway,0.0,0.0,A,A,walkway,0.0211111111111111,0.0666666666666666,A,A,walkway,0.4381944444444444,1.1666666666666667,C,E,walkway,0.0055555555555555,0.1666666666666666,A,A,walkway,0.0366666666666666,0.0666666666666666,A,A,walkway
p50_cfg6_s44,0.5,6,44,31.18733333333333,145.7425,19.492294520547947,0.0651866666666666,0.1384,A,A,walkway,2.013095238095238,3.928571428571429,D,E,waiting,0.2236111111111111,0.9583333333333334,A,D,walkway,0.0055555555555555,0.1666666666666666,A,A,walkway,0.02,0.0666666666666666,A,A,walkway,0.4395833333333333,1.4166666666666667,C,E,walkway,0.0111111111111111,0.1666666666666666,A,A,walkway,0.0361111111111111,0.0666666666666666,A,A,walkway
p50_cfg6_s45,0.5,6,45,33.54697452229299,173.23999999999995,18.433387096774197,0.0762799999999999,0.1504,A,A,walkway,2.472619047619048,4.607142857142857,D,E,waiting,0.2479166666666666,0.9583333333333334,A,D,walkway,0.0,0.0,A,A,walkway,0.0211111111111111,0.0666666666666666,A,A,walkway,0.4180555555555555,1.0833333333333333,C,E,walkway,0.0027777777777777,0.1666666666666666,A,A,walkway,0.035,0.0666666666666666,A,A,walkway
p50_cfg6_s46,0.5,6,46,35.39369085173502,173.62999999999997,19.023948220064728,0.0821466666666666,0.156,A,A,walkway,2.614880952380952,5.0,D,E,waiting,0.2402777777777777,0.9583333333333334,A,D,walkway,0.0,0.0,A,A,walkway,0.0216666666666666,0.0666666666666666,A,A,walkway,0.4611111111111111,1.25,C,E,walkway,0.0027777777777777,0.1666666666666666,A,A,walkway,0.0366666666666666,0.0666666666666666,A,A,walkway
p70_cfg1_s42,0.7,1,42,48.16236933797909,163.47499999999997,23.29367816091954,0.0982533333333333,0.1736,A,A,walkway,3.003571428571429,5.75,D,F,waiting,0.1138888888888888,0.5416666666666666,A,C,walkway,0.1083333333333333,0.5,A,C,walkway,0.005,0.0333333333333333,A,A,walkway,0.5659722222222222,1.125,C,E,walkway,0.6305555555555556,2.333333333333333,C,F,walkway,0.0183333333333333,0.0333333333333333,A,A,walkway
p70_cfg1_s43,0.7,1,43,54.70992217898833,170.75,21.87760869565217,0.10672,0.1952,A,A,walkway,3.293452380952381,6.75,D,F,waiting,0.0875,0.3333333333333333,A,B,walkway,0.0666666666666666,0.3333333333333333,A,B,walkway,0.005,0.0333333333333333,A,A,walkway,0.5006944444444444,0.8333333333333334,C,D,walkway,0.4583333333333332,1.3333333333333333,C,E,walkway,0.0172222222222222,0.0333333333333333,A,A,walkway
p70_cfg1_s44,0.7,1,44,48.37298850574713,145.14999999999998,22.598516949152543,0.0875466666666666,0.1648,A,A,walkway,2.660714285714285,5.357142857142857,D,F,waiting,0.1055555555555555,0.5833333333333334,A,C,walkway,0.1,0.5,A,C,walkway,0.0055555555555555,0.0333333333333333,A,A,walkway,0.5020833333333333,0.875,C,D,walkway,0.511111111111111,1.8333333333333333,C,E,walkway,0.0127777777777777,0.0333333333333333,A,A,walkway
p70_cfg1_s45,0.7,1,45,45.21859649122807,145.39999999999998,22.368918918918915,0.0912266666666666,0.164,A,A,walkway,2.7291666666666665,5.5,D,F,waiting,0.1194444444444444,0.5,A,C,walkway,0.0888888888888888,0.6666666666666666,A,C,walkway,0.0066666666666666,0.0333333333333333,A,A,walkway,0.5361111111111111,1.0,C,D,walkway,0.5805555555555555,2.1666666666666665,C,F,walkway,0.0188888888888888,0.0333333333333333,A,A,walkway
p70_cfg1_s46,0.7,1,46,53.76274131274131,169.825,22.70797413793104,0.1120533333333333,0.2,A,A,walkway,3.461904761904762,7.0,E,F,waiting,0.0986111111111111,0.4166666666666667,A,C,walkway,0.0638888888888888,0.5,A,C,walkway,0.0055555555555555,0.0333333333333333,A,A,walkway,0.5097222222222223,0.9583333333333334,C,D,walkway,0.4833333333333333,1.6666666666666667,C,E,walkway,0.0194444444444444,0.0333333333333333,A,A,walkway
p70_cfg2_s42,0.7,2,42,27.180076142131977,74.835,20.50702479338843,0.0619066666666666,0.1288,A,A,walkway,1.5208333333333337,3.607142857142857,D,E,waiting,0.4027777777777777,0.7916666666666666,C,D,walkway,0.2750000000000001,1.0,A,D,walkway,0.0177777777777777,0.0333333333333333,A,A,walkway,0.4520833333333333,1.0416666666666667,C,E,walkway,0.511111111111111,2.0,C,E,walkway,0.0161111111111111,0.0333333333333333,A,A,walkway
p70_cfg2_s43,0.7,2,43,26.82208737864077,75.49749999999999,22.033957219251334,0.0630266666666666,0.1264,A,A,walkway,1.486904761904762,3.642857142857143,D,E,waiting,0.43125,0.875,C,D,walkway,0.3055555555555556,1.1666666666666667,B,E,walkway,0.0172222222222222,0.0333333333333333,A,A,walkway,0.5055555555555555,1.0833333333333333,C,E,walkway,0.6500000000000001,2.333333333333333,C,F,walkway,0.0177777777777777,0.0333333333333333,A,A,walkway
p70_cfg2_s44,0.7,2,44,22.470789473684206,64.05749999999999,22.486389684813755,0.05256,0.1216,A,A,walkway,1.0869047619047616,3.1785714285714284,C,D,waiting,0.4041666666666667,1.0416666666666667,C,E,walkway,0.2916666666666667,1.3333333333333333,A,E,walkway,0.0155555555555555,0.0333333333333333,A,A,walkway,0.4666666666666667,1.0833333333333333,C,E,walkway,0.6972222222222223,2.5,C,F,walkway,0.0183333333333333,0.0333333333333333,A,A,walkway
p70_cfg2_s45,0.7,2,45,26.778358208955225,75.50999999999999,21.39182561307902,0.0616533333333333,0.124,A,A,walkway,1.4208333333333336,3.571428571428572,D,E,waiting,0.4347222222222222,0.9583333333333334,C,D,walkway,0.2888888888888889,1.0,A,D,walkway,0.0177777777777777,0.0333333333333333,A,A,walkway,0.4736111111111111,0.9166666666666666,C,D,walkway,0.5805555555555557,1.6666666666666667,C,E,walkway,0.0166666666666666,0.0333333333333333,A,A,walkway
p70_cfg2_s46,0.7,2,46,31.00367298578199,87.43999999999998,21.316015625,0.0691866666666666,0.1352,A,A,walkway,1.7125,4.0,D,E,waiting,0.423611111111111,0.9583333333333334,C,D,walkway,0.2555555555555555,1.1666666666666667,A,E,walkway,0.0194444444444444,0.0333333333333333,A,A,walkway,0.5104166666666666,1.0833333333333333,C,E,walkway,0.6944444444444444,2.5,C,F,walkway,0.0211111111111111,0.0333333333333333,A,A,walkway
p70_cfg3_s42,0.7,3,42,13.262350119904076,40.26000000000002,28.864819587628865,0.05668,0.1248,A,A,walkway,0.7345238095238095,3.071428571428572,A,D,waiting,0.3791666666666667,1.0,B,D,walkway,0.2972222222222223,1.1666666666666667,A,E,walkway,0.015,0.0333333333333333,A,A,walkway,0.7916666666666665,1.6666666666666667,D,E,walkway,1.711111111111111,4.0,E,F,walkway,0.0188888888888888,0.0333333333333333,A,A,walkway
p70_cfg3_s43,0.7,3,43,13.85915492957746,38.83749999999998,29.01675126903553,0.0582533333333333,0.1256,A,A,walkway,0.7726190476190476,3.1785714285714284,A,D,waiting,0.3736111111111111,1.0416666666666667,B,E,walkway,0.275,1.1666666666666667,A,E,walkway,0.0144444444444444,0.0333333333333333,A,A,walkway,0.7854166666666668,1.625,D,E,walkway,2.075,4.833333333333333,F,F,walkway,0.0205555555555555,0.0333333333333333,A,A,walkway
p70_cfg3_s44,0.7,3,44,12.674345549738218,37.892500000000005,27.17803867403315,0.0498933333333333,0.116,A,A,walkway,0.65,2.892857142857143,A,D,waiting,0.3527777777777778,1.0416666666666667,B,E,walkway,0.3138888888888889,1.3333333333333333,B,E,walkway,0.0144444444444444,0.0333333333333333,A,A,walkway,0.6958333333333333,1.4583333333333333,C,E,walkway,1.341666666666667,3.0,E,F,walkway,0.02,0.0333333333333333,A,A,walkway
p70_cfg3_s45,0.7,3,45,16.519854721549635,45.32999999999998,28.543848167539267,0.0584,0.1224,A,A,walkway,0.8773809523809525,3.2142857142857144,B,D,waiting,0.3666666666666667,0.9166666666666666,B,D,walkway,0.2805555555555556,1.1666666666666667,A,E,walkway,0.0166666666666666,0.0333333333333333,A,A,walkway,0.79375,1.5833333333333333,D,E,walkway,1.5916666666666666,3.8333333333333335,E,F,walkway,0.0211111111111111,0.0333333333333333,A,A,walkway
