time,agent_id,x,y,gate_idx,state
22.8,18,7.066362511080809,15.990185490666297,5,moving
22.8,19,24.969618114833573,22.34501875905415,6,passed
22.8,20,6.198676129421966,10.130549059610265,2,moving
22.8,23,7.802333365311153,11.97573839048862,2,moving
22.8,24,5.954493069992512,15.717701793325864,4,moving
22.8,26,4.882680816885954,16.444569280857426,6,moving
22.8,30,7.532052620589721,13.664626991342573,6,moving
22.8,31,4.336107503609195,9.70966837491384,0,moving
22.8,32,8.762077262767837,9.549444921295773,0,moving
22.8,33,6.6259689007781635,9.261176585345831,1,moving
22.8,34,24.15114719452388,5.114421661851716,2,passed
22.8,36,6.6423572278866665,10.767990039349481,1,moving
22.8,37,22.105406568806632,20.475795307021034,6,passed
22.8,38,5.168588423749356,10.242274249722998,0,moving
22.8,39,5.479801063168562,10.937212725747392,1,moving
22.8,48,8.048993133154125,10.188277665442392,1,moving
22.8,49,6.767453189261683,13.95388138627179,2,moving
22.8,50,5.744292158130735,16.75957878112415,5,moving
22.8,55,7.0377940705625,11.021746958892829,1,moving
22.8,57,5.4120963806042806,9.541098128571274,1,moving
22.8,58,5.290041156255935,8.686695329056068,0,moving
22.8,59,5.370278559320656,8.567800286726818,0,moving
22.8,60,5.212928272530418,13.999073963986248,2,moving
22.8,61,5.9715679377396915,15.08069662900488,6,moving
22.8,62,5.0587544522628605,12.636333824743181,6,moving
22.8,63,8.434358411657579,15.060873915881391,6,moving
22.8,64,19.35974929432306,7.6308016839226696,1,passed
22.8,66,7.5636409054069835,10.316592020240238,1,moving
22.8,67,18.86110156335501,8.649050617621665,2,passed
22.8,68,16.539842235001444,16.839896934544758,6,passed
22.8,69,16.025951342017642,15.672034208968808,5,passed
22.8,70,15.546555039909506,9.01478411165895,0,passed
22.8,71,4.85778436310302,8.11571365010059,1,moving
22.8,72,14.066012077388779,15.249885017326367,6,passed
22.8,73,14.019633113893399,11.525776733379617,2,passed
22.8,74,13.822390208183968,9.940871838092407,0,passed
22.8,75,13.818186255518983,13.362721400471653,4,passed
22.8,6,11.7,11.65,2,queue
22.8,22,11.7,13.350000000000001,4,queue
22.900000000000002,2,8.056256302406917,11.052482329062222,0,moving
22.900000000000002,3,8.013176296841305,14.374002886700668,4,moving
22.900000000000002,5,6.37725405695878,12.653291602757104,5,moving
22.900000000000002,18,7.078261306767547,15.963680237880158,5,moving
22.900000000000002,19,25.07388993905644,22.40968933858427,6,passed
22.900000000000002,20,6.1998382760602775,10.130900884590682,2,moving
22.900000000000002,23,7.906924902374527,11.985381847966456,2,moving
22.900000000000002,24,5.9813406026159655,15.704479087985234,4,moving
22.900000000000002,26,4.894311798719836,16.433099635334713,6,moving
22.900000000000002,30,7.538281195608465,13.664937314800245,6,moving
22.900000000000002,31,4.343418214896629,9.707556192472078,0,moving
22.900000000000002,32,8.861304923606617,9.558157795419152,0,moving
22.900000000000002,33,6.650208323127725,9.277504003335975,1,moving
22.900000000000002,34,24.277981525431418,5.03434013175316,2,passed
22.900000000000002,36,6.649325306125216,10.765952963130458,1,moving
22.900000000000002,37,22.21018911987927,20.544251132424062,6,passed
22.900000000000002,38,5.180091799457111,10.241452200561525,0,moving
22.900000000000002,39,5.502211325357692,10.943538840413417,1,moving
22.900000000000002,48,8.049180705748732,10.188818072884196,1,moving
22.900000000000002,49,6.775070142831009,13.930984085020256,2,moving
22.900000000000002,50,5.78054284385864,16.743876961626555,5,moving
22.900000000000002,55,7.045920119502869,11.024129910670087,1,moving
22.900000000000002,57,5.426378253919739,9.540123607554298,1,moving
22.900000000000002,58,5.327214863735662,8.68593314512799,0,moving
22.900000000000002,59,5.4075984820278595,8.57028287643027,0,moving
22.900000000000002,60,5.253213953481932,13.969783578647066,2,moving
22.900000000000002,61,6.015889383936361,15.078615911365665,6,moving
22.900000000000002,62,5.079796448658298,12.657243932402116,6,moving
22.900000000000002,63,8.54610592135405,15.057641381317683,6,moving
22.900000000000002,64,19.46789838433337,7.569278110902074,1,passed
22.900000000000002,66,7.565594120320699,10.318786082215857,1,moving
22.900000000000002,67,18.979002818132308,8.577437791559818,2,passed
22.900000000000002,68,16.649532577751923,16.911555954078832,6,passed
22.900000000000002,69,16.138236317594554,15.749318171805797,5,passed
22.900000000000002,70,15.650912386416366,8.959884100594694,0,passed
22.900000000000002,71,4.878877955289218,8.112046736752765,1,moving
22.900000000000002,72,14.126855012940764,15.294362038534315,6,passed
22.900000000000002,73,14.086357585637039,11.48889462338732,2,passed
22.900000000000002,74,13.835013568477708,9.935788649754935,0,passed
22.900000000000002,75,13.84634587238087,13.383018492174743,4,passed
22.900000000000002,6,11.7,11.65,2,queue
22.900000000000002,22,11.7,13.350000000000001,4,queue
23.0,2,8.060471174190603,11.048651417844903,0,moving
23.0,3,8.062791109267115,14.31868038372759,4,moving
23.0,5,6.414078949323123,12.670454011126228,5,moving
23.0,18,7.090050250777162,15.9372855079369,5,moving
23.0,19,25.178143179875285,22.472966544822295,6,passed
23.0,20,6.200768581580083,10.131584170824299,2,moving
23.0,23,8.019490302457813,11.992359318694072,2,moving
23.0,24,6.005771955822506,15.691848758443054,4,moving
23.0,26,4.907918275447712,16.419688219614617,6,moving
23.0,30,7.53965842472024,13.665543281413438,6,moving
23.0,31,4.351556741820379,9.705367003074125,0,moving
23.0,32,8.962504181690461,9.566811281699064,0,moving
23.0,33,6.675689497646757,9.294758452397613,1,moving
23.0,34,24.40481585687533,4.954258601315946,2,passed
23.0,36,6.6559039647683145,10.764084582387378,1,moving
23.0,37,22.315252911210585,20.612896971454578,6,passed
23.0,38,5.190340592502536,10.240783024236807,0,moving
23.0,39,5.524063005739467,10.950049981549112,1,moving
23.0,48,8.049421386272737,10.18945493283223,1,moving
23.0,49,6.780680047278152,13.909724873075664,2,moving
23.0,50,5.81614701747499,16.728967371599136,5,moving
23.0,55,7.0541975374398715,11.026734267711433,1,moving
23.0,57,5.440197607301367,9.53899432530352,1,moving
23.0,58,5.362858983482092,8.686010757950912,0,moving
23.0,59,5.444115597432491,8.573005343761135,0,moving
23.0,60,5.292297699235857,13.94100995326585,2,moving
23.0,61,6.0631661155667365,15.076323909504293,6,moving
23.0,62,5.101486661650732,12.677370075657448,6,moving
23.0,63,8.65877822573892,15.054970265876076,6,moving
23.0,64,19.576047692224183,7.507754421235113,1,passed
23.0,66,7.567458412665798,10.320887798924037,1,moving
23.0,67,19.096915682758546,8.505754105725078,2,passed
23.0,68,16.75926678983192,16.983243632773426,6,passed
23.0,69,16.25062096875788,15.826708874268272,5,passed
23.0,70,15.755668623907056,8.904848775132113,0,passed
23.0,71,4.898289857428177,8.108588324028348,1,moving
23.0,72,14.191785930289058,15.34155099224277,6,passed
23.0,73,14.157974331735483,11.449280762176347,2,passed
23.0,74,13.84966231705802,9.929879274844254,0,passed
23.0,75,13.885379014589049,13.411298296683734,4,passed
23.0,6,11.7,11.65,2,queue
23.0,22,11.7,13.350000000000001,4,queue
23.1,2,8.064528501451058,11.044941308562638,0,moving
23.1,3,8.107812989317242,14.260022098818986,4,moving
23.1,5,6.449471721499464,12.685656414210174,5,moving
23.1,18,7.102579314653971,15.910333810143491,5,moving
23.1,19,25.282362119401423,22.53516413062952,6,passed
23.1,20,6.201636390645124,10.132141193064847,2,moving
23.1,23,8.13883032668954,11.996211747101707,2,moving
23.1,24,6.028148282887383,15.679653645093772,4,moving
23.1,26,4.923276500311585,16.404521211136064,6,moving
23.1,30,7.5408794091141225,13.666403847310828,6,moving
23.1,31,4.360510224738501,9.70313214579637,0,moving
23.1,32,9.06531466150803,9.575412525019695,0,moving
23.1,33,6.701411922270213,9.312525170055402,1,moving
23.1,34,24.531650188757496,4.874177070602023,2,passed
23.1,36,6.662111929840658,10.762370125695101,1,moving
23.1,37,22.420477510207032,20.681659167567904,6,passed
23.1,38,5.19969732214476,10.24016580062997,0,moving
23.1,39,5.545380199051172,10.956774297932723,1,moving
23.1,48,8.049595260999242,10.190445081670557,1,moving
23.1,49,6.785788252859657,13.890273844662614,2,moving
23.1,50,5.850628833339167,16.714875258201726,5,moving
23.1,55,7.0623217243571,11.029303764072983,1,moving
23.1,57,5.453748958611441,9.537911870116298,1,moving
23.1,58,5.397721630576018,8.686850330281366,0,moving
23.1,59,5.480468146573482,8.57604485753689,0,moving
23.1,60,5.330424770902551,13.913162986544593,2,moving
23.1,61,6.112516794320127,15.073780025731397,6,moving
23.1,62,5.123348659865973,12.695845098039577,6,moving
23.1,63,8.7722061665403,15.052767919901514,6,moving
23.1,64,19.6841971781742,7.446230636321065,1,passed
23.1,66,7.569244073807148,10.322903939462455,1,moving
23.1,67,19.214839712326036,8.433999046255817,2,passed
23.1,68,16.869036846348116,17.05495472808875,6,passed
23.1,69,16.363083334150993,15.90419176872441,5,passed
23.1,70,15.860748929914633,8.84971095165889,0,passed
23.1,71,4.915978603608138,8.105363363357734,1,moving
23.1,72,14.260452165358183,15.39118715007616,6,passed
23.1,73,14.233587389151474,11.407292562498192,2,passed
23.1,74,13.868082407644373,9.92215967319078,0,passed
23.1,75,13.933266800430246,13.446076124219909,4,passed
23.1,6,11.7,11.65,2,queue
23.2,2,8.068364244056653,11.041449573352631,0,moving
23.2,3,8.147856481101904,14.198573493290096,4,moving
23.2,5,6.483654306382687,12.699242847400047,5,moving
23.2,18,7.116577604427317,15.882054960312269,5,moving
23.2,19,25.386527937533625,22.59652493932589,6,passed
23.2,20,6.202821027847361,10.133076877966335,2,moving
23.2,23,8.263731089563281,11.997644902507261,2,moving
23.2,24,6.048873446896499,15.667652496307236,4,moving
23.2,26,4.939997851851865,16.38793637839855,6,moving
23.2,30,7.54219186920622,13.667069305556284,6,moving
23.2,31,4.3702633249054195,9.70078667142499,0,moving
23.2,32,9.169441867238822,9.583967917901273,0,moving
23.2,33,6.726847851581572,9.330574811473486,1,moving
23.2,34,24.658484520997746,4.794095539662011,2,passed
23.2,36,6.667964683614031,10.760794699654385,1,moving
23.2,37,22.52574690652531,20.75046768004399,6,passed
23.2,38,5.208247697557129,10.239594808209084,0,moving
23.2,39,5.566226543715334,10.96372741851948,1,moving
23.2,48,8.049813644069705,10.191699462282998,1,moving
23.2,49,6.791007661512413,13.872429441761895,2,moving
23.2,50,5.8836885054993715,16.70145835560839,5,moving
23.2,55,7.07025088413038,11.031800863164232,1,moving
23.2,57,5.466588336668304,9.536956225922225,1,moving
23.2,58,5.432322519157357,8.688294162862988,0,moving
23.2,59,5.516841457524435,8.579382404229603,0,moving
23.2,60,5.367886263366548,13.886518139622368,2,moving
23.2,61,6.163251333652838,15.070810742986803,6,moving
23.2,62,5.144932991767978,12.711931896852333,6,moving
23.2,63,8.886251523640881,15.050957158512405,6,moving
23.2,64,19.792346809640925,7.384706773634842,1,passed
23.2,66,7.5709461288295365,10.32484778362709,1,moving
23.2,67,19.332774485819357,8.362172075881274,2,passed
23.2,68,16.978836190378413,17.126684956488102,6,passed
23.2,69,16.47560562093891,15.981755441217832,5,passed
23.2,70,15.966092390207535,8.794497388351171,0,passed
23.2,71,4.9318970419486305,8.10239043441224,1,moving
23.2,72,14.332528201282681,15.443031975023377,6,passed
23.2,73,14.31244999640295,11.363202417910827,2,passed
23.2,74,13.892694278686358,9.911289923730326,0,passed
23.2,75,13.988365130761027,13.486149439899313,4,passed
23.2,76,13.8,10.8,1,passed
23.2,6,11.7,11.65,2,queue
23.3,2,8.071971058865,11.038104165343752,0,moving
23.3,3,8.182483483942418,14.134845940889631,4,moving
23.3,5,6.516707546656729,12.71141789773833,5,moving
23.3,18,7.132778676043516,15.852032489009435,5,moving
23.3,19,25.490619447244125,22.657237572494136,6,passed
23.3,20,6.203683161277367,10.133739694647309,2,moving
23.3,23,8.393172922520094,11.997155708147293,2,moving
23.3,24,6.068456650412916,15.655357083942311,4,moving
23.3,26,4.957472215065685,16.370447696201225,6,moving
23.3,30,7.543655086885515,13.668193611975543,6,moving
